ID,WIDTH,HEIGHT,STACK_ID
0,382,759,0
1,382,759,0
2,382,759,0
3,382,759,0
4,382,759,0
5,382,759,0
6,382,759,0
7,464,841,0
8,464,841,0
9,464,841,0
10,464,841,0
11,464,841,0
12,464,841,0
13,464,841,0
14,464,841,0
15,464,841,0
16,464,841,0
17,464,841,0
18,464,841,0
19,464,841,0
20,464,841,0
21,464,841,0
22,464,841,0
23,464,841,0
24,464,841,0
25,342,566,1
26,342,566,1
27,357,921,1
28,357,921,1
29,334,1211,1
30,334,1211,1
31,574,1266,1
32,574,1266,1
33,488,777,1
34,810,2046,1
35,810,2046,1
36,459,495,1
37,459,495,1
38,459,495,1
39,459,495,1
40,617,1476,1
41,846,1476,1
42,778,1934,1
43,778,1934,1
44,903,2019,1
45,903,2019,1
46,1082,1071,1
47,1082,1071,1
48,382,759,1
49,382,759,1
50,313,1397,2
51,313,1397,2
52,313,1427,2
53,313,1427,2
54,323,1427,2
55,323,1427,2
56,323,1427,2
57,323,1427,2
58,355,1427,2
59,355,1427,2
60,390,1427,2
61,390,1427,2
62,313,1437,2
63,313,1437,2
64,313,1437,2
65,313,1437,2
66,538,1671,2
67,538,1671,2
68,563,1691,2
69,563,1691,2
70,860,319,2
71,845,1379,2
72,669,1453,2
73,1961,1504,2
74,830,555,2
75,493,1196,3
76,493,1196,3
77,493,1196,3
78,473,1834,3
79,473,1834,3
80,473,1834,3
81,473,1834,3
82,473,1834,3
83,473,1834,3
84,417,1813,3
85,417,1813,3
86,1160,567,3
87,500,1229,3
88,500,1229,3
89,305,1438,3
90,305,1438,3
91,651,831,3
92,313,1327,3
93,313,1327,3
94,313,1327,3
95,313,1327,3
96,313,1327,3
97,313,1327,3
98,313,1357,3
99,313,1357,3
100,470,1656,4
101,470,1656,4
102,470,1656,4
103,470,1656,4
104,470,1656,4
105,470,1656,4
106,470,1656,4
107,470,1656,4
108,470,1656,4
109,470,1656,4
110,470,1656,4
111,365,1477,4
112,365,1477,4
113,365,1477,4
114,365,1477,4
115,330,1497,4
116,330,1497,4
117,578,1021,4
118,465,793,4
119,465,793,4
120,464,796,4
121,464,796,4
122,493,1196,4
123,493,1196,4
124,493,1196,4
125,424,1395,5
126,424,1395,5
127,421,1405,5
128,421,1405,5
129,391,1659,5
130,391,1659,5
131,391,1659,5
132,391,1659,5
133,493,1392,5
134,493,1392,5
135,593,1016,5
136,593,1016,5
137,470,1573,5
138,470,1573,5
139,470,1573,5
140,470,1573,5
141,470,1573,5
142,470,1573,5
143,470,1573,5
144,470,1573,5
145,470,1573,5
146,470,1573,5
147,470,1656,5
148,470,1656,5
149,470,1656,5
150,372,1766,6
151,372,1766,6
152,330,1473,6
153,330,1473,6
154,424,1024,6
155,424,1024,6
156,424,1024,6
157,424,1024,6
158,429,1034,6
159,429,1034,6
160,429,1034,6
161,429,1034,6
162,566,1611,6
163,566,1611,6
164,554,885,6
165,554,885,6
166,554,885,6
167,554,885,6
168,777,2037,6
169,269,1087,6
170,269,1087,6
171,425,1185,6
172,425,1185,6
173,421,1209,6
174,421,1209,6
175,542,985,7
176,542,985,7
177,542,985,7
178,542,985,7
179,542,985,7
180,542,985,7
181,542,985,7
182,542,985,7
183,542,985,7
184,627,985,7
185,627,985,7
186,591,1010,7
187,521,1060,7
188,521,1060,7
189,521,1060,7
190,521,1060,7
191,231,776,7
192,325,1576,7
193,325,1576,7
194,236,1658,7
195,236,1658,7
196,352,1761,7
197,352,1761,7
198,372,1766,7
199,372,1766,7
200,367,931,8
201,581,201,8
202,388,818,8
203,505,818,8
204,505,818,8
205,654,1046,8
206,1054,416,8
207,455,1158,8
208,455,1158,8
209,455,1192,8
210,455,1192,8
211,455,1192,8
212,455,1192,8
