ID,WIDTH,HEIGHT
0,6,82
1,2,4
2,3,40
3,3,2
4,2,2
5,3,4
6,3,38
7,8,2
8,8,2
9,19,23
10,3,2
11,3,20
12,7,36
13,28,22
14,2,2
15,46,12
16,22,2
17,2,2
18,3,4
19,3,6
20,3,4
21,3,2
22,2,2
23,2,2
24,2,82
25,37,22
26,3,2
27,3,15
28,24,2
29,23,38
30,3,2
31,13,2
32,2,2
33,3,22
34,11,2
35,11,38
36,2,2
37,4,33
38,4,2
39,3,37
40,9,12
41,12,7
42,2,2
43,5,2
44,2,4
45,2,2
46,25,5
47,3,2
48,3,2
49,2,2
50,3,52
51,3,40
52,2,2
53,3,14
54,6,2
55,3,2
56,3,2
57,7,2
58,2,2
59,18,4
60,7,7
61,3,4
62,19,59
63,2,2
64,3,22
65,23,2
66,18,2
67,9,22
68,13,7
69,3,5
