ID,WIDTH,HEIGHT
0,17,6
1,12,6
2,3,5
3,3,5
4,37,15
5,5,16
6,16,5
7,3,4
8,20,5
9,4,4
10,3,3
11,4,5
12,4,3
13,34,11
14,4,5
15,4,5
16,4,5
17,8,6
18,4,4
19,23,4
20,10,3
21,12,4
22,23,4
23,3,4
24,3,11
25,37,3
26,3,7
27,3,4
28,7,50
29,11,19
30,40,13
31,20,3
32,13,43
33,8,20
34,3,5
35,5,20
36,3,9
37,4,7
38,5,11
39,4,28
40,10,6
41,4,4
42,9,11
43,7,6
44,9,3
45,3,22
46,5,8
47,3,4
48,4,3
49,3,3
50,3,14
51,4,3
52,4,4
53,10,6
54,20,4
55,9,24
56,4,35
57,11,8
58,4,4
59,4,3
60,23,34
61,3,5
62,4,29
63,8,10
64,3,12
65,7,3
66,11,8
67,3,3
68,4,21
69,3,5
70,7,35
71,16,5
72,23,35
73,7,4
74,3,4
75,3,10
76,4,5
77,12,10
78,3,15
79,18,4
