ID,WIDTH,HEIGHT
0,293,298
1,290,300
2,300,284
3,295,288
4,296,286
5,281,300
6,298,282
7,299,280
8,293,285
9,284,294
10,287,289
11,288,287
12,280,295
13,281,292
14,284,287
15,290,281
16,289,280
17,270,299
18,285,280
19,300,265
20,275,287
21,286,274
22,265,295
23,283,276
24,280,278
25,286,271
26,266,291
27,258,300
28,280,276
29,283,273
30,294,262
31,288,267
32,293,262
33,255,300
34,266,287
35,281,271
36,295,258
37,272,279
38,269,282
39,282,268
40,259,290
41,252,298
42,256,293
43,261,286
44,267,278
45,286,259
46,276,268
47,275,266
48,289,253
49,255,286
50,294,248
51,274,266
52,252,289
53,277,262
54,291,249
55,299,241
56,279,258
57,243,296
58,283,253
59,239,299
60,238,298
61,242,292
62,236,299
63,290,243
64,295,237
65,294,237
66,268,259
67,238,290
68,285,241
69,297,230
70,290,235
71,253,269
72,265,256
73,271,249
74,298,226
75,278,242
76,270,249
77,253,265
78,284,235
79,249,268
80,286,233
81,287,231
82,261,254
83,280,236
84,251,262
85,263,250
86,270,243
87,262,250
88,291,225
89,283,231
90,293,223
91,229,285
92,247,264
93,240,271
94,280,232
95,240,270
96,257,252
97,251,257
98,237,272
99,245,263
100,269,239
101,226,282
102,219,290
103,286,222
104,276,230
105,276,229
106,217,288
107,243,257
108,213,293
109,270,231
110,211,295
111,223,278
112,227,273
113,270,229
114,294,210
115,214,288
116,299,206
117,235,262
118,235,261
119,247,247
120,203,300
121,219,278
122,241,252
123,207,292
124,218,276
125,286,209
126,264,226
127,256,233
128,234,254
129,215,276
130,241,246
131,236,251
132,265,223
133,233,253
134,296,199
135,299,197
136,267,220
137,234,251
138,293,200
139,206,284
140,234,250
141,203,288
142,210,278
143,251,232
144,282,206
145,205,283
146,271,214
147,217,267
148,268,216
149,255,227
150,258,224
151,229,252
152,212,272
153,226,255
154,238,242
155,210,274
156,245,234
157,233,246
158,201,285
159,270,212
160,230,248
161,270,211
162,267,213
163,245,232
164,197,288
165,253,224
166,220,257
167,249,227
168,274,206
169,190,296
170,195,288
171,297,189
172,279,201
173,217,258
174,205,273
175,248,225
176,273,204
177,214,259
