ID,WIDTH,HEIGHT
0,290,296
1,290,296
2,290,296
3,290,296
4,290,296
5,290,296
6,290,296
7,290,296
8,290,296
9,290,296
10,282,295
11,282,295
12,282,295
13,282,295
14,282,295
15,282,295
16,282,295
17,282,295
18,282,295
19,282,295
20,254,286
21,254,286
22,254,286
23,254,286
24,254,286
25,254,286
26,254,286
27,254,286
28,254,286
29,254,286
30,296,241
31,296,241
32,296,241
33,296,241
34,296,241
35,296,241
36,296,241
37,296,241
38,296,241
39,296,241
40,271,252
41,271,252
42,271,252
43,271,252
44,271,252
45,271,252
46,271,252
47,271,252
48,271,252
49,271,252
50,235,283
51,235,283
52,235,283
53,235,283
54,235,283
55,235,283
56,235,283
57,235,283
58,235,283
59,235,283
60,219,298
61,219,298
62,219,298
63,219,298
64,219,298
65,219,298
66,219,298
67,219,298
68,219,298
69,219,298
70,227,277
71,227,277
72,227,277
73,227,277
74,227,277
75,227,277
76,227,277
77,227,277
78,227,277
79,227,277
80,280,224
81,280,224
82,280,224
83,280,224
84,280,224
85,280,224
86,280,224
87,280,224
88,280,224
89,280,224
90,280,212
91,280,212
92,280,212
93,280,212
94,280,212
95,280,212
96,280,212
97,280,212
98,280,212
99,280,212
100,233,251
101,233,251
102,233,251
103,233,251
104,233,251
105,233,251
106,233,251
107,233,251
108,233,251
109,233,251
110,256,226
111,256,226
112,256,226
113,256,226
114,256,226
115,256,226
116,256,226
117,256,226
118,256,226
119,256,226
120,222,260
121,222,260
122,222,260
123,222,260
124,222,260
125,222,260
126,222,260
127,222,260
128,222,260
129,222,260
130,222,256
131,222,256
132,222,256
133,222,256
134,222,256
135,222,256
136,222,256
137,222,256
138,222,256
139,222,256
140,189,296
141,189,296
142,189,296
143,189,296
144,189,296
145,189,296
146,189,296
147,189,296
148,189,296
149,189,296
150,259,215
151,259,215
152,259,215
153,259,215
154,259,215
155,259,215
156,259,215
157,259,215
158,259,215
159,259,215
160,212,261
161,212,261
162,212,261
163,212,261
164,212,261
165,212,261
166,212,261
167,212,261
168,212,261
169,212,261
170,279,193
171,279,193
172,279,193
173,279,193
174,279,193
175,279,193
176,279,193
177,279,193
178,279,193
179,279,193
180,277,193
181,277,193
182,277,193
183,277,193
184,277,193
185,277,193
186,277,193
187,277,193
188,277,193
189,277,193
190,235,227
191,235,227
192,235,227
193,235,227
194,235,227
195,235,227
196,235,227
197,235,227
198,235,227
199,235,227
200,279,191
201,279,191
202,279,191
203,279,191
204,279,191
205,279,191
206,279,191
207,279,191
208,279,191
209,279,191
210,258,204
211,258,204
212,258,204
213,258,204
214,258,204
215,258,204
216,258,204
217,258,204
218,258,204
219,258,204
220,218,238
221,218,238
222,218,238
223,218,238
224,218,238
225,218,238
226,218,238
227,218,238
228,218,238
229,218,238
230,278,182
231,278,182
232,278,182
233,278,182
234,278,182
235,278,182
236,278,182
237,278,182
238,278,182
239,278,182
240,274,182
241,274,182
242,274,182
243,274,182
244,274,182
245,274,182
246,274,182
247,274,182
248,274,182
249,274,182
250,223,222
251,223,222
252,223,222
253,223,222
254,223,222
255,223,222
256,223,222
257,223,222
258,223,222
259,223,222
260,258,185
261,258,185
262,258,185
263,258,185
264,258,185
265,258,185
266,258,185
267,258,185
268,258,185
269,258,185
270,170,279
271,170,279
272,170,279
273,170,279
274,170,279
275,170,279
276,170,279
277,170,279
278,170,279
279,170,279
280,300,158
281,300,158
282,300,158
283,300,158
284,300,158
285,300,158
286,300,158
287,300,158
288,300,158
289,300,158
290,201,235
291,201,235
292,201,235
293,201,235
294,201,235
295,201,235
296,201,235
297,201,235
298,201,235
299,201,235
300,256,184
301,256,184
302,256,184
303,256,184
304,256,184
305,256,184
306,256,184
307,256,184
308,256,184
309,256,184
310,249,189
311,249,189
312,249,189
313,249,189
314,249,189
315,249,189
316,249,189
317,249,189
318,249,189
319,249,189
320,174,270
321,174,270
322,174,270
323,174,270
324,174,270
325,174,270
326,174,270
327,174,270
328,174,270
329,174,270
330,196,239
331,196,239
332,196,239
333,196,239
334,196,239
335,196,239
336,196,239
337,196,239
338,196,239
339,196,239
340,164,278
341,164,278
342,164,278
343,164,278
344,164,278
345,164,278
346,164,278
347,164,278
348,164,278
349,164,278
350,254,179
351,254,179
352,254,179
353,254,179
354,254,179
355,254,179
356,254,179
357,254,179
358,254,179
359,254,179
360,168,266
361,168,266
362,168,266
363,168,266
364,168,266
365,168,266
366,168,266
367,168,266
368,168,266
369,168,266
370,231,189
371,231,189
372,231,189
373,231,189
374,231,189
375,231,189
376,231,189
377,231,189
378,231,189
379,231,189
380,257,165
381,257,165
382,257,165
383,257,165
384,257,165
385,257,165
386,257,165
387,257,165
388,257,165
389,257,165
390,290,146
391,290,146
392,290,146
393,290,146
394,290,146
395,290,146
396,290,146
397,290,146
398,290,146
399,290,146
400,174,238
401,174,238
402,174,238
403,174,238
404,174,238
405,174,238
406,174,238
407,174,238
408,174,238
409,174,238
410,274,151
411,274,151
412,274,151
413,274,151
414,274,151
415,274,151
416,274,151
417,274,151
418,274,151
419,274,151
420,232,178
421,232,178
422,232,178
423,232,178
424,232,178
425,232,178
426,232,178
427,232,178
428,232,178
429,232,178
430,272,149
431,272,149
432,272,149
433,272,149
434,272,149
435,272,149
436,272,149
437,272,149
438,272,149
439,272,149
440,273,148
441,273,148
442,273,148
443,273,148
444,273,148
445,273,148
446,273,148
447,273,148
448,273,148
449,273,148
450,195,206
451,195,206
452,195,206
453,195,206
454,195,206
455,195,206
456,195,206
457,195,206
458,195,206
459,195,206
460,177,221
461,177,221
462,177,221
463,177,221
464,177,221
465,177,221
466,177,221
467,177,221
468,177,221
469,177,221
470,243,160
471,243,160
472,243,160
473,243,160
474,243,160
475,243,160
476,243,160
477,243,160
478,243,160
479,243,160
480,153,248
481,153,248
482,153,248
483,153,248
484,153,248
485,153,248
486,153,248
487,153,248
488,153,248
489,153,248
490,229,163
491,229,163
492,229,163
493,229,163
494,229,163
495,229,163
496,229,163
497,229,163
498,229,163
499,229,163
500,133,271
501,133,271
502,133,271
503,133,271
504,133,271
505,133,271
506,133,271
507,133,271
508,133,271
509,133,271
510,183,195
511,183,195
512,183,195
513,183,195
514,183,195
515,183,195
516,183,195
517,183,195
518,183,195
519,183,195
520,149,238
521,149,238
522,149,238
523,149,238
524,149,238
525,149,238
526,149,238
527,149,238
528,149,238
529,149,238
530,143,244
531,143,244
532,143,244
533,143,244
534,143,244
535,143,244
536,143,244
537,143,244
538,143,244
539,143,244
540,117,295
541,117,295
542,117,295
543,117,295
544,117,295
545,117,295
546,117,295
547,117,295
548,117,295
549,117,295
550,193,177
551,193,177
552,193,177
553,193,177
554,193,177
555,193,177
556,193,177
557,193,177
558,193,177
559,193,177
560,290,116
561,290,116
562,290,116
563,290,116
564,290,116
565,290,116
566,290,116
567,290,116
568,290,116
569,290,116
570,216,150
571,216,150
572,216,150
573,216,150
574,216,150
575,216,150
576,216,150
577,216,150
578,216,150
579,216,150
580,116,275
581,116,275
582,116,275
583,116,275
584,116,275
585,116,275
586,116,275
587,116,275
588,116,275
589,116,275
590,190,167
591,190,167
592,190,167
593,190,167
594,190,167
595,190,167
596,190,167
597,190,167
598,190,167
599,190,167
600,114,277
601,114,277
602,114,277
603,114,277
604,114,277
605,114,277
606,114,277
607,114,277
608,114,277
609,114,277
610,108,292
611,108,292
612,108,292
613,108,292
614,108,292
615,108,292
616,108,292
617,108,292
618,108,292
619,108,292
620,219,142
621,219,142
622,219,142
623,219,142
624,219,142
625,219,142
626,219,142
627,219,142
628,219,142
629,219,142
630,114,272
631,114,272
632,114,272
633,114,272
634,114,272
635,114,272
636,114,272
637,114,272
638,114,272
639,114,272
640,235,130
641,235,130
642,235,130
643,235,130
644,235,130
645,235,130
646,235,130
647,235,130
648,235,130
649,235,130
650,273,110
651,273,110
652,273,110
653,273,110
654,273,110
655,273,110
656,273,110
657,273,110
658,273,110
659,273,110
660,200,149
661,200,149
662,200,149
663,200,149
664,200,149
665,200,149
666,200,149
667,200,149
668,200,149
669,200,149
670,154,193
671,154,193
672,154,193
673,154,193
674,154,193
675,154,193
676,154,193
677,154,193
678,154,193
679,154,193
680,153,190
681,153,190
682,153,190
683,153,190
684,153,190
685,153,190
686,153,190
687,153,190
688,153,190
689,153,190
690,241,119
691,241,119
692,241,119
693,241,119
694,241,119
695,241,119
696,241,119
697,241,119
698,241,119
699,241,119
700,180,159
701,180,159
702,180,159
703,180,159
704,180,159
705,180,159
706,180,159
707,180,159
708,180,159
709,180,159
710,142,200
711,142,200
712,142,200
713,142,200
714,142,200
715,142,200
716,142,200
717,142,200
718,142,200
719,142,200
720,129,218
721,129,218
722,129,218
723,129,218
724,129,218
725,129,218
726,129,218
727,129,218
728,129,218
729,129,218
730,146,180
731,146,180
732,146,180
733,146,180
734,146,180
735,146,180
736,146,180
737,146,180
738,146,180
739,146,180
740,242,108
741,242,108
742,242,108
743,242,108
744,242,108
745,242,108
746,242,108
747,242,108
748,242,108
749,242,108
750,118,218
751,118,218
752,118,218
753,118,218
754,118,218
755,118,218
756,118,218
757,118,218
758,118,218
759,118,218
760,150,169
761,150,169
762,150,169
763,150,169
764,150,169
765,150,169
766,150,169
767,150,169
768,150,169
769,150,169
770,110,230
771,110,230
772,110,230
773,110,230
774,110,230
775,110,230
776,110,230
777,110,230
778,110,230
779,110,230
780,107,235
781,107,235
782,107,235
783,107,235
784,107,235
785,107,235
786,107,235
787,107,235
788,107,235
789,107,235
790,239,103
791,239,103
792,239,103
793,239,103
794,239,103
795,239,103
796,239,103
797,239,103
798,239,103
799,239,103
800,198,121
801,198,121
802,198,121
803,198,121
804,198,121
805,198,121
806,198,121
807,198,121
808,198,121
809,198,121
810,151,153
811,151,153
812,151,153
813,151,153
814,151,153
815,151,153
816,151,153
817,151,153
818,151,153
819,151,153
820,175,131
821,175,131
822,175,131
823,175,131
824,175,131
825,175,131
826,175,131
827,175,131
828,175,131
829,175,131
830,207,106
831,207,106
832,207,106
833,207,106
834,207,106
835,207,106
836,207,106
837,207,106
838,207,106
839,207,106
840,100,218
841,100,218
842,100,218
843,100,218
844,100,218
845,100,218
846,100,218
847,100,218
848,100,218
849,100,218
850,128,168
851,128,168
852,128,168
853,128,168
854,128,168
855,128,168
856,128,168
857,128,168
858,128,168
859,128,168
860,172,125
861,172,125
862,172,125
863,172,125
864,172,125
865,172,125
866,172,125
867,172,125
868,172,125
869,172,125
870,128,160
871,128,160
872,128,160
873,128,160
874,128,160
875,128,160
876,128,160
877,128,160
878,128,160
879,128,160
880,118,173
881,118,173
882,118,173
883,118,173
884,118,173
885,118,173
886,118,173
887,118,173
888,118,173
889,118,173
890,116,175
891,116,175
892,116,175
893,116,175
894,116,175
895,116,175
896,116,175
897,116,175
898,116,175
899,116,175
900,142,133
901,142,133
902,142,133
903,142,133
904,142,133
905,142,133
906,142,133
907,142,133
908,142,133
909,142,133
910,118,159
911,118,159
912,118,159
913,118,159
914,118,159
915,118,159
916,118,159
917,118,159
918,118,159
919,118,159
920,113,156
921,113,156
922,113,156
923,113,156
924,113,156
925,113,156
926,113,156
927,113,156
928,113,156
929,113,156
930,130,133
931,130,133
932,130,133
933,130,133
934,130,133
935,130,133
936,130,133
937,130,133
938,130,133
939,130,133
940,112,150
941,112,150
942,112,150
943,112,150
944,112,150
945,112,150
946,112,150
947,112,150
948,112,150
949,112,150
950,129,125
951,129,125
952,129,125
953,129,125
954,129,125
955,129,125
956,129,125
957,129,125
958,129,125
959,129,125
960,112,137
961,112,137
962,112,137
963,112,137
964,112,137
965,112,137
966,112,137
967,112,137
968,112,137
969,112,137
970,139,105
971,139,105
972,139,105
973,139,105
974,139,105
975,139,105
976,139,105
977,139,105
978,139,105
979,139,105
980,104,134
981,104,134
982,104,134
983,104,134
984,104,134
985,104,134
986,104,134
987,104,134
988,104,134
989,104,134
990,100,130
991,100,130
992,100,130
993,100,130
994,100,130
995,100,130
996,100,130
997,100,130
998,100,130
999,100,130
