ID,WIDTH,HEIGHT
0,364,375
1,368,369
2,366,369
3,351,372
4,363,355
5,374,339
6,338,375
7,346,358
8,365,339
9,323,370
10,366,326
11,357,332
12,364,325
13,321,368
14,365,322
15,356,330
16,358,323
17,319,362
18,308,369
19,322,351
20,374,302
21,316,355
22,334,334
23,359,308
24,298,371
25,368,300
26,310,356
27,299,369
28,348,316
29,323,340
30,346,317
31,312,351
32,332,329
33,334,327
34,295,370
35,358,303
36,348,310
37,317,338
38,314,333
39,311,335
40,366,282
41,337,305
42,319,321
43,364,281
44,361,283
45,301,339
46,335,304
47,319,319
48,358,282
49,345,292
50,287,351
51,343,293
52,316,314
53,325,303
54,352,279
55,367,267
56,355,276
57,342,286
58,273,357
59,280,347
60,336,289
61,344,282
62,343,281
63,323,297
64,327,293
65,331,289
66,255,375
67,346,275
68,315,302
69,347,274
70,319,298
71,351,270
72,321,294
73,296,318
74,355,265
75,266,353
76,286,328
77,279,336
78,283,328
79,374,248
80,329,281
81,249,369
82,363,253
83,257,357
84,374,245
85,327,280
86,259,353
87,283,323
88,279,327
89,371,245
90,246,368
91,343,263
92,281,321
93,273,330
94,315,286
95,283,318
96,354,254
97,351,256
98,310,288
99,243,365
100,312,284
101,311,284
102,314,281
103,300,293
104,369,238
105,332,264
106,262,332
107,344,252
108,328,263
109,272,317
110,338,255
111,256,336
112,304,280
113,327,258
114,254,331
115,282,298
116,362,232
117,301,279
118,274,306
119,312,268
120,335,249
121,268,310
122,242,343
123,293,283
124,286,287
125,309,264
126,217,375
127,375,216
128,331,244
129,333,242
130,311,259
131,352,227
132,283,282
133,311,256
134,355,224
135,247,321
136,301,263
137,261,303
138,216,366
139,339,233
140,221,356
141,276,285
142,256,307
143,227,344
144,321,243
145,217,357
146,222,348
147,217,355
148,345,223
149,282,272
150,244,314
151,209,366
152,340,224
153,269,283
154,332,229
155,345,220
156,250,302
157,262,288
158,211,357
159,356,211
160,271,277
161,327,229
162,201,370
163,328,225
164,287,255
165,350,209
166,370,196
167,237,304
168,243,296
169,268,268
170,243,295
171,238,301
172,354,202
173,248,288
174,338,211
175,209,341
176,212,336
177,293,243
178,259,274
179,326,217
180,195,360
181,372,188
182,361,193
183,215,324
184,200,348
185,232,299
186,271,255
187,231,297
188,196,349
189,207,330
190,331,206
191,299,228
192,227,300
193,269,253
194,324,209
195,335,202
196,186,362
197,322,209
198,300,224
199,299,224
200,225,297
201,239,279
202,295,225
203,256,258
204,198,333
205,326,202
206,315,209
207,207,318
208,185,355
209,191,342
210,202,323
211,267,244
212,193,337
213,285,225
214,362,177
215,213,300
216,343,186
217,239,265
218,269,235
219,188,335
220,209,300
221,348,180
222,343,182
223,216,288
224,195,318
225,289,213
226,224,274
227,180,339
228,244,250
229,234,260
230,189,321
231,200,303
232,204,297
233,211,286
234,163,370
235,174,345
236,373,160
237,193,309
238,159,374
239,285,208
240,358,165
241,282,209
242,310,190
243,157,375
244,237,247
245,216,271
246,354,165
247,252,231
248,190,306
249,168,345
250,278,208
251,281,205
252,192,300
253,248,232
254,283,203
255,176,325
256,182,314
257,362,156
258,312,181
259,236,239
260,185,304
261,206,273
262,372,151
263,226,248
264,176,317
265,180,308
266,309,179
267,256,216
268,159,347
269,168,328
270,353,156
271,180,303
272,254,214
273,148,367
274,290,187
275,279,194
276,249,217
277,197,274
278,331,163
279,253,212
280,230,233
281,261,205
282,205,260
283,160,333
284,148,360
285,289,184
286,252,211
287,334,159
288,275,193
289,241,220
290,141,374
291,333,158
292,243,216
293,322,163
294,179,292
295,192,272
296,273,191
297,151,345
298,240,216
299,152,341
300,375,138
301,206,251
302,272,190
303,276,187
304,191,270
305,204,252
306,235,218
307,324,157
308,345,147
309,271,187
310,154,329
311,221,229
312,148,341
313,264,190
314,229,219
315,198,253
316,234,214
317,351,142
318,182,272
319,361,137
320,197,251
321,159,310
322,154,317
323,199,245
324,298,163
325,144,337
326,373,130
327,175,277
328,247,196
329,130,372
330,146,329
331,215,223
332,160,298
333,269,177
334,354,133
335,159,295
336,185,253
337,179,261
338,224,208
339,145,320
340,153,303
341,125,370
342,162,285
343,186,248
344,263,175
345,140,327
346,331,138
347,279,163
348,224,202
349,194,233
350,203,222
351,191,235
352,196,229
353,220,203
354,363,123
355,177,249
356,203,217
357,243,181
358,316,139
359,129,340
360,311,141
361,297,146
362,243,175
363,366,116
364,153,277
365,150,282
366,146,288
367,192,218
368,212,197
369,267,156
370,172,242
371,303,137
372,166,250
373,187,221
374,135,306
375,230,179
376,127,324
377,329,125
378,350,117
