ID,WIDTH,HEIGHT
0,295,253
1,295,253
2,295,253
3,295,253
4,295,253
5,295,253
6,295,253
7,295,253
8,295,253
9,295,253
10,295,253
11,295,253
12,295,253
13,295,253
14,295,253
15,295,253
16,295,253
17,295,253
18,295,253
19,295,253
20,295,253
21,295,253
22,295,253
23,295,253
24,295,253
25,295,253
26,295,253
27,295,253
28,295,253
29,295,253
30,295,253
31,295,253
32,295,253
33,295,253
34,295,253
35,295,253
36,295,253
37,295,253
38,295,253
39,295,253
40,295,253
41,295,253
42,295,253
43,295,253
44,295,253
45,295,253
46,295,253
47,295,253
48,295,253
49,295,253
50,295,253
51,295,253
52,295,253
53,295,253
54,295,253
55,295,253
56,295,253
57,295,253
58,295,253
59,295,253
60,295,253
61,295,253
62,295,253
63,295,253
64,295,253
65,295,253
66,295,253
67,295,253
68,295,253
69,295,253
70,295,253
71,295,253
72,295,253
73,295,253
74,295,253
75,295,253
76,295,253
77,295,253
78,295,253
79,295,253
80,295,253
81,295,253
82,295,253
83,295,253
84,295,253
85,295,253
86,295,253
87,295,253
88,295,253
89,295,253
90,295,253
91,295,253
92,295,253
93,295,253
94,295,253
95,295,253
96,295,253
97,295,253
98,295,253
99,295,253
100,201,299
101,201,299
102,201,299
103,201,299
104,201,299
105,201,299
106,201,299
107,201,299
108,201,299
109,201,299
110,201,299
111,201,299
112,201,299
113,201,299
114,201,299
115,201,299
116,201,299
117,201,299
118,201,299
119,201,299
120,201,299
121,201,299
122,201,299
123,201,299
124,201,299
125,201,299
126,201,299
127,201,299
128,201,299
129,201,299
130,201,299
131,201,299
132,201,299
133,201,299
134,201,299
135,201,299
136,201,299
137,201,299
138,201,299
139,201,299
140,201,299
141,201,299
142,201,299
143,201,299
144,201,299
145,201,299
146,201,299
147,201,299
148,201,299
149,201,299
150,201,299
151,201,299
152,201,299
153,201,299
154,201,299
155,201,299
156,201,299
157,201,299
158,201,299
159,201,299
160,201,299
161,201,299
162,201,299
163,201,299
164,201,299
165,201,299
166,201,299
167,201,299
168,201,299
169,201,299
170,201,299
171,201,299
172,201,299
173,201,299
174,201,299
175,201,299
176,201,299
177,201,299
178,201,299
179,201,299
180,201,299
181,201,299
182,201,299
183,201,299
184,201,299
185,201,299
186,201,299
187,201,299
188,201,299
189,201,299
190,201,299
191,201,299
192,201,299
193,201,299
194,201,299
195,201,299
196,201,299
197,201,299
198,201,299
199,201,299
200,179,300
201,179,300
202,179,300
203,179,300
204,179,300
205,179,300
206,179,300
207,179,300
208,179,300
209,179,300
210,179,300
211,179,300
212,179,300
213,179,300
214,179,300
215,179,300
216,179,300
217,179,300
218,179,300
219,179,300
220,179,300
221,179,300
222,179,300
223,179,300
224,179,300
225,179,300
226,179,300
227,179,300
228,179,300
229,179,300
230,179,300
231,179,300
232,179,300
233,179,300
234,179,300
235,179,300
236,179,300
237,179,300
238,179,300
239,179,300
240,179,300
241,179,300
242,179,300
243,179,300
244,179,300
245,179,300
246,179,300
247,179,300
248,179,300
249,179,300
250,179,300
251,179,300
252,179,300
253,179,300
254,179,300
255,179,300
256,179,300
257,179,300
258,179,300
259,179,300
260,179,300
261,179,300
262,179,300
263,179,300
264,179,300
265,179,300
266,179,300
267,179,300
268,179,300
269,179,300
270,179,300
271,179,300
272,179,300
273,179,300
274,179,300
275,179,300
276,179,300
277,179,300
278,179,300
279,179,300
280,179,300
281,179,300
282,179,300
283,179,300
284,179,300
285,179,300
286,179,300
287,179,300
288,179,300
289,179,300
290,179,300
291,179,300
292,179,300
293,179,300
294,179,300
295,179,300
296,179,300
297,179,300
