ID,WIDTH,HEIGHT
0,294,294
1,295,293
2,293,294
3,296,289
4,289,294
5,291,291
6,290,289
7,290,282
8,294,277
9,298,273
10,287,281
11,278,290
12,286,281
13,271,295
14,291,271
15,275,286
16,292,268
17,270,289
18,284,274
19,287,271
20,289,269
21,290,268
22,284,273
23,292,264
24,288,265
25,289,264
26,298,256
27,274,278
28,279,273
29,298,255
30,254,297
31,267,282
32,297,253
33,281,267
34,278,269
35,294,254
36,282,263
37,299,248
38,252,294
39,286,258
40,267,276
41,256,287
42,288,255
43,275,267
44,285,256
45,266,274
46,253,287
47,295,246
48,281,257
49,249,290
50,243,297
51,248,290
52,256,279
53,255,280
54,274,260
55,300,236
56,270,262
57,243,291
58,248,285
59,250,281
60,267,263
61,285,246
62,254,276
63,269,258
64,300,231
65,277,250
66,233,296
67,293,235
68,238,289
69,241,285
70,234,293
71,248,276
72,295,231
73,269,253
74,271,251
75,295,230
76,237,285
77,236,286
78,236,284
79,231,289
80,230,290
81,295,226
82,258,258
83,267,249
84,239,278
85,289,229
86,284,233
87,278,238
88,262,252
89,234,282
90,221,297
91,300,218
92,272,240
93,233,280
94,291,224
95,241,270
96,272,239
97,262,248
98,238,273
99,246,264
100,282,230
101,239,271
102,246,263
103,274,236
104,226,286
105,226,285
106,241,267
107,232,277
108,285,225
109,298,215
110,239,268
111,282,227
112,269,237
113,235,271
114,284,224
115,266,239
116,286,221
117,256,246
118,212,297
119,258,244
120,260,242
121,298,211
122,248,253
123,220,284
124,274,228
125,248,251
126,274,227
127,215,289
128,293,212
129,286,217
130,299,207
131,249,248
132,250,247
133,272,227
134,254,243
135,217,284
136,245,251
137,253,243
138,209,294
139,211,291
140,260,236
141,211,290
142,277,219
143,259,234
144,206,294
145,216,280
146,264,229
147,231,261
148,218,276
149,213,282
150,249,241
151,274,219
152,205,292
153,277,216
154,237,252
155,231,258
156,211,282
157,238,250
158,274,217
159,207,287
160,202,293
161,290,204
162,199,297
163,212,278
164,231,255
165,297,198
166,262,223
167,227,256
168,199,291
169,273,212
170,264,219
171,228,253
172,202,285
173,261,220
174,284,202
175,291,197
176,254,225
177,280,204
178,195,292
179,210,271
180,216,263
181,212,267
182,269,210
183,188,300
184,231,244
185,269,209
186,238,236
187,215,261
188,196,286
189,203,276
190,217,258
191,204,274
192,225,248
193,186,299
194,247,225
195,263,210
196,194,284
197,256,215
198,249,221
199,193,285
200,209,263
201,212,259
202,293,187
203,242,226
204,264,207
205,222,246
206,292,187
207,277,197
208,196,278
209,271,201
210,287,189
211,188,288
212,279,194
213,212,255
214,256,211
215,262,206
216,245,220
217,219,246
218,285,188
219,225,238
220,184,291
221,179,298
222,293,182
223,189,282
224,276,193
225,280,190
226,193,275
227,208,255
228,293,181
229,279,190
230,192,276
231,183,289
232,226,234
233,213,248
234,190,278
235,194,272
236,202,261
237,230,229
238,230,228
239,216,242
240,260,201
241,189,276
242,258,202
243,241,215
244,284,182
245,205,252
246,201,257
247,288,179
248,268,192
249,292,176
250,276,186
251,212,242
252,210,244
253,264,194
254,236,217
255,279,183
256,187,273
257,234,217
258,172,295
259,238,213
260,277,183
261,269,188
262,243,208
263,235,215
