ID,X,COPIES
0,996960,11
1,983337,5
2,978133,10
3,977178,17
4,976929,17
5,972446,1
6,968369,1
7,961807,10
8,960876,9
9,957927,19
10,957150,7
11,938161,5
12,938001,1
13,935424,15
14,932523,10
15,926610,13
16,922391,4
17,922334,6
18,912366,2
19,904345,7
20,904129,13
21,903482,4
22,896185,5
23,894975,4
24,886779,14
25,882992,13
26,881252,2
27,879491,1
28,879309,5
29,878614,18
30,876922,10
31,873902,4
32,871758,5
33,871621,14
34,871173,2
35,870621,17
36,859074,8
37,849712,17
38,844809,13
39,843005,7
40,839232,13
41,836179,13
42,833218,15
43,826407,15
44,825840,16
45,823692,20
46,823131,6
47,821934,12
48,808816,18
49,804438,8
50,797678,1
51,795162,6
52,794692,10
53,785639,4
54,784675,2
55,777701,7
56,777649,3
57,777138,1
58,765465,17
59,765120,4
60,746976,3
61,745363,17
62,745313,13
63,739518,3
64,737287,13
65,736188,13
66,734062,12
67,731652,4
68,727515,1
69,723037,19
70,722235,12
71,719029,9
72,718516,9
73,715535,13
74,706214,11
75,705608,14
76,703100,5
77,700818,18
78,699901,20
79,698648,20
80,691578,8
81,687674,17
82,684985,18
83,683999,17
84,676085,5
85,675226,11
86,675087,9
87,674537,16
88,663632,6
89,663490,5
90,662555,6
91,659223,19
92,652035,18
93,651224,10
94,637056,11
95,626633,18
96,622443,11
97,617674,11
98,614678,11
99,614266,15
100,613635,17
101,611803,3
102,607313,10
103,590776,4
104,586775,3
105,585347,9
106,577551,13
107,577103,6
108,567375,7
109,564682,7
110,563302,14
111,563061,10
112,562501,16
113,561372,9
114,560282,16
115,559147,10
116,555602,6
117,554343,6
118,550587,1
119,541301,12
120,539376,9
121,537411,4
122,536078,18
123,535538,16
124,530938,6
125,526390,18
126,525594,11
127,521135,5
128,520302,2
129,518682,18
130,516825,10
131,515501,2
132,515005,20
133,514907,13
134,507773,12
135,506434,19
136,506256,5
137,499527,19
138,497029,5
139,494098,18
140,490558,8
141,486557,10
142,485184,15
143,476202,7
144,472768,8
145,472058,9
146,469970,11
147,469111,5
148,459808,8
149,457610,1
150,452207,9
151,450619,9
152,444273,15
153,444051,7
154,439371,5
155,438953,3
156,437529,5
157,433254,13
158,431737,15
159,430843,14
160,427293,1
161,419555,14
162,417162,6
163,409119,15
164,407153,11
165,394586,4
166,389277,4
167,379594,18
168,370978,6
169,369564,7
170,367976,9
171,356790,2
172,355026,18
173,354300,1
174,353468,9
175,352521,17
176,349036,14
177,345283,4
178,345223,6
179,332359,4
180,328464,16
181,324395,19
182,322061,2
183,320447,2
184,316706,13
185,315651,15
186,299057,2
187,295376,10
188,291462,15
189,287352,4
190,287328,7
191,285245,17
192,277034,16
193,275038,12
194,272174,12
195,267822,15
196,264480,17
197,257570,14
198,254904,3
199,253717,20
200,253577,20
201,250657,15
202,249465,12
203,231389,7
204,224234,3
205,221847,14
206,218687,19
207,211458,6
208,211046,12
209,204088,18
210,183473,12
211,172556,15
212,171995,8
213,170333,2
214,169978,12
215,164010,14
216,157330,9
217,155540,3
218,152275,20
219,151408,11
220,148428,13
221,147569,4
222,143678,8
223,133145,15
224,112986,15
225,107728,15
226,106037,13
227,105645,4
228,104127,18
229,102966,15
230,91107,17
231,88295,11
232,88093,1
233,82879,2
234,66426,15
235,65787,14
236,64212,8
237,62921,3
238,62577,19
239,52438,18
240,50378,18
241,42531,7
242,40228,12
243,38737,5
244,38011,10
245,32530,6
246,21487,3
247,20983,7
248,19530,4
249,12105,11
