ID,X,COPIES
0,998036,17
1,997594,11
2,994529,4
3,992381,10
4,991753,17
5,990417,1
6,989097,7
7,988117,9
8,986870,9
9,981676,19
10,979978,11
11,979934,10
12,978291,9
13,978202,4
14,978010,15
15,974453,14
16,972215,16
17,969312,13
18,967266,12
19,966499,2
20,966009,7
21,964214,15
22,960792,6
23,959824,11
24,958100,9
25,958072,5
26,951967,20
27,951837,8
28,949122,7
29,947973,11
30,946421,12
31,946411,8
32,946062,1
33,945128,20
34,943285,16
35,942617,19
36,942324,9
37,941737,2
38,940475,6
39,939760,8
40,937643,16
41,936926,17
42,935210,14
43,933445,13
44,932349,9
45,929537,15
46,929101,10
47,926461,9
48,920910,8
49,920408,13
50,912409,19
51,912347,4
52,911724,15
53,909887,12
54,906996,2
55,906324,16
56,906272,16
57,903405,14
58,902934,8
59,901733,14
60,899309,15
61,896809,6
62,895608,17
63,894653,18
64,893306,2
65,890606,14
66,889106,1
67,887469,7
68,882592,7
69,881253,19
70,875700,9
71,873486,8
72,873377,19
73,873336,2
74,873210,1
75,872609,2
76,871429,7
77,871233,15
78,870769,10
79,870043,13
80,869595,4
81,869393,13
82,868124,9
83,866866,9
84,866383,11
85,864193,11
86,863932,1
87,862239,8
88,861256,9
89,861002,20
90,860167,18
91,858369,4
92,857690,11
93,854564,10
94,854316,7
95,853858,9
96,852590,15
97,851315,13
98,847101,4
99,842398,1
100,839182,8
101,837809,7
102,837216,19
103,836685,18
104,834738,10
105,834025,12
106,832709,7
107,832410,12
108,831861,6
109,825834,14
110,824520,6
111,823218,11
112,823185,11
113,822067,5
114,821484,6
115,821348,19
116,819619,13
117,818151,4
118,817221,15
119,812717,17
120,810072,2
121,809330,5
122,808192,14
123,806172,11
124,805989,10
125,805046,2
126,804946,20
127,802429,7
128,801581,9
129,798975,1
130,795594,10
131,793864,6
132,791581,1
133,790220,16
134,788708,12
135,787890,15
136,787856,9
137,785463,9
138,784739,11
139,783742,17
140,780232,3
141,775711,16
142,775499,16
143,774244,20
144,771875,11
145,770354,17
146,769138,14
147,768916,15
148,768728,10
149,767860,16
150,765196,16
151,764743,4
152,761476,18
153,758416,11
154,758164,2
155,756381,2
156,755944,15
157,755875,13
158,753968,2
159,753549,1
160,749204,11
161,746614,7
162,742729,13
163,741350,9
164,740224,10
165,737099,9
166,737092,20
167,734494,20
168,734449,4
169,733809,2
170,730680,8
171,728551,5
172,726449,13
173,726292,4
174,723841,3
175,722990,6
176,722384,6
177,721670,9
178,719522,19
179,719101,11
180,718674,8
181,717806,15
182,716932,13
183,716521,4
184,716454,18
185,715075,18
186,714391,4
187,713720,19
188,711989,4
189,710693,20
190,706528,2
191,705595,8
192,704936,2
193,704326,6
194,703822,17
195,702473,4
196,700756,13
197,699766,5
198,698568,6
199,697903,10
200,695015,3
201,688890,15
202,687441,10
203,686183,5
204,684994,11
205,683920,12
206,682348,14
207,681617,3
208,679677,16
209,678561,1
210,674708,2
211,674247,16
212,673188,14
213,671135,10
214,667304,18
215,667086,14
216,665963,17
217,665723,17
218,665033,4
219,665030,13
220,664755,16
221,662923,7
222,662882,20
223,662521,1
224,662114,7
225,661270,12
226,659083,2
227,657032,1
228,656292,8
229,655171,1
230,654932,19
231,653914,6
232,648425,19
233,645613,15
234,645525,2
235,645374,17
236,642876,11
237,642856,10
238,633010,15
239,632924,12
240,631990,8
241,631510,10
242,629452,12
243,628248,12
244,627913,5
245,622906,10
246,622474,7
247,621713,20
248,621255,18
249,619844,12
250,616249,1
251,613148,11
252,613056,9
253,612344,10
254,612294,2
255,611823,14
256,611593,13
257,609548,20
258,609527,10
259,605834,19
260,604571,1
261,603788,6
262,602885,16
263,600751,13
264,600561,12
265,597534,3
266,597432,14
267,591692,17
268,591618,20
269,578479,19
270,577936,13
271,575831,5
272,574937,15
273,573201,13
274,571712,8
275,568917,13
276,568223,7
277,567900,3
278,567172,12
279,567074,6
280,564021,8
281,556389,7
282,555800,6
283,555777,13
284,555576,20
285,555052,16
286,553964,3
287,553773,1
288,548943,13
289,543268,9
290,541488,13
291,540542,1
292,536948,1
293,536851,6
294,536519,20
295,530766,9
296,530643,9
297,530017,15
298,526656,8
299,525531,9
300,525142,4
301,524278,7
302,522543,8
303,521388,8
304,516348,12
305,516142,16
306,513481,6
307,507359,5
308,506439,20
309,505775,11
310,504331,5
311,503327,11
312,502486,8
313,500377,16
314,498363,15
315,497988,10
316,497468,4
317,496303,20
318,490651,12
319,484589,4
320,484469,18
321,480740,16
322,479185,14
323,479153,4
324,477599,19
325,471232,8
326,470081,5
327,469125,15
328,469003,10
329,468493,4
330,467329,8
331,466021,2
332,465741,5
333,465191,14
334,463767,2
335,463121,12
336,462386,16
337,461827,20
338,460309,6
339,459321,17
340,457246,11
341,456291,3
342,453826,18
343,452788,14
344,451638,7
345,451272,7
346,449819,18
347,448331,9
348,446842,8
349,441917,15
350,441857,14
351,440534,1
352,440437,14
353,437415,10
354,433962,20
355,433588,1
356,432607,2
357,430800,18
358,430780,3
359,430310,18
360,424711,20
361,421824,11
362,419062,13
363,418267,13
364,417240,5
365,415232,6
366,413703,15
367,413295,4
368,412065,14
369,411985,13
370,411670,4
371,409706,6
372,407447,16
373,407303,2
374,406425,3
375,405902,3
376,404644,18
377,397568,9
378,396991,10
379,394591,7
380,393715,15
381,392923,15
382,392406,12
383,391989,7
384,391946,16
385,390249,2
386,388184,16
387,387688,1
388,384029,13
389,381633,15
390,380803,1
391,380359,8
392,379321,14
393,375987,8
394,373637,6
395,373607,20
396,373532,2
397,369465,14
398,367865,14
399,366800,17
400,363490,14
401,361687,12
402,357866,6
403,354846,6
404,352161,4
405,350979,5
406,347059,3
407,345773,17
408,344520,14
409,342478,3
410,341419,13
411,340213,17
412,339651,18
413,339621,18
414,338309,9
415,337347,19
416,333977,2
417,331158,4
418,329504,16
419,328362,1
420,327242,4
421,326688,11
422,325598,20
423,324512,14
424,322957,5
425,321280,3
426,321190,6
427,319228,18
428,318980,16
429,316878,8
430,316765,14
431,314394,5
432,312939,20
433,309804,13
434,308345,8
435,307358,12
436,306186,3
437,305444,10
438,304628,20
439,303969,9
440,300857,1
441,299021,18
442,296713,12
443,296308,5
444,294880,6
445,293633,1
446,293572,12
447,291627,5
448,289584,15
449,283136,13
450,282865,5
451,281642,15
452,280931,17
453,280139,20
454,279850,19
455,277477,10
456,275769,1
457,269250,11
458,269093,5
459,268969,14
460,267268,20
461,265726,6
462,264935,9
463,264904,5
464,260467,5
465,259045,7
466,258725,4
467,258507,9
468,256330,13
469,255587,17
470,254639,11
471,253022,2
472,251438,14
473,245674,13
474,245102,10
475,244761,4
476,244585,9
477,241136,3
478,238141,4
479,233631,20
480,233205,12
481,232650,1
482,232148,3
483,231769,9
484,231766,10
485,231043,4
486,230133,5
487,228736,18
488,228628,19
489,226227,17
490,225500,12
491,224329,3
492,223450,7
493,219845,10
494,219477,12
495,216318,12
496,216049,20
497,211986,6
498,203192,16
499,200673,12
