ID,X,COPIES
0,993267,7
1,984127,2
2,967726,15
3,966947,4
4,963447,10
5,950282,1
6,945826,11
7,944713,8
8,942987,15
9,933435,12
10,931044,2
11,908225,6
12,906548,8
13,899273,16
14,897767,19
15,895411,10
16,895000,18
17,892771,7
18,880934,16
19,863972,15
20,861002,15
21,855461,1
22,823748,7
23,818096,17
24,787246,4
25,785445,1
26,784557,11
27,784133,11
28,775472,18
29,774654,11
30,774296,12
31,773700,12
32,769566,20
33,768759,12
34,767221,14
35,762617,19
36,758077,20
37,754224,20
38,752127,13
39,751913,17
40,750433,20
41,747856,6
42,747145,19
43,735635,12
44,735180,10
45,726625,11
46,723476,20
47,721721,15
48,714294,8
49,712738,7
50,711280,17
51,709021,2
52,708127,5
53,707297,19
54,690930,4
55,681943,17
56,678206,5
57,677418,7
58,675337,11
59,663658,13
60,663266,10
61,654223,1
62,647284,16
63,647059,5
64,642498,12
65,635039,13
66,630177,15
67,615989,3
68,594917,11
69,581169,15
70,576051,14
71,574307,19
72,569878,6
73,563303,17
74,561674,8
75,558675,16
76,548934,5
77,546683,6
78,542790,8
79,539172,19
80,538888,3
81,538523,6
82,535013,2
83,529795,11
84,529339,20
85,518520,2
86,511296,2
87,510190,10
88,508301,20
89,503898,3
90,498073,19
91,465888,12
92,462402,16
93,459076,18
94,452563,5
95,449695,2
96,449322,19
97,439227,16
98,436770,2
99,431826,9
100,430570,4
101,420510,2
102,412393,17
103,404300,7
104,400274,14
105,393097,4
106,391719,17
107,386222,14
108,353299,20
109,352925,12
110,348095,12
111,346905,6
112,331906,3
113,315753,7
114,308824,18
115,292731,16
116,277455,20
117,276340,16
118,266581,14
119,261729,11
120,220472,11
121,216445,8
122,214780,18
123,208149,8
124,200166,8
