ID,X,COPIES
0,997068,17
1,995431,19
2,990261,6
3,989946,14
4,987704,11
5,987545,13
6,983674,9
7,978160,15
8,977603,14
9,975873,8
10,964722,12
11,962521,9
12,953409,5
13,952560,13
14,946191,8
15,945588,18
16,945517,7
17,943674,2
18,943167,2
19,941643,9
20,929024,13
21,912809,11
22,912529,9
23,909790,16
24,907614,10
25,905957,8
26,902662,14
27,898440,19
28,897368,5
29,897233,5
30,891395,3
31,884343,19
32,881198,14
33,880451,15
34,880259,17
35,879423,7
36,863806,7
37,862373,2
38,857687,12
39,851655,6
40,851324,4
41,848568,17
42,841413,6
43,840889,2
44,839657,6
45,837477,3
46,828744,6
47,820741,11
48,815117,11
49,814771,20
50,814259,18
51,811824,4
52,811340,1
53,801056,20
54,798604,6
55,794293,12
56,787732,14
57,784595,11
58,771658,19
59,770655,19
60,770462,5
61,765233,5
62,764962,19
63,760806,6
64,758995,11
65,749274,4
66,745057,19
67,737336,8
68,736061,16
69,730844,13
70,725877,3
71,714050,5
72,709235,13
73,700649,19
74,700500,2
75,694894,12
76,693487,5
77,693445,11
78,687649,13
79,685694,12
80,680286,20
81,680225,8
82,667479,2
83,660792,4
84,660775,6
85,660749,16
86,657781,5
87,653147,5
88,648682,9
89,647805,9
90,639531,12
91,633470,6
92,631464,11
93,628590,17
94,627547,19
95,627410,19
96,622645,4
97,620618,3
98,619792,19
99,617747,18
100,609793,2
101,607113,3
102,599354,7
103,598563,5
104,597979,10
105,586338,1
106,585565,18
107,580900,19
108,579872,13
109,578801,2
110,577502,2
111,566658,2
112,562532,17
113,558797,12
114,557204,15
115,545726,5
116,537632,11
117,532114,3
118,529569,17
119,521244,16
120,521201,3
121,517921,20
122,516911,18
123,516007,8
124,511785,10
125,508642,10
126,506226,5
127,505326,13
128,500434,18
129,496473,4
130,495452,4
131,493309,14
132,491710,1
133,487038,9
134,481396,6
135,476299,15
136,472827,18
137,460726,6
138,457102,11
139,456819,7
140,454504,7
141,454018,11
142,452391,5
143,452135,6
144,450967,11
145,449095,19
146,448680,16
147,446229,8
148,444727,8
149,443548,7
150,440246,14
151,436685,4
152,436099,5
153,432802,6
154,431998,12
155,430962,6
156,429388,9
157,428794,7
158,428516,4
159,426178,14
160,417281,15
161,407723,9
162,403781,12
163,398976,19
164,389313,6
165,378444,11
166,377220,18
167,371110,20
168,371057,12
169,368976,12
170,362245,10
171,361863,20
172,360023,13
173,359716,2
174,356985,16
175,349628,20
176,342837,14
177,338652,19
178,336167,17
179,334634,11
180,323718,7
181,320881,14
182,317420,19
183,316264,7
184,313759,8
185,312831,7
186,297867,11
187,297288,4
188,290959,9
189,278671,7
190,275486,14
191,275311,1
192,271039,8
193,270743,19
194,266988,8
195,260200,16
196,257706,12
197,237609,15
198,233477,8
199,232449,16
200,231060,20
201,230793,20
202,225711,16
203,221578,12
204,219954,6
205,219182,10
206,216186,16
207,207720,19
208,200569,20
209,198161,19
210,190377,18
211,174294,5
212,173157,19
213,167079,20
214,165072,18
215,157988,9
216,154796,7
217,147072,15
218,146887,11
219,146487,10
220,144976,3
221,138229,20
222,129960,9
223,124446,11
224,118284,4
225,114541,17
226,112876,20
227,111456,14
228,109746,6
229,104665,8
230,104570,12
231,104309,3
232,96804,20
233,93391,20
234,83270,11
235,82506,1
236,80380,15
237,79896,18
238,76622,2
239,76198,9
240,74929,5
241,61006,14
242,52327,10
243,44435,11
244,41039,9
245,38624,13
246,36448,16
247,28902,8
248,28305,18
249,13012,10
