ID,X,COPIES
0,996697,3
1,992326,20
2,992290,13
3,992085,1
4,984974,10
5,966713,1
6,959359,12
7,957721,4
8,956100,6
9,953360,6
10,947715,8
11,944791,20
12,943483,14
13,941541,2
14,941160,6
15,937948,12
16,932689,7
17,920493,8
18,916167,10
19,911663,19
20,907831,2
21,906269,18
22,906258,13
23,905202,10
24,905081,8
25,896445,20
26,889340,12
27,879609,13
28,875455,20
29,874624,15
30,863663,8
31,857387,17
32,854763,20
33,851903,19
34,849694,5
35,839615,12
36,835723,15
37,830198,4
38,824021,19
39,817869,13
40,817499,15
41,816171,9
42,811515,9
43,807561,4
44,804113,7
45,797626,10
46,795908,9
47,794902,15
48,793654,3
49,790057,19
50,789737,2
51,786334,17
52,785640,20
53,782637,9
54,782392,7
55,777254,8
56,772686,8
57,772584,1
58,772114,16
59,769455,1
60,762652,6
61,762422,19
62,760320,5
63,757327,2
64,753910,10
65,753637,2
66,745685,15
67,740169,6
68,738639,3
69,736134,10
70,735544,3
71,733108,16
72,712872,18
73,712046,18
74,711403,10
75,710943,18
76,704751,2
77,699981,14
78,699378,10
79,690507,14
80,687580,9
81,687431,18
82,686480,19
83,681986,6
84,681888,5
85,681880,8
86,681111,7
87,678655,5
88,678579,6
89,677623,1
90,672182,11
91,671860,2
92,671797,5
93,669970,12
94,660668,14
95,654198,6
96,644125,1
97,635430,16
98,634882,5
99,632710,15
100,632556,2
101,630773,11
102,627003,1
103,626953,12
104,625178,5
105,623901,12
106,622823,10
107,622615,4
108,622038,14
109,620402,14
110,620148,3
111,619250,16
112,618090,5
113,610940,1
114,609453,7
115,609419,13
116,607894,14
117,605218,3
118,602517,1
119,602039,18
120,594289,16
121,594283,5
122,588443,17
123,584479,14
124,564579,13
125,563820,4
126,558983,17
127,552529,12
128,549896,7
129,549344,5
130,546967,10
131,546266,9
132,532283,20
133,531806,9
134,525176,19
135,522218,5
136,516224,16
137,512111,14
138,508212,1
139,497428,2
140,495374,3
141,491153,16
142,490379,12
143,485986,18
144,481851,19
145,479961,8
146,474741,7
147,474178,5
148,468280,6
149,467601,14
150,465281,7
151,464847,2
152,461528,20
153,456984,2
154,450269,19
155,446085,13
156,442936,20
157,438163,10
158,433872,11
159,431711,10
160,428916,16
161,427547,14
162,425696,20
163,420672,11
164,418322,15
165,414326,18
166,410891,10
167,410147,4
168,398750,16
169,394404,17
170,392238,12
171,386675,5
172,382377,13
173,381788,19
174,379052,7
175,361722,5
176,354528,18
177,348266,3
178,341171,9
179,339675,18
180,338942,19
181,328529,19
182,314609,20
183,313709,5
184,311917,12
185,311216,18
186,310905,15
187,303225,5
188,298646,5
189,297000,11
190,295439,3
191,295129,6
192,293840,5
193,284260,16
194,282916,1
195,280520,12
196,275368,3
197,274676,12
198,255922,1
199,254394,12
200,249097,7
201,243297,16
202,241901,3
203,232736,18
204,232660,11
205,226397,5
206,225005,20
207,222388,9
208,222291,17
209,217998,15
210,213884,10
211,210595,15
212,210520,1
213,197393,13
214,196183,2
215,187012,6
216,186331,2
217,184589,18
218,177244,10
219,160678,19
220,159656,16
221,157782,18
222,155144,20
223,153544,14
224,140852,14
225,139606,8
226,111919,6
227,107697,12
228,105677,6
229,90031,11
230,88594,5
231,76365,16
232,69799,9
233,68662,17
234,64192,16
235,59534,12
236,51228,17
237,48136,3
238,44490,19
239,41917,9
240,41659,20
241,40258,5
242,38659,12
243,34241,17
244,32958,18
245,32042,6
246,30279,10
247,20002,6
248,15881,20
249,14322,8
