ID,X,COPIES
0,333068,16
1,332311,7
2,331776,20
3,331519,4
4,330372,2
5,330335,4
6,329546,5
7,328059,11
8,327078,1
9,326663,1
10,326263,9
11,324807,14
12,324676,14
13,324202,3
14,324119,9
15,323172,15
16,322087,14
17,321989,3
18,321908,7
19,321575,12
20,321283,4
21,320502,9
22,320301,17
23,320182,14
24,319373,20
25,318804,13
26,318329,9
27,318199,16
28,315309,15
29,314741,11
30,314258,16
31,314255,8
32,313963,16
33,312754,16
34,312540,11
35,312212,11
36,311959,9
37,311669,18
38,310625,20
39,310433,20
40,309748,10
41,308643,13
42,308619,17
43,308615,1
44,307658,15
45,307520,20
46,305807,20
47,304833,14
48,303985,6
49,302605,15
50,302489,8
51,301578,7
52,301268,8
53,301208,15
54,300434,17
55,300379,13
56,299866,17
57,299865,3
58,299278,9
59,298987,13
60,298727,7
61,298358,3
62,297499,5
63,295480,12
64,294423,16
65,294171,1
66,293906,7
67,291805,9
68,290846,11
69,290634,11
70,289920,17
71,286958,17
72,286745,17
73,286071,5
74,285733,9
75,284869,16
76,284868,5
77,284861,14
78,284725,9
79,284375,12
80,280948,12
81,280406,17
82,279695,3
83,276416,1
84,276011,13
85,275215,1
86,273474,9
87,273268,19
88,272340,10
89,270432,15
90,270006,9
91,269771,14
92,269700,17
93,267226,4
94,266720,9
95,266287,8
96,265765,10
97,265424,6
98,265413,16
99,263207,19
100,262794,10
101,262338,19
102,261840,19
103,259957,10
104,259861,3
105,256004,1
106,254427,20
107,253628,7
108,253388,7
109,252870,11
110,250327,19
111,249692,6
112,248556,16
113,247427,13
114,247030,13
115,246793,16
116,245934,20
117,244457,18
118,243094,4
119,242753,19
120,242748,17
121,241819,19
122,241387,5
123,241146,5
124,240367,1
125,239712,14
126,238714,2
127,238462,2
128,237367,16
129,236616,9
130,236206,17
131,236181,16
132,235088,7
133,234498,14
134,234442,7
135,233876,18
136,233564,5
137,233481,3
138,229504,11
139,229276,6
140,227176,19
141,226618,20
142,226528,17
143,226417,11
144,226367,12
145,226099,2
146,225879,4
147,225815,17
148,225160,20
149,225011,14
150,224724,19
151,224375,20
152,222992,18
153,222735,19
154,222199,20
155,221780,9
156,221383,20
157,221102,2
158,220669,16
159,220161,19
160,219949,11
161,218345,3
162,218199,4
163,217684,4
164,217201,15
165,215679,20
166,214817,12
167,214739,2
168,214633,16
169,213466,9
170,213322,14
171,213260,10
172,213130,16
173,212711,6
174,212703,9
175,212442,10
176,212335,11
177,211730,10
178,211068,6
179,210968,14
180,209674,13
181,208735,2
182,207555,11
183,207366,12
184,206421,5
185,205399,4
186,205191,11
187,204859,17
188,204717,14
189,203865,6
190,202638,11
191,202637,6
192,201568,7
193,200341,15
194,200285,19
195,199112,16
196,198878,17
197,198207,2
198,198005,9
199,197699,1
200,197243,16
201,197051,18
202,196693,5
203,196501,15
204,194615,16
205,194363,9
206,193919,6
207,193695,4
208,192782,13
209,192565,9
210,192557,17
211,192392,17
212,192284,2
213,192257,7
214,192137,12
215,190941,10
216,190480,2
217,189626,17
218,189035,8
219,188914,15
220,187239,14
221,186677,12
222,186664,17
223,186162,15
224,186128,18
225,185175,16
226,184979,19
227,184823,2
228,184765,7
229,184647,9
230,184228,1
231,183752,6
232,182182,1
233,181848,20
234,181753,12
235,180544,4
236,180181,18
237,180081,3
238,178884,20
239,177739,14
240,177620,17
241,177485,20
242,176741,19
243,175610,12
244,175530,18
245,175214,15
246,175074,6
247,173406,16
248,172598,8
249,172562,20
250,172035,17
251,171832,13
252,171747,3
253,169671,14
254,167515,7
255,167050,10
256,166476,7
257,166137,10
258,165720,9
259,165552,6
260,165179,19
261,164433,1
262,163732,10
263,162214,4
264,161095,19
265,161031,15
266,160033,16
267,159553,16
268,159144,13
269,157692,5
270,157447,18
271,156494,14
272,156307,15
273,156298,11
274,154768,11
275,154643,20
276,152620,14
277,152530,1
278,151128,18
279,150646,12
280,150454,19
281,150315,19
282,150289,2
283,149781,16
284,149206,11
285,149196,3
286,149022,7
287,148676,4
288,148282,20
289,147829,16
290,147451,15
291,147215,3
292,145991,5
293,145274,4
294,145055,15
295,144566,9
296,144329,16
297,144295,19
298,144198,2
299,144050,19
300,143525,14
301,143259,12
302,142825,17
303,142580,14
304,142497,2
305,142089,16
306,141556,7
307,140892,6
308,140660,7
309,140181,14
310,139287,6
311,137841,13
312,137613,15
313,137439,3
314,137019,16
315,136962,4
316,136245,8
317,135427,13
318,135187,12
319,135000,18
320,130356,8
321,129163,16
322,128744,1
323,128650,5
324,126775,7
325,126244,1
326,126165,14
327,126114,9
328,125535,4
329,124854,20
330,124757,12
331,124502,18
332,122606,8
333,122436,14
334,121223,17
335,120258,11
336,119566,18
337,118569,19
338,118376,8
339,117303,9
340,117292,9
341,116216,8
342,116156,18
343,111988,14
344,110938,2
345,110168,11
346,110052,5
347,110027,12
348,109553,9
349,109031,9
350,108012,18
351,107427,3
352,107066,2
353,106652,20
354,106219,17
355,105935,6
356,105507,9
357,104645,2
358,104341,3
359,102645,2
360,101005,8
361,100458,6
362,99809,13
363,99387,1
364,98333,1
365,97725,5
366,97249,9
367,96271,5
368,95771,4
369,94113,12
370,93172,3
371,92686,14
372,91618,20
373,91143,4
374,91112,13
375,90694,7
376,90525,3
377,89506,5
378,86555,12
379,86189,4
380,83651,14
381,82535,5
382,82475,18
383,81951,19
384,81634,6
385,81140,17
386,80884,4
387,79818,16
388,79715,3
389,78717,15
390,78628,17
391,77936,20
392,77045,18
393,76614,14
394,76139,14
395,75886,5
396,75005,11
397,72865,20
398,72799,11
399,72677,11
400,70959,2
401,70381,3
402,69579,11
403,69156,9
404,68626,19
405,67882,12
406,66884,1
407,66730,17
408,66685,1
409,66409,2
410,66237,13
411,66087,12
412,62253,19
413,61580,20
414,59425,1
415,58010,12
416,57016,14
417,56396,7
418,56011,9
419,54521,16
420,53628,10
421,53499,13
422,49874,12
423,49673,4
424,49197,4
425,48850,18
426,47462,9
427,47203,12
428,46373,8
429,45853,16
430,45502,11
431,45317,7
432,44925,2
433,43781,18
434,42741,4
435,42622,6
436,42574,18
437,42405,10
438,41454,15
439,40255,14
440,39988,14
441,39593,9
442,39541,18
443,38483,15
444,37835,20
445,37506,19
446,37354,8
447,36141,1
448,36090,18
449,35679,14
450,35531,20
451,35292,9
452,35042,16
453,33699,6
454,33134,14
455,33091,13
456,32532,18
457,32505,12
458,31691,17
459,30856,12
460,30798,1
461,29550,11
462,28266,4
463,28253,5
464,26418,11
465,26198,10
466,25930,20
467,25673,1
468,25476,6
469,24507,10
470,24155,19
471,23999,6
472,22464,1
473,22194,6
474,21330,10
475,20349,12
476,20099,4
477,18502,10
478,18287,8
479,17595,19
480,17315,6
481,16087,6
482,15953,16
483,15923,12
484,15435,10
485,13542,2
486,13438,7
487,12264,18
488,12177,14
489,11748,3
490,11539,12
491,10517,1
492,9967,6
493,9956,8
494,8502,8
495,7676,9
496,7375,10
497,6466,16
498,5151,17
499,4042,13
