ID,X,COPIES
0,992370,12
1,991579,19
2,983510,3
3,971138,8
4,964194,19
5,953531,16
6,945451,1
7,930898,2
8,930825,11
9,925704,15
10,920903,11
11,919680,11
12,902167,19
13,901507,12
14,896906,2
15,888791,13
16,880621,4
17,872998,18
18,869390,12
19,865147,15
20,864218,17
21,861496,20
22,849543,3
23,848569,19
24,835784,5
25,822429,1
26,821854,17
27,817954,18
28,798401,14
29,796838,10
30,794784,19
31,766053,8
32,757411,13
33,753852,5
34,751643,17
35,734211,14
36,734116,10
37,727071,12
38,712181,9
39,711033,8
40,690249,20
41,688776,19
42,682889,6
43,682380,10
44,662020,10
45,651579,20
46,647130,19
47,644554,12
48,633272,7
49,631363,17
50,628645,6
51,624444,13
52,617328,16
53,615447,10
54,612048,16
55,610171,14
56,599664,8
57,588531,19
58,586460,4
59,574265,14
60,555508,2
61,550063,20
62,548930,7
63,546962,11
64,544955,3
65,540421,15
66,515790,20
67,504884,13
68,500419,9
69,499870,4
70,498207,19
71,497365,6
72,486080,10
73,485408,20
74,483910,7
75,482893,16
76,481682,10
77,471867,10
78,463252,13
79,458962,14
80,451185,19
81,420994,16
82,414787,18
83,412933,12
84,404272,4
85,387640,11
86,380032,14
87,366544,5
88,360137,13
89,355030,14
90,351791,8
91,350755,19
92,349827,8
93,345226,6
94,336399,8
95,321066,10
96,303599,4
97,301000,18
98,296117,2
99,295579,7
100,288112,15
101,251290,20
102,234609,7
103,231231,10
104,212211,12
105,206945,18
106,206233,14
107,182935,5
108,169323,11
109,141014,4
110,139878,13
111,137106,15
112,128191,10
113,122442,3
114,116001,9
115,112051,2
116,110516,18
117,103573,15
118,92696,13
119,86594,18
120,42157,9
121,41648,1
122,32040,13
123,18993,18
124,15154,13
