ID,X,COPIES
0,333224,15
1,331392,19
2,330724,20
3,326787,2
4,324694,4
5,323905,17
6,320021,15
7,318805,8
8,314257,16
9,313531,18
10,312996,19
11,312971,16
12,310987,11
13,310978,19
14,309965,5
15,307263,2
16,304890,2
17,296361,6
18,295477,6
19,290022,18
20,283293,20
21,282428,15
22,274462,6
23,273428,15
24,264252,13
25,260630,7
26,251657,4
27,249681,13
28,241975,11
29,238335,7
30,237947,12
31,234994,12
32,232863,11
33,229764,14
34,229031,19
35,227601,9
36,225472,12
37,224950,10
38,223068,10
39,222887,13
40,221716,3
41,219268,20
42,214537,4
43,214266,3
44,214237,17
45,212594,19
46,205069,3
47,203116,5
48,202135,17
49,194593,13
50,194431,10
51,188134,8
52,185865,12
53,184106,8
54,180852,15
55,177755,18
56,176761,18
57,174929,3
58,174693,2
59,170923,5
60,168598,6
61,168338,10
62,166237,11
63,161239,11
64,160566,15
65,158455,14
66,157736,19
67,154824,13
68,151288,16
69,149443,8
70,148494,1
71,145743,8
72,145192,16
73,141527,2
74,139374,11
75,136635,10
76,136051,1
77,134779,13
78,131287,10
79,129981,8
80,125737,12
81,119996,18
82,119971,8
83,119139,4
84,119097,3
85,118835,13
86,112520,15
87,112497,15
88,110804,15
89,110203,18
90,106333,2
91,98444,4
92,98240,3
93,97424,3
94,97126,15
95,94294,2
96,90997,20
97,87608,7
98,80778,10
99,74627,12
100,67872,2
101,65824,4
102,65790,6
103,64423,12
104,63976,4
105,63428,7
106,63281,2
107,60798,6
108,57745,3
109,48224,18
110,46319,16
111,38701,11
112,38197,11
113,36222,10
114,35795,13
115,32808,5
116,32790,13
117,30799,14
118,30611,2
119,25016,17
120,16658,3
121,14808,17
122,9960,18
123,8076,6
124,7902,12
