ID,X,COPIES
0,991668,7
1,980357,2
2,960061,15
3,959096,4
4,954766,10
5,938474,1
6,932959,11
7,931582,8
8,929446,15
9,917626,12
10,914667,2
11,886428,6
12,884353,8
13,875350,16
14,873487,19
15,870571,10
16,870062,18
17,867304,7
18,852656,16
19,831665,15
20,827989,15
21,821133,1
22,781888,7
23,774893,17
24,760153,6
25,736717,4
26,734488,1
27,733389,11
28,732864,11
29,722146,18
30,721134,11
31,720691,12
32,719954,12
33,714837,20
34,711936,14
35,706239,19
36,700620,20
37,695853,20
38,693257,13
39,692992,17
40,691161,20
41,687972,6
42,687092,19
43,672849,12
44,672286,10
45,661698,11
46,657801,20
47,655630,15
48,646439,8
49,644513,7
50,642709,17
51,639914,2
52,638807,5
53,637780,19
54,617526,4
55,606404,17
56,601780,5
57,600805,7
58,598229,11
59,583777,13
60,583292,10
61,572101,1
62,563513,16
63,563236,5
64,557591,12
65,548361,13
66,542344,15
67,524786,3
68,481697,15
69,473205,19
70,467724,6
71,459587,17
72,457571,8
73,453861,16
74,441806,5
75,439020,6
76,434202,8
77,429726,19
78,429373,3
79,428922,6
80,424788,18
81,424579,2
82,418121,11
83,417558,20
84,404169,2
85,395229,2
86,393860,10
87,391523,20
88,386074,3
89,378865,19
90,339036,12
91,336539,4
92,334722,16
93,330606,18
94,330000,15
95,322547,5
96,318998,2
97,318536,19
98,306043,16
99,303003,2
100,296885,9
101,295331,4
102,272836,17
103,262821,7
104,257840,14
105,248957,4
106,247253,17
107,240449,14
108,199708,20
109,199245,12
110,191796,6
111,173233,3
112,153244,7
113,144670,18
114,124754,16
115,105851,20
116,104470,16
117,102625,12
118,92394,14
119,86390,11
120,35334,11
121,30351,8
122,28290,18
123,20085,8
124,10205,8
