ID,X,COPIES
0,999422,19
1,997796,5
2,996306,3
3,995904,8
4,993336,2
5,987753,7
6,983775,3
7,982531,8
8,981839,5
9,981333,2
10,976965,14
11,976522,2
12,973132,1
13,972942,14
14,970805,1
15,970132,6
16,965616,16
17,964159,7
18,957791,2
19,957496,4
20,955576,15
21,953846,17
22,951553,9
23,949234,12
24,948092,6
25,947350,19
26,946253,19
27,944254,13
28,942709,19
29,941826,17
30,941741,7
31,941507,1
32,935128,7
33,934869,7
34,934125,6
35,933156,13
36,931636,10
37,931468,19
38,931334,14
39,930325,20
40,930238,3
41,929807,6
42,927599,1
43,926797,5
44,926118,17
45,922807,17
46,922709,9
47,922285,20
48,920569,14
49,919335,20
50,917992,7
51,917225,4
52,913527,16
53,911821,19
54,908574,2
55,908185,4
56,905102,20
57,904820,19
58,903793,20
59,900537,11
60,900257,14
61,898354,18
62,896501,19
63,896344,10
64,893817,16
65,888850,2
66,888624,18
67,888228,15
68,886423,18
69,885794,18
70,879300,14
71,874565,16
72,874043,19
73,874026,20
74,873923,20
75,872239,5
76,872039,4
77,868641,17
78,863987,5
79,861247,20
80,858129,3
81,856618,1
82,856117,20
83,854308,13
84,854305,2
85,853513,17
86,852678,19
87,847888,9
88,846796,8
89,846685,10
90,845558,2
91,843357,19
92,840275,14
93,838342,10
94,837342,19
95,831460,8
96,831148,16
97,830642,2
98,830478,8
99,828010,16
100,826857,11
101,822504,17
102,820866,6
103,820183,6
104,817001,3
105,816763,9
106,814508,10
107,814060,8
108,813894,10
109,813848,7
110,812748,1
111,810763,20
112,809335,14
113,808868,11
114,802246,5
115,801696,6
116,800873,18
117,800810,8
118,799110,3
119,797677,6
120,789440,16
121,786929,9
122,784537,4
123,783254,7
124,776676,9
125,774240,8
126,773334,15
127,773194,13
128,772235,4
129,771491,2
130,769447,20
131,764769,20
132,763881,16
133,761846,16
134,758629,11
135,757499,19
136,754969,10
137,754461,17
138,754197,6
139,753110,9
140,750714,5
141,745178,3
142,744676,20
143,742843,1
144,742833,5
145,741308,6
146,740251,1
147,739144,12
148,738077,16
149,737754,3
150,731089,18
151,730688,16
152,729308,13
153,729134,18
154,727016,4
155,726606,18
156,722994,6
157,718202,10
158,716554,9
159,716018,12
160,714819,6
161,713230,6
162,712764,2
163,712750,13
164,710416,14
165,710271,19
166,710196,5
167,710006,5
168,708041,16
169,707870,3
170,706967,8
171,705205,14
172,704585,15
173,704043,18
174,703412,16
175,700948,16
176,699613,3
177,698732,12
178,696569,11
179,694774,17
180,693141,3
181,692927,11
182,692765,19
183,691907,13
184,690681,4
185,688237,18
186,688014,16
187,685807,3
188,684200,6
189,683838,4
190,683554,8
191,681866,4
192,680799,16
193,680545,18
194,678028,14
195,676183,18
196,674469,5
197,673172,3
198,672511,2
199,671837,1
200,670153,6
201,668012,6
202,667425,20
203,666355,18
204,665221,7
205,663961,20
206,663412,7
207,662160,10
208,656762,11
209,656300,9
210,654302,8
211,650198,20
212,650048,14
213,649308,7
214,648421,16
215,647327,3
216,647298,20
217,646923,19
218,646122,13
219,644445,9
220,644270,18
221,641781,6
222,638650,17
223,638006,8
224,636530,8
225,632138,6
226,631062,5
227,625770,5
228,624100,2
229,622082,19
230,621926,17
231,620491,5
232,619660,12
233,618671,4
234,615239,7
235,614811,20
236,613141,5
237,612661,10
238,612370,17
239,606499,8
240,604307,17
241,602167,14
242,600405,8
243,600396,16
244,598252,20
245,597719,20
246,597709,10
247,597334,19
248,595747,6
249,594646,12
250,593890,14
251,592509,10
252,590827,6
253,590126,3
254,589767,14
255,588059,8
256,588054,2
257,587948,7
258,587397,1
259,586762,12
260,586722,5
261,583822,6
262,580775,12
263,580523,7
264,580036,7
265,579477,13
266,578416,14
267,578121,17
268,576227,13
269,574983,7
270,574763,20
271,574621,18
272,573661,13
273,571404,9
274,569045,8
275,568069,20
276,567116,6
277,564060,1
278,564049,20
279,563125,7
280,561986,2
281,554329,18
282,552186,10
283,551848,13
284,549017,3
285,548330,13
286,547598,16
287,547330,13
288,545904,11
289,545583,5
290,542197,19
291,541733,17
292,540692,20
293,539585,3
294,531736,19
295,531681,14
296,530317,5
297,523707,13
298,523153,15
299,519893,6
300,519296,4
301,518272,6
302,517816,14
303,517719,7
304,517301,6
305,515958,20
306,515902,2
307,515687,10
308,512189,5
309,511581,14
310,510140,1
311,508276,14
312,507860,7
313,505916,16
314,505419,14
315,500970,8
316,497811,10
317,497350,9
318,495935,11
319,488647,4
320,483633,15
321,482474,8
322,481602,7
323,480664,1
324,477748,17
325,475143,13
326,473615,4
327,472849,11
328,471333,17
329,470970,12
330,468893,11
331,467810,2
332,467331,9
333,465106,3
334,463783,9
335,463499,15
336,461971,6
337,461870,5
338,453221,11
339,452672,14
340,452126,16
341,451353,4
342,451165,16
343,450766,11
344,448811,20
345,445546,19
346,444825,13
347,442241,15
348,440586,9
349,440346,11
350,439980,8
351,439409,14
352,437866,17
353,435565,10
354,433754,3
355,432626,20
356,430293,5
357,429043,5
358,429000,9
359,428122,19
360,426252,13
361,425081,13
362,421200,13
363,420968,12
364,420731,18
365,419638,4
366,416685,10
367,416364,9
368,414599,18
369,410631,13
370,409821,18
371,409396,17
372,408145,15
373,406062,8
374,402204,2
375,401909,16
376,400776,11
377,399314,20
378,398595,4
379,396414,4
380,394647,8
381,393985,10
382,393485,16
383,392084,18
384,391942,15
385,389918,11
386,387268,10
387,385671,12
388,382708,18
389,381828,17
390,381033,9
391,378484,8
392,377885,8
393,377634,18
394,377135,1
395,376869,12
396,373806,20
397,370882,1
398,370744,17
399,370695,18
400,369659,1
401,369298,10
402,368561,18
403,367729,6
404,366871,1
405,365148,1
406,365131,20
407,361660,5
408,357332,18
409,354869,16
410,354056,4
411,353238,6
412,352059,7
413,351660,16
414,350922,14
415,348925,16
416,348455,17
417,347290,19
418,344455,13
419,343551,11
420,340080,7
421,337918,15
422,337680,9
423,335079,9
424,334860,10
425,327240,7
426,326329,19
427,324232,9
428,322250,19
429,319131,15
430,319130,9
431,313469,6
432,311992,16
433,309971,16
434,308230,2
435,308156,10
436,308092,6
437,306951,15
438,306828,8
439,302259,9
440,301980,5
441,300751,15
442,300176,9
443,299410,4
444,299289,9
445,296429,17
446,295949,11
447,295447,14
448,294381,15
449,291286,7
450,291162,20
451,290319,16
452,288273,10
453,286294,7
454,285731,16
455,277925,8
456,277703,20
457,276981,18
458,274550,18
459,273807,14
460,272441,6
461,272198,16
462,269649,10
463,269342,6
464,268165,12
465,267516,13
466,263691,14
467,256675,12
468,253058,8
469,252126,10
470,251864,14
471,250529,2
472,250166,3
473,249731,16
474,247791,1
475,247695,1
476,247620,9
477,245171,7
478,240550,18
479,239567,13
480,238763,3
481,237258,19
482,236583,10
483,236429,15
484,232900,20
485,230222,9
486,228575,12
487,228215,20
488,227120,17
489,224806,8
490,221162,20
491,220120,4
492,219165,2
493,218262,16
494,215223,9
495,213315,5
496,212735,11
497,208667,10
498,205897,12
499,202673,4
