ID,X,COPIES
0,332873,19
1,332766,3
2,331820,4
3,330048,8
4,329286,10
5,328318,6
6,327855,19
7,325885,16
8,325099,20
9,323979,10
10,321408,7
11,315670,18
12,313116,17
13,312975,17
14,310604,1
15,308383,13
16,306888,19
17,306750,7
18,299762,1
19,297946,16
20,296467,20
21,292667,15
22,287631,16
23,284125,9
24,280798,12
25,278750,9
26,278732,16
27,274858,17
28,272628,4
29,265377,12
30,260914,18
31,259419,17
32,258231,9
33,255290,6
34,251021,6
35,250138,9
36,249469,16
37,247715,4
38,245788,10
39,244053,18
40,243700,11
41,241597,11
42,241223,8
43,240947,15
44,236968,11
45,236777,10
46,235543,2
47,235180,18
48,228478,18
49,228212,20
50,225321,12
51,223867,14
52,222755,9
53,222680,5
54,216442,18
55,215298,8
56,212108,10
57,209147,14
58,206553,17
59,205422,2
60,203226,4
61,200238,11
62,199970,10
63,195783,9
64,188911,17
65,185974,1
66,185472,7
67,183687,16
68,182195,15
69,180824,16
70,173731,13
71,173096,11
72,172726,5
73,170518,1
74,169475,11
75,167963,7
76,167030,20
77,163335,19
78,163164,11
79,162088,5
80,159620,20
81,156581,10
82,156490,8
83,152754,7
84,152137,12
85,151423,8
86,151034,18
87,149718,18
88,146824,7
89,145420,2
90,138583,15
91,137567,10
92,134291,7
93,133501,15
94,132736,11
95,131088,16
96,130856,15
97,129318,4
98,128328,1
99,125990,17
100,125803,5
101,125338,6
102,125141,5
103,124195,15
104,123998,5
105,122133,10
106,119235,14
107,116306,19
108,116219,17
109,111386,4
110,104523,19
111,103084,8
112,102514,13
113,95840,16
114,94620,2
115,90755,19
116,89017,3
117,85414,6
118,85281,4
119,82750,7
120,81962,5
121,80013,7
122,76591,18
123,75414,9
124,69156,3
