ID,X,COPIES
0,332259,1
1,330500,15
2,330045,2
3,328613,1
4,310512,16
5,309281,7
6,306064,5
7,305623,2
8,304725,16
9,302724,8
10,297293,16
11,288094,18
12,287346,8
13,286331,10
14,284830,2
15,283888,19
16,283543,6
17,283475,4
18,283128,10
19,281880,8
20,281188,1
21,271012,2
22,267730,7
23,267107,11
24,264360,12
25,261096,14
26,259807,19
27,258931,9
28,258871,20
29,258268,3
30,254586,2
31,252652,2
32,244127,4
33,243938,4
34,243530,7
35,238881,5
36,237533,12
37,225895,13
38,220754,9
39,220472,7
40,217046,1
41,214839,8
42,214454,6
43,212124,1
44,208258,2
45,207388,12
46,203566,16
47,202916,12
48,201174,14
49,200830,5
50,197545,2
51,192366,4
52,192042,10
53,186300,14
54,185037,1
55,184531,13
56,180345,15
57,179946,10
58,178116,17
59,177789,3
60,174008,15
61,173673,16
62,169550,13
63,163391,9
64,160415,19
65,159375,5
66,159179,14
67,157436,6
68,149366,8
69,147546,12
70,144791,8
71,140159,16
72,134747,19
73,131998,11
74,125707,19
75,123932,10
76,122861,13
77,121473,18
78,119971,6
79,118061,18
80,117684,7
81,115046,20
82,112525,4
83,108973,14
84,105342,17
85,104298,9
86,104083,11
87,99957,2
88,97733,19
89,96324,10
90,93871,16
91,93278,4
92,92058,4
93,91241,6
94,86796,11
95,85489,4
96,85062,17
97,84594,8
98,83757,12
99,80437,7
100,78875,12
101,71336,20
102,70391,5
103,69854,16
104,67183,4
105,63567,9
106,61078,16
107,60878,19
108,60125,10
109,56536,1
110,53563,10
111,52623,17
112,48515,11
113,48486,5
114,48091,6
115,47698,13
116,33725,8
117,33413,7
118,31212,14
119,24702,18
120,23203,10
121,22944,10
122,22841,8
123,12510,14
124,12457,20
