ID,X,COPIES
0,332537,19
1,329738,17
2,329555,4
3,328598,2
4,328026,19
5,326930,20
6,326823,4
7,325591,12
8,321328,16
9,320757,3
10,319387,19
11,318763,14
12,316716,4
13,313112,15
14,311494,13
15,310898,6
16,310895,19
17,310607,6
18,308303,16
19,308098,5
20,307340,14
21,306883,17
22,306782,5
23,306730,3
24,305150,19
25,304997,12
26,302980,17
27,301245,20
28,296303,20
29,294269,13
30,291700,18
31,291105,1
32,290660,7
33,290525,6
34,289132,17
35,289008,17
36,288735,4
37,288289,14
38,286166,4
39,286153,1
40,284914,5
41,283790,14
42,282884,12
43,281108,10
44,278517,19
45,277906,7
46,277371,13
47,276786,2
48,276366,1
49,274461,7
50,274166,2
51,271946,10
52,268419,20
53,267850,4
54,265721,2
55,265675,7
56,264798,4
57,263689,17
58,262988,7
59,261668,9
60,260512,7
61,258902,17
62,257865,3
63,257455,16
64,256927,20
65,256330,11
66,256292,9
67,256112,3
68,255077,19
69,253956,9
70,252877,2
71,252003,14
72,250410,7
73,249715,10
74,249178,4
75,249049,12
76,249048,2
77,247655,12
78,246934,13
79,246914,14
80,246487,13
81,246383,3
82,246039,7
83,245520,9
84,245351,17
85,245184,14
86,241676,9
87,241352,4
88,241149,15
89,241053,13
90,240724,11
91,235851,12
92,234883,8
93,234739,20
94,233725,12
95,231728,5
96,231681,3
97,231413,14
98,230426,1
99,229624,17
100,226307,18
101,223983,4
102,223682,12
103,222301,11
104,220339,11
105,216876,3
106,213670,17
107,213363,14
108,212648,20
109,212591,18
110,211767,10
111,211501,12
112,211390,9
113,209360,2
114,209280,7
115,208052,20
116,205982,6
117,205980,12
118,204971,20
119,204169,1
120,203149,13
121,203069,4
122,202937,6
123,201058,9
124,200027,9
125,196340,2
126,196065,19
127,195685,14
128,195021,19
129,194521,15
130,192817,6
131,192113,10
132,192078,17
133,190075,5
134,187340,18
135,187185,14
136,186751,11
137,186306,18
138,186039,18
139,184722,10
140,180597,7
141,179433,2
142,179288,18
143,177888,18
144,176413,5
145,176154,17
146,174496,5
147,173071,13
148,171506,12
149,170607,2
150,170534,6
151,170323,7
152,170302,7
153,170267,6
154,169312,8
155,168855,8
156,166855,16
157,165862,11
158,165238,2
159,164599,17
160,162528,11
161,161795,7
162,161788,1
163,161229,5
164,161072,5
165,160847,11
166,160556,19
167,159851,10
168,158662,17
169,156191,10
170,156179,6
171,154116,18
172,153950,7
173,153428,7
174,152569,18
175,151745,18
176,151192,17
177,149501,14
178,148389,6
179,148236,18
180,147359,11
181,146793,11
182,146642,8
183,146553,17
184,145295,6
185,142882,1
186,142808,7
187,142555,9
188,140241,1
189,139595,15
190,139426,3
191,139328,7
192,138914,9
193,138555,9
194,134395,2
195,127639,16
196,126414,4
197,126065,7
198,123890,9
199,122786,2
200,121820,4
201,121217,12
202,120400,4
203,120239,9
204,119898,5
205,119027,3
206,118709,8
207,117015,20
208,116204,13
209,115944,11
210,115733,20
211,114926,20
212,113040,3
213,111629,8
214,111275,2
215,108706,9
216,106427,10
217,104874,3
218,104796,10
219,104221,12
220,101742,18
221,101372,3
222,101049,18
223,100985,15
224,98145,6
225,96578,1
226,96342,3
227,95308,17
228,90495,6
229,90097,16
230,89365,14
231,89174,20
232,87664,3
233,86373,13
234,84320,14
235,79065,15
236,78976,15
237,76631,13
238,75897,19
239,75618,3
240,74644,16
241,73458,11
242,73001,10
243,72352,4
244,71906,8
245,68966,17
246,68850,8
247,68651,1
248,68250,19
249,67589,19
