ID,X,COPIES
0,981272,4
1,979132,3
2,974722,12
3,971723,17
4,967380,19
5,966646,4
6,963910,14
7,960198,17
8,959172,15
9,957229,11
10,956079,2
11,955842,2
12,944645,9
13,942380,8
14,937670,15
15,932555,12
16,931107,18
17,929315,2
18,927965,18
19,925969,10
20,924957,16
21,923888,14
22,922920,4
23,918537,11
24,915547,17
25,909626,10
26,909379,3
27,900457,13
28,893015,20
29,892852,13
30,892796,7
31,891081,15
32,883439,20
33,882440,20
34,880496,11
35,875164,1
36,867579,3
37,859029,14
38,858795,7
39,857400,19
40,856237,5
41,849769,9
42,847557,13
43,840601,1
44,839447,20
45,836995,8
46,831918,1
47,829494,20
48,828022,20
49,826890,20
50,824618,9
51,818610,14
52,812055,7
53,808423,13
54,805985,12
55,805643,14
56,793369,9
57,792793,18
58,790716,9
59,786166,16
60,781479,10
61,779816,3
62,776843,4
63,776601,16
64,776012,1
65,775896,10
66,770175,5
67,769591,2
68,768261,12
69,767649,10
70,766972,18
71,766800,10
72,766461,4
73,764696,8
74,761373,16
75,759967,19
76,759560,11
77,759363,16
78,758592,6
79,751153,8
80,750616,19
81,748402,10
82,745876,11
83,745213,2
84,743354,14
85,743003,12
86,741965,9
87,740665,15
88,732655,20
89,730053,9
90,727122,20
91,724964,1
92,723742,4
93,720724,6
94,711540,6
95,703110,5
96,701087,10
97,697938,8
98,686861,12
99,685253,1
100,684056,11
101,675369,9
102,675184,19
103,674072,7
104,672267,14
105,671865,2
106,671552,16
107,671087,20
108,670370,12
109,669547,5
110,649021,20
111,646784,18
112,644405,20
113,642782,15
114,637926,20
115,635576,14
116,633730,6
117,633685,1
118,632255,6
119,631006,20
120,630977,5
121,626795,12
122,621245,13
123,612805,13
124,612793,3
125,608137,7
126,607196,17
127,606486,4
128,597494,5
129,597124,15
130,588964,9
131,583664,2
132,582009,2
133,581943,6
134,579840,16
135,577507,14
136,574211,13
137,573428,7
138,572910,13
139,570252,20
140,569758,3
141,569634,7
142,569053,1
143,566524,8
144,564444,6
145,559106,3
146,552921,9
147,552755,12
148,551861,10
149,545980,20
150,542953,13
151,541922,16
152,541509,6
153,538866,8
154,537300,8
155,535993,13
156,534822,19
157,527487,5
158,525814,3
159,525602,15
160,523601,13
161,518885,5
162,514744,20
163,514267,16
164,499825,1
165,499017,17
166,498705,3
167,497784,10
168,496085,18
169,492677,16
170,492442,12
171,487480,16
172,487303,12
173,485490,6
174,481565,14
175,479942,8
176,470567,4
177,466046,7
178,456896,20
179,456058,9
180,455014,3
181,451987,7
182,451440,7
183,448119,16
184,445748,1
185,443924,14
186,439673,9
187,439132,9
188,439049,2
189,428544,17
190,426863,16
191,421834,8
192,420393,10
193,419018,19
194,415940,1
195,414738,11
196,412182,17
197,406991,6
198,406939,13
199,398372,10
200,389159,7
201,387199,14
202,386915,9
203,386232,18
204,385021,4
205,383753,19
206,381591,3
207,380299,13
208,379648,10
209,375619,16
210,367141,13
211,363783,9
212,355854,1
213,352453,4
214,350710,12
215,344893,7
216,331840,9
217,320413,4
218,318782,20
219,318717,5
220,315012,17
221,314411,11
222,308684,15
223,305195,19
224,303996,17
225,288872,3
226,288349,7
227,287346,11
228,283974,17
229,283497,1
230,274931,15
231,270959,2
232,264573,2
233,258755,19
234,258069,10
235,257129,8
236,256253,16
237,254297,4
238,251389,15
239,237955,1
240,236661,16
241,235921,12
242,228479,19
243,227639,20
244,225499,10
245,220013,7
246,210559,1
247,209155,11
248,208153,13
249,202444,17
