ID,X,COPIES
0,999670,15
1,994173,19
2,992170,20
3,987075,5
4,977060,20
5,974079,4
6,971711,17
7,970694,9
8,964616,20
9,963088,14
10,963059,18
11,956411,8
12,942768,16
13,940590,18
14,938984,19
15,938911,16
16,932930,19
17,929892,5
18,926391,10
19,926384,9
20,924923,16
21,921786,2
22,898710,17
23,896824,4
24,896752,18
25,889817,7
26,889081,6
27,879484,15
28,877502,19
29,874840,18
30,870400,11
31,870170,19
32,866607,12
33,864646,11
34,861971,4
35,855648,20
36,849875,20
37,847282,15
38,844234,10
39,832439,19
40,823382,6
41,820282,15
42,811552,13
43,808755,6
44,793608,2
45,792753,13
46,781981,20
47,781813,15
48,781390,7
49,781113,5
50,778795,13
51,776015,16
52,765575,4
53,763320,6
54,754968,4
55,749042,13
56,745146,12
57,725924,11
58,719334,17
59,715829,11
60,715002,7
61,714742,15
62,713840,12
63,704980,12
64,698585,11
65,689289,14
66,688925,1
67,683926,9
68,682802,9
69,676414,12
70,674849,10
71,673530,8
72,671460,2
73,669200,10
74,668658,13
75,665144,3
76,664135,13
77,662917,5
78,643607,4
79,642795,3
80,640418,17
81,624781,12
82,624289,19
83,624233,7
84,615206,3
85,611596,17
86,609346,5
87,604906,18
88,603584,15
89,591459,1
90,576584,20
91,566071,16
92,564400,8
93,560595,7
94,552317,8
95,542553,15
96,538497,16
97,533263,18
98,531638,13
99,530282,18
100,524078,2
101,519030,1
102,512766,5
103,511453,19
104,508944,1
105,505792,6
106,505012,10
107,498710,11
108,496679,2
109,488683,11
110,486036,17
111,483715,11
112,479022,13
113,478000,6
114,475363,14
115,468556,3
116,467682,9
117,464471,13
118,463072,16
119,455060,12
120,448327,8
121,447138,20
122,445480,1
123,445049,12
124,443944,12
125,437227,8
126,436250,1
127,435575,16
128,433078,5
129,432657,9
130,422521,15
131,411693,9
132,409904,10
133,408152,1
134,404336,13
135,403035,12
136,401895,2
137,400584,7
138,399976,5
139,399388,12
140,397456,1
141,391747,16
142,390572,6
143,389942,8
144,386819,19
145,386307,20
146,385306,18
147,380485,18
148,377210,12
149,367596,18
150,362049,18
151,359988,18
152,359911,8
153,357416,4
154,357290,3
155,356503,13
156,350601,17
157,341631,20
158,337559,15
159,337489,15
160,332612,10
161,332562,7
162,332410,15
163,331122,4
164,326162,1
165,324302,2
166,317057,9
167,313849,1
168,309300,14
169,306724,8
170,299476,9
171,295294,4
172,294718,3
173,292269,3
174,291376,15
175,290920,6
176,290703,7
177,282881,2
178,281175,17
179,279980,15
180,274273,1
181,272991,20
182,266451,14
183,261614,2
184,254932,16
185,251188,8
186,242332,10
187,231966,8
188,228520,13
189,226793,7
190,225467,9
191,224379,9
192,223880,12
193,215734,20
194,214174,9
195,207261,10
196,203615,2
197,198380,18
198,197469,4
199,197370,6
200,195769,3
201,193268,12
202,192696,9
203,191927,4
204,190284,7
205,189842,2
206,182394,6
207,180421,14
208,179118,4
209,178618,3
210,178560,9
211,168904,4
212,150178,17
213,146599,18
214,138955,16
215,136733,19
216,135071,18
217,128823,18
218,122229,14
219,116103,11
220,115069,20
221,114589,11
222,108663,10
223,107384,13
224,107244,18
225,98421,5
226,98368,13
227,96477,17
228,93682,16
229,91832,2
230,79571,15
231,77492,4
232,75046,17
233,66298,9
234,59177,8
235,49972,3
236,44422,17
237,43516,11
238,39241,19
239,35884,2
240,31368,14
241,29879,18
242,28682,4
243,28638,14
244,24226,6
245,23704,12
246,17690,12
247,14520,8
248,10712,13
249,10596,6
