ID,X,COPIES
0,999940,19
1,997251,1
2,996704,20
3,991401,3
4,985089,5
5,974893,18
6,972581,17
7,970411,8
8,969393,19
9,969208,14
10,966890,3
11,965405,3
12,962917,1
13,961255,17
14,957072,8
15,956792,18
16,956114,6
17,948861,20
18,944579,14
19,936896,18
20,936611,13
21,934879,9
22,934311,11
23,929705,2
24,924387,2
25,922963,9
26,922256,2
27,921219,7
28,917988,13
29,916951,17
30,915753,20
31,912821,14
32,908195,2
33,907247,9
34,906430,12
35,892304,16
36,888014,5
37,886479,3
38,886237,1
39,883109,10
40,880516,20
41,874242,9
42,871012,20
43,868239,18
44,865591,3
45,865238,5
46,863269,7
47,862729,17
48,861713,4
49,861163,20
50,859111,18
51,855379,2
52,854993,15
53,854643,1
54,852556,3
55,848101,2
56,846933,8
57,845293,14
58,837205,13
59,835283,10
60,831201,18
61,826796,4
62,823532,11
63,813187,10
64,811333,19
65,807115,12
66,805065,2
67,794233,16
68,793528,16
69,792949,7
70,789429,15
71,787901,12
72,786168,7
73,781610,1
74,780358,13
75,780343,6
76,773088,11
77,772818,14
78,772779,5
79,771554,20
80,766513,15
81,766453,11
82,762406,9
83,754623,11
84,746372,8
85,739472,16
86,739138,11
87,737581,7
88,734750,15
89,730474,16
90,718594,4
91,712372,15
92,708098,8
93,705550,12
94,700426,3
95,694203,3
96,690411,8
97,690402,19
98,680059,1
99,677182,1
100,676049,13
101,673583,6
102,669718,15
103,664944,4
104,659982,17
105,656029,19
106,653099,16
107,651446,11
108,649024,12
109,644585,4
110,644207,1
111,637341,2
112,635613,20
113,626223,6
114,621879,6
115,621566,6
116,620200,9
117,614954,16
118,603668,7
119,599632,4
120,599009,11
121,590970,1
122,590674,3
123,587505,20
124,586732,2
125,583331,9
126,583240,15
127,580087,20
128,576314,15
129,572292,18
130,572036,1
131,568762,6
132,565965,12
133,565530,1
134,561932,17
135,560252,13
136,558003,13
137,555779,4
138,553357,17
139,544582,16
140,542769,7
141,533611,13
142,530815,4
143,528542,12
144,524803,1
145,521881,13
146,518924,19
147,514535,13
148,513067,11
149,511486,9
150,511270,6
151,511213,14
152,502758,7
153,501035,14
154,497549,3
155,494552,3
156,491027,14
157,485205,9
158,477399,6
159,475489,4
160,474271,10
161,472339,2
162,468198,3
163,467690,19
164,462759,9
165,459572,10
166,453091,6
167,439053,13
168,437908,3
169,436508,18
170,433207,5
171,424591,18
172,416869,1
173,416675,17
174,415734,2
175,412429,3
176,406714,6
177,405228,18
178,398962,6
179,397953,10
180,394595,4
181,393003,9
182,382394,20
183,381208,7
184,375040,10
185,369066,2
186,368845,17
187,368820,16
188,367739,4
189,366102,15
190,362763,3
191,361156,19
192,358814,15
193,356328,8
194,345808,14
195,341575,15
196,340919,13
197,340254,6
198,336714,1
199,335323,15
200,334500,1
201,333276,10
202,331126,12
203,330255,14
204,330165,20
205,324933,7
206,324519,10
207,322971,14
208,319201,3
209,317853,8
210,315109,12
211,313701,7
212,311167,8
213,294015,3
214,293248,17
215,287518,20
216,284878,4
217,283782,15
218,279982,8
219,278576,15
220,277474,7
221,275680,4
222,274513,9
223,268987,1
224,264169,10
225,262961,8
226,262077,7
227,257378,16
228,257290,17
229,256714,5
230,250992,19
231,248119,15
232,247026,6
233,246875,3
234,245979,1
235,243168,6
236,235795,8
237,232573,14
238,232368,12
239,232012,3
240,226710,12
241,225330,12
242,225179,12
243,222995,10
244,219718,11
245,212457,3
246,210059,6
247,208065,2
248,207536,8
249,205142,13
