ID,X,COPIES
0,332875,18
1,332776,8
2,332087,19
3,331433,1
4,331275,4
5,331271,5
6,330310,19
7,327322,14
8,327072,7
9,326607,3
10,326445,14
11,326297,15
12,326009,18
13,325675,1
14,325324,4
15,322836,10
16,319679,5
17,319384,19
18,318502,16
19,316853,11
20,316245,16
21,315580,2
22,315421,13
23,315214,5
24,315052,1
25,313189,1
26,312667,12
27,309895,3
28,309266,7
29,309251,9
30,307330,13
31,306332,3
32,302321,5
33,301373,17
34,300736,17
35,300464,15
36,299795,12
37,299571,2
38,299175,11
39,299088,8
40,297830,4
41,296987,12
42,295632,11
43,295199,11
44,294536,7
45,293283,16
46,293235,3
47,290542,5
48,289792,8
49,287688,2
50,287312,1
51,285156,17
52,285067,14
53,284767,19
54,284171,14
55,283554,10
56,282369,15
57,281340,4
58,279664,20
59,279451,17
60,275676,13
61,274815,14
62,274523,13
63,271323,6
64,270890,8
65,265526,1
66,265498,11
67,264169,1
68,262695,11
69,260090,2
70,259251,9
71,258537,6
72,251861,3
73,251133,8
74,247195,1
75,246427,8
76,245937,2
77,242475,14
78,240278,20
79,240179,19
80,239733,6
81,239381,19
82,239349,2
83,239079,4
84,236712,13
85,235300,19
86,235234,12
87,234312,17
88,232921,19
89,232496,15
90,232195,2
91,231517,9
92,231330,5
93,227880,10
94,227816,19
95,226113,8
96,223263,5
97,223175,5
98,221858,20
99,219444,9
100,218490,10
101,216766,12
102,216085,11
103,214261,13
104,214042,1
105,212317,1
106,212312,2
107,212001,7
108,211031,14
109,209899,20
110,208732,9
111,207763,11
112,207704,10
113,206539,1
114,206231,17
115,206120,7
116,205832,3
117,205151,13
118,203431,3
119,203112,14
120,202621,12
121,202304,11
122,201485,20
123,201086,16
124,199787,2
125,199749,16
126,199294,19
127,199060,12
128,198231,10
129,196082,4
130,194774,14
131,194764,5
132,193971,18
133,193804,11
134,193779,5
135,192814,18
136,189966,6
137,189749,5
138,188489,6
139,187911,1
140,187282,5
141,187233,4
142,186193,14
143,185855,3
144,184350,17
145,182415,4
146,181809,10
147,181283,1
148,179480,1
149,178701,9
150,177729,3
151,176309,5
152,176220,16
153,174111,2
154,173645,4
155,171710,11
156,170643,18
157,170116,18
158,169899,13
159,167646,3
160,166311,2
161,166174,12
162,163845,4
163,163376,18
164,162646,10
165,161960,19
166,161818,8
167,161304,5
168,159596,5
169,159595,7
170,159267,13
171,158006,8
172,156026,17
173,154648,9
174,154015,20
175,152254,9
176,152073,2
177,151907,14
178,150889,5
179,148613,8
180,147382,17
181,145863,18
182,145090,15
183,144994,11
184,144463,15
185,144346,13
186,143937,4
187,143792,18
188,143432,4
189,142035,4
190,141966,16
191,140185,2
192,139659,19
193,139322,11
194,138784,18
195,137450,11
196,137034,11
197,136511,10
198,135436,16
199,134673,15
200,134646,18
201,131299,13
202,131260,4
203,129511,3
204,129009,1
205,127407,12
206,126840,20
207,121701,7
208,121355,9
209,118467,19
210,114628,17
211,114395,9
212,113689,1
213,113385,8
214,109414,10
215,108852,9
216,107729,19
217,107395,6
218,105142,1
219,102639,15
220,100679,1
221,100604,19
222,98199,8
223,97782,17
224,97190,9
225,96576,20
226,96155,13
227,95278,1
228,95092,5
229,94997,2
230,94785,16
231,94736,10
232,94669,9
233,94131,2
234,92580,13
235,89818,18
236,88817,7
237,87771,2
238,86433,9
239,85474,3
240,84602,2
241,83250,7
242,82267,4
243,76564,14
244,76520,3
245,74411,3
246,73169,6
247,72774,17
248,70543,11
249,68392,19
