ID,X,COPIES
0,994198,20
1,992107,18
2,989315,14
3,972658,7
4,970141,11
5,969620,10
6,964307,10
7,956616,20
8,948445,9
9,945650,17
10,941891,18
11,941176,20
12,928989,2
13,923618,1
14,921907,20
15,919404,15
16,913831,4
17,906521,4
18,903476,20
19,902039,7
20,893167,8
21,891606,9
22,884092,13
23,873187,16
24,869897,19
25,868055,1
26,865761,7
27,856953,7
28,853241,17
29,852774,13
30,846114,15
31,841876,13
32,836084,20
33,831876,10
34,831366,15
35,830900,19
36,829876,5
37,825937,2
38,822357,17
39,814783,7
40,807147,16
41,801853,19
42,771621,7
43,767220,12
44,727358,14
45,724152,13
46,717092,20
47,716136,16
48,693135,11
49,691714,6
50,679932,10
51,665702,11
52,654018,5
53,649710,8
54,644569,12
55,639481,17
56,632444,19
57,632022,12
58,626777,17
59,626101,8
60,625068,9
61,612566,2
62,612166,20
63,611477,20
64,608795,6
65,608218,9
66,600670,11
67,597588,7
68,586651,6
69,564172,4
70,562527,12
71,558054,14
72,550259,18
73,545916,12
74,540988,1
75,531941,8
76,515334,3
77,511392,1
78,491354,17
79,485107,5
80,485061,19
81,475855,9
82,474537,5
83,472984,2
84,471984,17
85,463739,11
86,462863,6
87,462819,14
88,454505,9
89,447184,10
90,438923,18
91,430627,3
92,422022,5
93,419025,10
94,418796,16
95,415031,18
96,407946,10
97,406449,16
98,377465,9
99,361959,8
100,355265,16
101,346724,14
102,340673,11
103,332875,3
104,321491,5
105,316086,4
106,304741,14
107,301512,17
108,297758,6
109,294659,7
110,291155,2
111,290875,1
112,288520,5
113,285509,13
114,285320,11
115,282599,4
116,253757,1
117,252252,6
118,245614,7
119,235108,1
120,234444,14
121,217221,3
122,215704,9
123,210831,17
124,202637,11
