ID,X,COPIES
0,332448,4
1,331528,1
2,331459,10
3,324760,15
4,324702,3
5,322914,4
6,311192,2
7,311004,13
8,310399,5
9,304367,18
10,303496,7
11,296872,2
12,293296,11
13,291633,15
14,291224,18
15,289849,6
16,285099,2
17,283813,9
18,283386,3
19,278862,3
20,278257,7
21,278045,4
22,277172,2
23,273305,18
24,267184,7
25,261244,16
26,260789,7
27,255880,1
28,255510,14
29,252249,12
30,251935,8
31,251332,4
32,247399,2
33,244084,20
34,243869,9
35,238834,14
36,237708,15
37,237638,18
38,234975,9
39,232317,5
40,231086,17
41,230939,4
42,229812,8
43,228741,14
44,227922,13
45,218869,20
46,212055,19
47,208791,2
48,206485,2
49,205904,10
50,205465,16
51,204782,20
52,203232,19
53,194959,1
54,186926,1
55,184370,6
56,183382,14
57,182946,4
58,175250,12
59,172463,2
60,170221,11
61,170126,5
62,168917,18
63,168770,14
64,167387,7
65,165455,12
66,164895,19
67,162967,9
68,160128,19
69,160000,16
70,159278,13
71,158007,20
72,155760,1
73,155268,14
74,155241,13
75,154850,16
76,142794,5
77,140528,20
78,137885,17
79,137787,2
80,135434,11
81,134258,2
82,127723,19
83,109186,20
84,109047,16
85,103298,10
86,99771,14
87,96777,20
88,96680,5
89,88123,12
90,84023,16
91,83988,17
92,83245,12
93,81020,4
94,78939,7
95,72559,15
96,72030,15
97,69910,11
98,66802,7
99,66019,20
100,61853,11
101,60938,7
102,53278,19
103,52461,10
104,50520,2
105,44602,10
106,43413,6
107,43149,2
108,42420,2
109,42134,19
110,41255,17
111,39764,2
112,39271,17
113,37735,13
114,37114,20
115,33852,14
116,32778,1
117,29698,12
118,29373,12
119,25833,13
120,25614,13
121,19280,13
122,18570,4
123,12938,11
124,4771,9
