ID,X,COPIES
0,998184,18
1,991479,13
2,990154,16
3,989655,13
4,968774,5
5,967866,3
6,947682,6
7,947594,20
8,933824,20
9,898044,16
10,894856,13
11,892902,16
12,882915,6
13,868837,13
14,862196,14
15,860331,3
16,855745,16
17,850710,2
18,843013,19
19,839650,13
20,839118,2
21,819802,15
22,818576,14
23,815818,3
24,812840,17
25,783641,12
26,773196,16
27,771765,15
28,761695,3
29,753111,5
30,743209,20
31,723254,11
32,722110,4
33,721509,16
34,716208,10
35,714966,5
36,705806,7
37,704445,13
38,700952,17
39,692152,9
40,685493,12
41,683239,4
42,678371,16
43,675001,4
44,668332,4
45,666098,17
46,662897,19
47,661959,9
48,637225,4
49,634374,10
50,627335,9
51,619135,17
52,609726,19
53,609048,13
54,604848,15
55,604372,7
56,603735,12
57,599914,10
58,582637,14
59,582480,5
60,578349,18
61,573296,16
62,573130,15
63,559718,7
64,547773,20
65,543833,3
66,537522,15
67,534675,6
68,524009,19
69,522688,18
70,511349,6
71,509036,3
72,500899,20
73,485855,14
74,484673,17
75,475973,10
76,457518,4
77,447857,17
78,436806,15
79,435542,4
80,434183,7
81,413686,5
82,413518,19
83,407912,14
84,407235,12
85,393070,9
86,386120,7
87,353737,9
88,352652,12
89,351204,20
90,338699,15
91,314825,7
92,311085,20
93,299615,6
94,283867,1
95,265649,5
96,258402,10
97,257197,20
98,251220,16
99,189334,10
100,188479,4
101,184633,9
102,152688,3
103,147278,12
104,134065,15
105,120068,20
106,106222,11
107,96576,11
108,91699,10
109,89616,3
110,67632,17
111,66192,17
112,66091,15
113,44572,8
114,41771,18
115,34366,11
116,34182,17
117,31272,20
118,29818,19
119,28405,15
120,28390,17
121,27484,18
122,18439,3
123,16982,15
124,12091,4
