ID,X,COPIES
0,332400,20
1,332200,1
2,332123,6
3,331975,20
4,329787,3
5,327925,15
6,327184,5
7,325064,15
8,324751,12
9,322978,18
10,322024,17
11,320633,14
12,319676,3
13,318037,1
14,315627,8
15,315511,18
16,315231,6
17,312240,20
18,310125,5
19,307304,18
20,307186,13
21,306238,11
22,304337,2
23,302144,2
24,301265,2
25,299504,13
26,299077,17
27,298582,20
28,297373,14
29,296060,13
30,295074,9
31,294736,12
32,293606,2
33,291625,5
34,289869,16
35,288910,16
36,287135,8
37,286507,3
38,286407,1
39,285117,10
40,284047,20
41,281459,9
42,280127,20
43,278983,18
44,277890,3
45,277745,5
46,277277,3
47,276933,7
48,275217,18
49,273678,2
50,273519,15
51,273374,1
52,273084,1
53,272177,6
54,270676,2
55,270547,4
56,270316,3
57,266181,13
58,265389,10
59,263704,18
60,263052,19
61,260541,11
62,257739,1
63,256274,10
64,255509,19
65,253769,12
66,252764,10
67,251126,15
68,248165,16
69,247925,7
70,246721,9
71,246474,15
72,245843,12
73,245128,7
74,243568,9
75,243248,1
76,242732,13
77,240848,10
78,239605,5
79,239100,20
80,236996,11
81,236554,6
82,236432,15
83,236377,17
84,232511,16
85,232116,11
86,228933,12
87,228713,8
88,228400,17
89,225728,11
90,225086,7
91,223918,15
92,222155,16
93,219745,5
94,217388,3
95,217254,4
96,214687,15
97,212924,8
98,210422,12
99,209760,3
100,205879,15
101,205625,19
102,200172,1
103,200043,15
104,197896,12
105,197093,15
106,196197,9
107,193076,17
108,192193,19
109,191446,19
110,190097,15
111,189556,11
112,188556,12
113,183737,2
114,183024,20
115,180923,17
116,179034,10
117,177359,6
118,177230,6
119,174502,16
120,173943,8
121,172472,10
122,168182,4
123,167925,11
124,165966,18
125,164609,1
126,164487,3
127,163869,13
128,163180,20
129,162861,2
130,162286,18
131,161421,15
132,158721,20
133,158563,15
134,156904,18
135,156799,1
136,155740,15
137,154237,10
138,152631,17
139,151938,13
140,151010,13
141,150093,4
142,149441,3
143,149094,17
144,144726,7
145,141997,13
146,140948,13
147,139795,4
148,137315,1
149,133080,13
150,131822,9
151,131733,6
152,131709,14
153,130475,16
154,129747,10
155,128222,7
156,127701,8
157,127511,14
158,126073,3
159,124836,3
160,123383,14
161,119701,9
162,116973,4
163,115674,2
164,113966,3
165,111722,9
166,110407,10
167,107734,6
168,105931,14
169,101471,3
170,100894,18
171,100861,8
172,95978,18
173,92712,17
174,92324,2
175,91292,9
176,90961,3
177,88604,6
178,87990,18
179,87058,14
180,85663,8
181,85521,19
182,85406,6
183,82948,9
184,80622,9
185,80384,17
186,78571,20
187,78146,12
188,78082,7
189,74913,15
190,73073,2
191,72982,17
192,72526,4
193,71266,1
194,70474,3
195,70355,11
196,69194,7
197,68845,15
198,68539,4
199,63480,14
200,62878,10
201,61463,13
202,61188,6
203,58815,1
204,57423,12
205,57064,14
206,57027,20
207,55374,3
208,54869,7
209,54698,10
210,54059,14
211,52874,16
212,52504,3
213,51596,10
214,51082,8
215,50909,6
216,50816,12
217,50236,7
218,49190,8
219,47302,3
220,46668,10
221,46060,2
222,42115,3
223,39435,20
224,38346,4
225,37894,15
226,35746,15
227,35292,7
228,34552,4
229,34123,17
230,34070,9
231,31791,1
232,31191,12
233,29681,9
234,28940,7
235,27002,16
236,26966,17
237,26728,5
238,24368,19
239,23183,15
240,22670,3
241,22300,1
242,18099,8
243,14352,12
244,12819,10
245,10874,19
246,8472,3
247,7483,6
248,6892,20
249,6442,8
