ID,X,COPIES
0,333308,8
1,329067,17
2,328360,8
3,327747,19
4,325966,2
5,324410,3
6,322758,6
7,322720,6
8,320098,7
9,319949,14
10,317288,19
11,314872,5
12,307040,10
13,305700,19
14,305057,8
15,300286,11
16,299930,12
17,288653,14
18,287867,9
19,287438,15
20,283401,1
21,282019,8
22,281735,20
23,280743,2
24,268194,8
25,266421,8
26,265876,1
27,259702,18
28,259447,2
29,258634,13
30,249326,13
31,243520,5
32,240480,12
33,239220,11
34,238230,9
35,238090,13
36,233547,1
37,231963,16
38,231451,19
39,231036,3
40,230180,3
41,229812,20
42,228535,12
43,225591,2
44,221116,20
45,219600,1
46,214457,19
47,209901,6
48,209852,5
49,209059,16
50,205345,14
51,202435,19
52,201309,11
53,200266,14
54,187637,3
55,187402,7
56,179064,14
57,178979,3
58,176534,19
59,174104,6
60,170455,7
61,170104,7
62,167601,16
63,164133,9
64,159726,10
65,159681,7
66,157485,7
67,156812,6
68,156634,18
69,156244,9
70,155256,14
71,154108,7
72,154106,6
73,146291,19
74,143893,18
75,137344,10
76,136695,20
77,136223,11
78,135771,15
79,135044,20
80,131307,2
81,129770,20
82,127850,11
83,127743,7
84,127556,3
85,125758,2
86,124981,20
87,124260,7
88,115827,11
89,111646,17
90,109314,12
91,104110,15
92,103563,13
93,99968,16
94,98965,12
95,98253,2
96,93343,1
97,85341,17
98,83925,4
99,76666,2
100,76445,10
101,70784,3
102,69143,13
103,68533,4
104,68406,9
105,59276,15
106,57158,13
107,54566,16
108,51386,13
109,49059,14
110,48636,12
111,43923,4
112,43296,1
113,43070,7
114,42376,2
115,35945,9
116,34754,17
117,29597,6
118,27704,5
119,18361,11
120,17113,3
121,15409,5
122,15286,4
123,11015,10
124,5828,14
