ID,X,COPIES
0,996363,4
1,995394,14
2,982449,11
3,977765,20
4,967390,5
5,962391,3
6,954426,6
7,942309,2
8,925814,3
9,921405,15
10,897317,3
11,892163,4
12,887179,20
13,885918,13
14,885341,6
15,884416,19
16,883611,19
17,881039,13
18,879454,18
19,869640,6
20,867384,17
21,850126,2
22,845282,15
23,844996,1
24,843676,1
25,842699,11
26,837640,8
27,836155,20
28,824085,19
29,821578,1
30,796096,10
31,795742,1
32,793290,3
33,788260,1
34,787662,15
35,784832,15
36,781778,10
37,779602,9
38,776196,8
39,769335,9
40,754063,11
41,721585,3
42,715262,10
43,714316,4
44,710561,7
45,695041,19
46,692595,8
47,688541,16
48,682998,4
49,680078,13
50,678916,8
51,677860,4
52,670919,12
53,656400,9
54,655953,14
55,649849,14
56,649176,3
57,647307,7
58,642310,12
59,634441,2
60,616765,7
61,601150,18
62,585207,15
63,585032,2
64,580151,18
65,579959,14
66,578196,8
67,569722,12
68,568179,4
69,567897,11
70,567494,3
71,560066,5
72,542712,11
73,537928,5
74,535238,20
75,527247,6
76,524416,1
77,500856,2
78,497285,1
79,491601,4
80,490371,11
81,482418,16
82,479187,13
83,448208,4
84,440920,9
85,437730,6
86,434202,10
87,427515,12
88,420886,16
89,408812,2
90,394810,12
91,392044,16
92,378409,8
93,369212,12
94,354177,11
95,351846,20
96,347763,15
97,345734,18
98,343703,20
99,340451,2
100,333762,6
101,333569,9
102,327561,1
103,327229,4
104,324026,11
105,322994,6
106,321069,20
107,314913,11
108,311940,3
109,310203,9
110,308716,17
111,295100,18
112,283690,6
113,275544,3
114,263079,10
115,261316,7
116,238845,20
117,233085,10
118,227562,20
119,225968,9
120,213004,19
121,212032,15
122,209442,20
123,209290,14
124,207085,3
