ID,X,COPIES
0,333207,15
1,331547,3
2,331360,13
3,330527,15
4,330467,19
5,330179,14
6,329404,9
7,328719,15
8,327885,13
9,327716,15
10,327503,12
11,327268,13
12,325426,18
13,325420,16
14,324387,1
15,324322,12
16,323394,14
17,323054,5
18,321037,17
19,320250,12
20,319656,9
21,319538,17
22,319277,14
23,317720,13
24,317187,9
25,317052,8
26,313725,12
27,313610,20
28,311626,17
29,311571,9
30,311024,18
31,306564,2
32,305508,19
33,305317,19
34,304837,8
35,303947,6
36,302180,12
37,301536,9
38,300411,18
39,298929,4
40,297379,11
41,297316,20
42,296786,1
43,294718,11
44,293738,19
45,293385,9
46,291410,11
47,291155,6
48,291114,16
49,290967,6
50,288232,3
51,284739,10
52,283492,18
53,283180,18
54,282912,2
55,282631,9
56,282346,14
57,280691,3
58,278684,16
59,277902,1
60,277600,13
61,276280,4
62,275695,15
63,275242,7
64,273949,1
65,273613,12
66,273240,16
67,272109,16
68,270205,7
69,263518,5
70,260966,6
71,260403,14
72,257856,17
73,250742,3
74,248791,13
75,247192,20
76,246288,15
77,245693,12
78,245184,3
79,244339,7
80,244309,16
81,243467,4
82,242995,12
83,242647,3
84,240388,19
85,239795,4
86,237004,9
87,236257,4
88,235587,13
89,234223,17
90,233195,12
91,231411,15
92,230010,15
93,228737,4
94,227864,14
95,227166,19
96,227043,18
97,226137,15
98,225218,8
99,222557,1
100,222541,14
101,222368,20
102,221018,4
103,220631,3
104,220285,16
105,220169,3
106,218608,11
107,216297,1
108,215969,12
109,215086,7
110,214859,9
111,211424,19
112,210818,2
113,208480,2
114,208410,4
115,207412,8
116,207256,1
117,205842,19
118,204386,2
119,202972,14
120,202483,11
121,200761,4
122,198634,1
123,198419,1
124,196668,16
125,195480,16
126,195093,11
127,194435,3
128,193699,16
129,193425,15
130,192679,4
131,192484,4
132,191567,15
133,191083,15
134,191007,12
135,190018,17
136,188592,3
137,188133,15
138,186534,9
139,186525,14
140,186290,7
141,186033,8
142,185065,8
143,183324,20
144,183057,5
145,182244,10
146,181544,14
147,179634,8
148,179200,6
149,178658,4
150,176486,20
151,176154,16
152,176128,16
153,175102,1
154,173519,2
155,173232,2
156,170910,15
157,167696,6
158,166401,20
159,165138,11
160,164893,4
161,162923,13
162,158887,6
163,158235,2
164,157563,4
165,157466,5
166,156910,4
167,154541,12
168,152772,14
169,152008,18
170,151682,5
171,150542,17
172,150443,14
173,149014,17
174,148276,8
175,146164,14
176,145130,14
177,143817,11
178,143624,8
179,142625,16
180,141536,18
181,139480,7
182,139409,15
183,139342,15
184,137433,13
185,136954,17
186,135047,6
187,129079,6
188,128062,6
189,127488,13
190,127352,15
191,124993,6
192,124535,8
193,124527,10
194,124505,2
195,124150,6
196,123218,3
197,122835,4
198,122474,2
199,119560,8
200,119497,18
201,119255,8
202,116707,8
203,116337,3
204,115898,7
205,115864,13
206,114920,15
207,114669,8
208,114437,13
209,112014,9
210,111869,1
211,111696,18
212,110902,9
213,109369,14
214,108648,3
215,107324,5
216,106357,14
217,106101,4
218,105978,6
219,105868,17
220,105391,10
221,105274,5
222,101338,6
223,99332,10
224,97665,15
225,95580,1
226,95016,2
227,94999,3
228,94298,17
229,87182,9
230,86487,6
231,85099,4
232,83576,9
233,83260,3
234,80153,11
235,78597,7
236,77421,14
237,76677,3
238,75277,14
239,74987,10
240,74945,15
241,74935,7
242,74724,8
243,72711,19
244,69916,15
245,69680,7
246,67013,18
247,66827,14
248,66819,5
249,66747,7
