ID,X,COPIES
0,333060,4
1,332046,9
2,330699,20
3,330457,1
4,329155,18
5,328590,15
6,328418,5
7,327779,11
8,326685,11
9,326647,15
10,325658,12
11,325502,13
12,325105,15
13,325062,9
14,324588,4
15,324311,13
16,323868,9
17,323370,10
18,323323,13
19,322165,1
20,322092,12
21,320852,18
22,320652,10
23,320132,16
24,319629,1
25,318586,18
26,318486,14
27,317958,14
28,317745,9
29,316332,16
30,315613,12
31,315502,13
32,315450,13
33,314707,5
34,314083,17
35,314010,11
36,313991,14
37,313750,8
38,312800,8
39,312584,2
40,312541,20
41,310605,13
42,310278,5
43,309631,8
44,309372,1
45,309300,2
46,308800,2
47,308017,3
48,307917,15
49,306819,16
50,306691,2
51,305798,11
52,305758,12
53,304736,1
54,303203,3
55,302803,19
56,302673,14
57,302471,13
58,301942,8
59,300432,9
60,297002,17
61,296896,18
62,296857,13
63,296338,5
64,295859,17
65,295328,7
66,294850,3
67,294443,5
68,294438,12
69,294246,1
70,293776,3
71,293354,18
72,293291,6
73,292648,14
74,292599,19
75,291175,9
76,289584,2
77,289530,10
78,289201,10
79,287547,15
80,287038,11
81,286410,9
82,284717,5
83,284640,3
84,284463,10
85,281452,17
86,280601,14
87,279357,16
88,279318,17
89,279219,7
90,278835,8
91,278774,9
92,278520,7
93,278409,16
94,278038,2
95,277136,9
96,277056,3
97,274326,16
98,274168,5
99,273818,6
100,272703,12
101,272656,16
102,270094,8
103,269663,5
104,269569,8
105,269288,3
106,269253,20
107,268120,15
108,267771,1
109,267702,20
110,265920,17
111,262655,14
112,260405,5
113,259496,20
114,257898,4
115,257816,6
116,257568,9
117,257397,8
118,257189,11
119,254204,13
120,254055,10
121,253091,1
122,253057,8
123,249917,6
124,249633,16
125,248543,20
126,248147,9
127,247423,11
128,247327,20
129,246804,4
130,245366,6
131,244041,2
132,244000,14
133,243595,6
134,242342,3
135,241828,11
136,240719,3
137,240611,8
138,240249,16
139,239140,14
140,238550,13
141,237231,12
142,236780,8
143,236715,2
144,236537,14
145,235928,10
146,235451,11
147,234860,7
148,234361,14
149,232798,13
150,232118,8
151,231017,11
152,230290,8
153,229931,9
154,229055,12
155,228474,4
156,227030,10
157,226522,10
158,225857,12
159,225233,20
160,224580,18
161,224215,11
162,224094,1
163,222776,3
164,222221,3
165,221760,14
166,220553,14
167,220510,19
168,219831,1
169,219262,19
170,219211,1
171,217768,18
172,217391,1
173,216773,11
174,216588,20
175,216457,7
176,216330,5
177,214917,9
178,213568,19
179,212704,15
180,212383,20
181,212152,19
182,210346,16
183,209979,5
184,209263,18
185,208980,15
186,208353,9
187,208104,14
188,207941,19
189,206774,5
190,206758,1
191,206594,10
192,206412,12
193,205918,10
194,204783,5
195,204482,13
196,204323,11
197,201166,11
198,201038,14
199,200050,3
200,200003,3
201,199389,12
202,198126,12
203,197635,20
204,197618,4
205,195340,14
206,194705,14
207,194189,11
208,194151,20
209,192843,11
210,192111,2
211,190830,20
212,190511,20
213,190335,13
214,190297,2
215,190258,18
216,190241,15
217,189063,19
218,188742,19
219,188352,10
220,186746,14
221,186562,16
222,185711,3
223,185681,4
224,184841,11
225,184838,7
226,184720,20
227,184225,18
228,183568,2
229,181934,20
230,181811,18
231,181655,9
232,180652,8
233,179866,20
234,179542,14
235,178862,19
236,178723,14
237,177476,4
238,177391,20
239,177296,6
240,176538,18
241,176483,13
242,176137,10
243,175537,10
244,175018,15
245,174912,20
246,174831,12
247,174220,5
248,173387,8
249,173367,17
250,172673,6
251,172617,15
252,169956,16
253,169374,4
254,168835,11
255,168172,6
256,167357,4
257,167029,17
258,166964,7
259,166722,9
260,166295,16
261,165932,14
262,165851,1
263,165581,16
264,165545,7
265,164841,2
266,164487,17
267,163546,14
268,163288,4
269,161855,6
270,161830,9
271,161062,10
272,160659,4
273,160258,1
274,160254,4
275,159600,15
276,159242,8
277,159128,20
278,159002,12
279,158574,2
280,157457,4
281,153520,3
282,152715,7
283,151808,3
284,151257,6
285,151248,11
286,150228,9
287,149793,15
288,149538,19
289,149466,5
290,149104,13
291,148816,6
292,147838,10
293,147799,13
294,147662,19
295,146769,7
296,145773,11
297,144925,7
298,144844,18
299,143997,15
300,143864,10
301,140731,17
302,140110,4
303,137181,15
304,137008,20
305,134993,19
306,134207,19
307,134011,8
308,133547,12
309,132149,13
310,131506,13
311,130414,20
312,129170,3
313,128704,11
314,127196,19
315,126413,1
316,126380,8
317,125064,17
318,124574,9
319,124442,7
320,123375,7
321,123135,8
322,122851,16
323,122476,9
324,121548,2
325,120952,14
326,120824,3
327,120636,19
328,120513,12
329,120451,9
330,119830,8
331,118488,15
332,118187,2
