ID,X,COPIES
0,332959,5
1,331913,10
2,331866,8
3,331085,14
4,330142,18
5,329433,7
6,329163,2
7,328969,2
8,328621,1
9,328310,16
10,327269,8
11,327191,18
12,327062,11
13,326278,7
14,326211,3
15,325926,6
16,325427,18
17,325404,19
18,324624,17
19,324093,4
20,323789,4
21,323364,4
22,323340,12
23,322959,18
24,322768,5
25,322663,7
26,322627,3
27,322044,19
28,320972,13
29,320372,7
30,320349,1
31,319612,12
32,319121,6
33,318936,3
34,318297,11
35,316397,6
36,315969,3
37,315039,18
38,314987,12
39,314775,12
40,313907,14
41,313376,11
42,312940,4
43,312842,11
44,312729,2
45,311269,10
46,310231,17
47,309354,5
48,309345,7
49,309332,20
50,308715,10
51,308306,16
52,308178,14
53,308032,6
54,308026,18
55,306828,16
56,305220,2
57,304909,20
58,304660,7
59,303506,10
60,302584,11
61,302104,11
62,301435,16
63,301266,15
64,300618,8
65,300524,19
66,300440,18
67,299586,6
68,299135,18
69,298908,15
70,298130,12
71,297666,19
72,294905,8
73,294363,8
74,293783,3
75,293681,13
76,293415,8
77,293196,19
78,293014,2
79,292937,3
80,292788,5
81,292642,3
82,292221,2
83,291435,5
84,290395,14
85,289994,8
86,289744,19
87,289668,13
88,289040,12
89,288570,8
90,287113,2
91,286735,2
92,286514,1
93,286155,13
94,285328,7
95,285295,1
96,284329,19
97,284127,9
98,283642,10
99,283354,18
100,281768,7
101,281410,1
102,279677,14
103,279667,11
104,278988,19
105,278220,9
106,278002,18
107,277959,11
108,276522,10
109,276398,19
110,276290,2
111,276272,13
112,275784,1
113,275767,15
114,275387,15
115,275001,16
116,273441,8
117,273104,11
118,271869,4
119,271273,20
120,270982,7
121,270744,5
122,270539,13
123,270104,9
124,268898,10
125,268790,6
126,267979,17
127,266079,10
128,263929,5
129,263720,10
130,263517,9
131,262748,13
132,262472,6
133,262375,17
134,259796,3
135,258393,3
136,258171,9
137,256209,15
138,254699,4
139,254149,8
140,253596,4
141,252936,1
142,252573,6
143,251311,19
144,251163,1
145,251100,18
146,251064,3
147,250664,15
148,250280,14
149,249198,9
150,249145,1
151,248221,18
152,247232,2
153,246757,19
154,246404,20
155,246355,7
156,245856,10
157,244752,18
158,244442,3
159,244225,13
160,243128,5
161,243036,16
162,242286,17
163,241332,13
164,241078,7
165,240426,5
166,239942,11
167,239818,10
168,239460,4
169,238945,10
170,238896,16
171,237982,2
172,237964,15
173,237058,19
174,236489,12
175,234765,12
176,234753,1
177,234291,6
178,233145,1
179,233032,10
180,231843,10
181,231833,15
182,231797,18
183,230400,8
184,229673,4
185,229333,5
186,229045,1
187,228737,2
188,227947,8
189,227601,13
190,226347,16
191,226152,4
192,225434,6
193,225424,17
194,223745,1
195,223718,7
196,223249,1
197,221273,15
198,221050,15
199,220296,6
200,219863,5
201,219809,19
202,219077,2
203,219052,5
204,218976,16
205,217431,2
206,216732,6
207,215653,12
208,215631,9
209,215319,14
210,214626,2
211,213210,2
212,211381,9
213,211077,11
214,209753,11
215,209473,3
216,209377,13
217,209232,6
218,209059,5
219,209033,15
220,208805,14
221,208650,11
222,207363,7
223,206944,11
224,206774,15
225,206256,6
226,205869,17
227,205844,3
228,205531,10
229,205297,13
230,204826,11
231,203629,10
232,203557,9
233,203287,6
234,203231,9
235,202776,13
236,202688,17
237,202626,10
238,202335,5
239,200524,6
240,199649,7
241,199560,3
242,199439,1
243,198651,6
244,198318,4
245,196605,3
246,196434,4
247,196180,12
248,195835,3
249,195687,11
250,195156,11
251,194676,20
252,193623,17
253,192960,7
254,192789,13
255,192500,12
256,192499,13
257,192487,15
258,192319,13
259,192263,13
260,191653,4
261,191597,8
262,191095,17
263,191035,4
264,190573,12
265,190437,4
266,189411,4
267,188139,4
268,187932,3
269,187727,2
270,187605,14
271,187515,15
272,187397,6
273,187330,4
274,186472,10
275,186156,13
