ID,X,COPIES
0,332237,9
1,332127,14
2,330366,7
3,329411,9
4,329406,3
5,329056,20
6,328854,11
7,328062,16
8,327712,17
9,327071,19
10,326742,1
11,325227,1
12,325002,2
13,324546,19
14,323349,16
15,323318,2
16,322006,12
17,321796,4
18,320778,10
19,319876,11
20,318571,10
21,316949,4
22,316468,7
23,315920,1
24,315854,11
25,315229,20
26,315194,13
27,314135,12
28,311893,16
29,311256,7
30,310640,11
31,310473,8
32,309867,19
33,309556,18
34,308807,4
35,308080,2
36,307060,20
37,306197,2
38,306002,13
39,305443,5
40,304490,19
41,303916,12
42,303901,6
43,302629,6
44,301120,18
45,300840,12
46,300497,12
47,300100,10
48,300066,20
49,299646,7
50,299581,3
51,299423,11
52,298503,19
53,297776,2
54,296970,13
55,296531,20
56,296447,3
57,296387,17
58,296246,20
59,295877,11
60,295506,9
61,295204,18
62,295013,20
63,294969,15
64,294806,1
65,294633,4
66,294191,20
67,293850,9
68,293844,13
69,293740,19
70,293452,2
71,292060,13
72,291272,6
73,290683,9
74,290368,1
75,290030,8
76,289715,6
77,288280,3
78,287815,1
79,287654,14
80,287615,16
81,286671,2
82,286529,3
83,286482,4
84,285237,7
85,284848,12
86,284441,9
87,283744,5
88,283124,3
89,282780,17
90,282722,11
91,280957,13
92,280951,18
93,280315,9
94,279427,8
95,279412,20
96,279409,6
97,277798,20
98,277670,8
99,276610,14
100,276528,6
101,276003,3
102,275539,11
103,275512,19
104,275118,18
105,274172,8
106,274097,15
107,273490,3
108,273194,2
109,273180,14
110,272860,17
111,272820,8
112,270299,18
113,269147,5
114,268789,16
115,268770,11
116,267963,13
117,267888,1
118,267852,7
119,266459,13
120,266220,14
121,265572,5
122,265347,16
123,264652,4
124,264190,14
125,263726,7
126,263600,9
127,262623,14
128,261814,10
129,261656,15
130,259432,15
131,258011,14
132,257744,16
133,256694,3
134,255839,15
135,254658,16
136,254141,6
137,254069,2
138,254040,9
139,253931,9
140,252836,14
141,252652,11
142,252205,3
143,251626,6
144,251234,7
145,250947,3
146,250904,13
147,250889,17
148,250605,2
149,250574,10
150,250412,17
151,250164,17
152,249479,14
153,248951,13
154,248915,20
155,248244,10
156,248164,17
157,247340,15
158,246589,14
159,246277,12
160,245930,20
161,245723,4
162,245439,2
163,245246,17
164,242874,11
165,241602,14
166,240961,13
167,240722,4
168,239841,7
169,239773,14
170,239426,12
171,239381,11
172,237781,19
173,237575,11
174,236761,11
175,235732,6
176,235302,5
177,234524,12
178,231585,10
179,231412,9
180,230462,19
181,229276,14
182,228837,1
183,228773,9
184,228695,14
185,228249,16
186,228244,18
187,227926,11
188,227474,20
189,227230,15
190,226803,14
191,226180,4
192,226148,10
193,226060,9
194,224549,2
195,224221,15
196,224012,15
197,223304,1
198,222286,8
199,221892,17
200,221848,20
201,221759,18
202,220948,19
203,219931,7
204,219196,17
205,219128,1
206,218764,13
207,218616,19
208,218023,12
209,216787,7
210,216486,4
211,216441,7
212,216111,18
213,216044,3
214,215899,12
215,215706,14
216,215206,20
217,215106,8
218,214958,17
219,214773,15
220,214291,5
221,214040,5
222,213928,7
223,212748,7
224,212192,18
225,211596,12
226,210477,18
227,209954,1
228,209361,14
229,207334,12
230,207287,10
231,206744,12
232,206590,10
233,205864,5
234,204579,18
235,204001,1
236,203929,13
237,203874,8
238,203017,19
239,202689,10
240,202457,6
241,201888,18
242,201118,4
243,200610,7
244,198595,17
245,198259,14
246,197972,1
247,197833,11
248,197420,7
249,197280,16
250,196587,13
251,195230,7
252,195225,1
253,195023,19
254,194787,7
255,194722,5
256,194599,11
257,194207,1
258,193898,13
259,192479,18
260,191271,11
261,190979,12
262,190604,20
263,190410,14
264,190404,14
265,190215,8
266,190123,1
267,189964,16
268,189831,16
269,189487,17
270,189132,1
271,189055,19
272,188887,18
273,188643,18
274,188228,20
275,187837,2
276,187115,10
277,187037,9
278,185403,20
279,185261,5
280,185170,1
281,184526,1
282,183715,18
283,183495,11
284,183279,11
285,181636,6
286,181167,17
287,181101,6
288,180626,15
289,179125,1
290,179117,7
291,178705,4
292,178238,18
293,178186,18
294,177974,11
295,177824,11
296,177543,12
297,176927,4
298,176886,16
299,176686,2
300,175728,2
301,173965,4
302,173165,19
303,172602,17
304,172231,17
305,171776,20
306,171399,17
307,170356,19
308,169652,14
309,169648,20
310,169491,10
311,168391,5
312,168125,17
313,167927,2
314,167842,9
315,166996,3
316,166300,9
317,166103,4
318,165743,17
319,165409,16
320,164671,5
321,164572,1
322,164382,14
323,164332,12
324,163664,19
325,163417,16
326,162655,18
327,162318,14
328,162270,20
329,161999,4
330,161690,14
331,161342,15
332,160572,7
333,160429,15
334,160341,20
335,159935,8
336,157122,16
337,155855,12
338,154986,20
339,153486,18
340,153081,19
341,152560,6
342,151908,6
343,151843,3
344,151523,9
345,151389,11
346,150837,16
347,149548,3
348,149272,14
349,149016,8
350,148522,18
351,148502,9
352,147701,3
353,147653,12
354,145621,5
355,145569,4
356,145521,15
357,145343,10
358,145007,3
359,143987,9
360,143459,1
361,143061,1
362,143012,3
363,141933,9
364,141249,19
365,140877,1
366,140824,15
367,140454,8
368,140355,16
369,139558,15
370,139011,8
371,138650,6
372,138169,14
373,137295,5
374,137193,7
375,135727,6
376,135434,4
377,132871,18
378,132371,1
379,130123,3
380,129991,14
381,129728,18
382,129123,10
383,128835,9
384,128600,13
385,128531,18
386,128313,3
387,128159,5
388,127892,13
389,127186,16
390,126907,4
391,122014,1
392,121428,7
393,121027,1
394,120724,19
395,119302,4
396,119108,15
397,118975,10
398,118739,1
399,118435,6
400,118033,12
401,117121,12
402,116150,1
403,115837,17
404,115733,3
405,114724,18
406,114548,15
407,113449,14
408,113337,2
409,113234,8
410,112523,20
411,112257,20
412,110374,20
413,109358,20
414,109019,11
415,108918,16
416,108139,17
417,107801,7
418,107025,2
419,106427,16
420,106298,17
421,105994,12
422,105546,16
423,105499,13
424,105093,7
425,104050,13
426,103883,10
427,102612,2
428,101913,6
429,101690,20
430,101608,14
431,101115,12
432,100453,13
433,98482,12
434,98428,6
435,98299,13
436,97683,1
437,97123,10
438,96803,15
439,96401,12
440,94646,16
441,94640,16
442,93941,17
443,93621,5
444,93162,5
445,93048,3
446,92624,1
447,90853,11
448,90811,9
449,90460,9
450,90122,5
451,89863,18
452,89161,16
453,88150,4
454,87631,14
455,86650,6
456,86522,8
457,86498,16
458,85901,3
459,85228,14
460,84420,13
461,84365,13
462,84240,11
463,83950,3
464,83546,18
465,83369,15
466,81960,7
467,81939,15
468,81898,15
469,81574,15
470,81166,10
471,80864,19
472,80528,10
473,79804,5
474,79165,7
475,78650,12
476,78113,1
477,77035,19
478,76750,2
479,76322,18
480,75920,17
481,75336,10
482,75270,12
483,73937,3
484,73015,5
485,71962,10
486,71729,2
487,71615,12
488,71574,7
489,70603,13
490,70356,2
491,70306,10
492,70048,3
493,69778,9
494,69658,3
495,69423,9
496,69044,9
497,68676,1
498,68432,2
499,67793,5
