ID,X,COPIES
0,332376,15
1,327489,16
2,327314,19
3,327078,19
4,325586,11
5,324017,10
6,321847,4
7,321576,4
8,319446,8
9,316893,19
10,316303,8
11,315731,18
12,315004,8
13,312377,4
14,312318,5
15,310917,6
16,310787,14
17,310560,10
18,307008,12
19,306817,13
20,305283,11
21,303608,2
22,302716,10
23,302672,16
24,302206,9
25,301939,7
26,298982,7
27,297263,6
28,296087,20
29,296038,3
30,295398,17
31,295118,7
32,293703,8
33,293701,15
34,292957,6
35,292857,15
36,292260,14
37,292208,20
38,291806,19
39,291370,10
40,286602,16
41,285209,20
42,285107,14
43,284957,9
44,283822,17
45,282295,20
46,281747,4
47,281007,10
48,280148,13
49,277130,8
50,274732,9
51,274107,6
52,273534,7
53,272850,17
54,270151,5
55,268880,18
56,268681,8
57,264952,15
58,264441,14
59,264423,2
60,263399,17
61,262989,7
62,262683,13
63,262322,8
64,261303,3
65,260836,1
66,260796,9
67,260204,11
68,260077,11
69,259726,17
70,259693,4
71,259196,1
72,258902,4
73,258887,15
74,255126,13
75,254949,8
76,254834,13
77,254008,17
78,252916,4
79,252694,17
80,251549,19
81,251262,10
82,249726,3
83,247865,13
84,246933,17
85,244944,17
86,243954,2
87,243504,6
88,243323,20
89,242885,11
90,242395,7
91,241283,3
92,241136,7
93,241073,16
94,240020,14
95,239902,14
96,236881,11
97,235759,11
98,234874,19
99,231398,20
100,230259,2
101,229460,15
102,229313,10
103,228521,5
104,226728,2
105,226011,19
106,225344,7
107,224907,7
108,223261,13
109,222310,19
110,216094,6
111,216071,10
112,215655,8
113,213495,4
114,212185,15
115,211473,1
116,210067,4
117,209868,4
118,208850,16
119,208101,15
120,205278,15
121,205030,15
122,203843,7
123,203171,2
124,202719,2
125,202478,10
126,200272,19
127,199497,12
128,198908,10
129,198787,10
130,196648,11
131,196422,5
132,196401,18
133,191260,15
134,190947,5
135,188392,3
136,188175,9
137,186667,2
138,185865,14
139,183939,10
140,183732,2
141,183183,3
142,180755,3
143,179405,8
144,178756,5
145,176586,19
146,176383,18
147,175607,17
148,173509,12
149,171960,7
150,171364,8
151,168743,9
152,168056,4
153,167598,20
154,167344,2
155,167080,17
156,165960,17
157,163909,13
158,162736,10
159,162268,12
160,161961,18
161,161248,2
162,160975,10
163,160598,8
164,159841,2
165,159287,5
166,156827,12
167,156564,4
168,156559,13
169,156528,2
170,151679,4
171,151178,11
172,150422,14
173,149547,6
174,147212,18
175,142963,6
176,140261,8
177,140205,4
178,139785,10
179,139275,7
180,138949,2
181,138685,3
182,136797,14
183,135847,12
184,135786,11
185,132388,17
186,132038,18
187,131616,10
188,130789,8
189,130596,18
190,129316,5
191,128768,20
192,125952,3
193,124742,4
194,123255,4
195,121194,18
196,120881,13
197,119917,11
198,118012,1
199,116989,6
200,116576,12
201,115911,10
202,115635,1
203,113343,8
204,112403,3
205,112245,12
206,111898,2
207,109600,2
208,108582,12
209,108365,3
210,107630,5
211,106692,4
212,105042,19
213,104904,14
214,97388,14
215,97244,6
216,97226,12
217,97098,10
218,96353,9
219,95368,12
220,93868,20
221,93574,3
222,93285,8
223,92726,4
224,92345,6
225,91693,7
226,91343,8
227,90529,5
228,89769,16
229,89083,10
230,88544,5
231,87316,5
232,87295,15
233,85557,13
234,84382,10
235,83255,6
236,80049,4
237,76369,14
238,75700,10
239,75385,10
240,73969,13
241,72893,12
242,72425,19
243,71855,11
244,70736,16
245,70692,6
246,70176,11
247,70089,8
248,68598,4
249,67412,8
