ID,X,COPIES
0,329422,12
1,327273,8
2,326840,4
3,323117,12
4,322912,18
5,319485,6
6,313925,18
7,310815,17
8,294403,14
9,293572,3
10,291256,17
11,289976,7
12,288204,19
13,287073,1
14,286802,9
15,286108,13
16,283572,7
17,282927,20
18,281898,5
19,279743,14
20,279032,20
21,275230,8
22,273390,16
23,273374,8
24,267445,17
25,266119,12
26,263071,2
27,262935,17
28,259913,18
29,254248,3
30,247756,11
31,243484,2
32,242917,6
33,240234,3
34,239383,5
35,238328,17
36,237752,19
37,236960,13
38,231519,15
39,228878,10
40,227214,12
41,227180,18
42,218354,14
43,218323,4
44,211702,16
45,211604,18
46,207990,4
47,206268,1
48,202785,18
49,190381,9
50,190093,6
51,185314,19
52,182430,6
53,180311,18
54,180017,2
55,177656,14
56,175314,20
57,171255,2
58,169173,5
59,168073,18
60,166640,10
61,164074,8
62,163751,15
63,163664,3
64,155598,5
65,155568,19
66,154246,7
67,144656,8
68,143398,16
69,139537,9
70,137792,2
71,137200,16
72,129746,18
73,129654,9
74,129274,4
75,128172,12
76,127223,11
77,123793,8
78,121483,18
79,119808,20
80,119006,15
81,118475,14
82,118431,13
83,114267,5
84,113880,10
85,113656,13
86,111195,18
87,106112,5
88,105564,13
89,104393,20
90,98229,7
91,95514,12
92,93863,3
93,89590,4
94,89182,3
95,88878,18
96,87314,12
97,85868,14
98,85263,2
99,78970,11
100,78143,1
101,78081,3
102,76405,18
103,75064,17
104,70897,6
105,69517,11
106,59678,2
107,57455,12
108,54942,12
109,46876,19
110,42251,6
111,39217,16
112,35041,13
113,32485,12
114,29060,19
115,28875,19
116,23255,2
117,22853,4
118,20587,1
119,20152,6
120,9683,2
121,8784,7
122,5835,11
123,5639,2
124,4028,16
