ID,X,COPIES
0,994917,12
1,990189,14
2,989258,4
3,988912,5
4,988702,15
5,986956,13
6,985450,6
7,983210,4
8,981311,20
9,973471,17
10,966342,7
11,962972,19
12,959599,18
13,951071,18
14,950674,12
15,950267,15
16,947815,2
17,946475,16
18,946345,1
19,921631,16
20,919724,12
21,916679,18
22,912830,10
23,910182,1
24,905763,18
25,905305,12
26,899024,1
27,895695,5
28,891187,2
29,886978,18
30,886429,8
31,884961,10
32,884875,12
33,884663,3
34,877405,17
35,875799,4
36,872741,13
37,866634,16
38,865468,7
39,858928,7
40,854985,18
41,851454,5
42,850381,5
43,848752,1
44,847719,1
45,847215,20
46,846352,17
47,837068,11
48,835568,13
49,826089,1
50,811567,16
51,808771,7
52,808289,11
53,805829,16
54,805361,20
55,803120,13
56,802703,1
57,796590,10
58,792018,6
59,788950,13
60,785388,7
61,785182,3
62,784897,10
63,780276,4
64,778710,17
65,775260,7
66,774101,8
67,773297,1
68,769990,4
69,766804,8
70,766276,14
71,761128,16
72,755163,18
73,753539,5
74,752965,19
75,752821,18
76,751391,3
77,749493,19
78,747751,20
79,746791,12
80,743186,20
81,743097,3
82,737521,11
83,736798,11
84,731236,6
85,729323,13
86,728869,12
87,726544,4
88,726451,3
89,719799,3
90,719614,19
91,717624,1
92,716599,1
93,715526,7
94,703282,16
95,702938,13
96,702835,10
97,701944,20
98,701554,17
99,697597,1
100,696163,16
101,696049,4
102,691211,8
103,683009,8
104,681185,5
105,676687,6
106,670074,18
107,663466,14
108,658120,12
109,658035,6
110,657889,6
111,657784,11
112,657549,6
113,656520,4
114,652778,11
115,652369,13
116,639833,9
117,632709,12
118,631049,12
119,629685,14
120,629265,4
121,626538,10
122,624343,12
123,624158,7
124,623820,10
125,622747,9
126,610321,17
127,605531,6
128,604535,13
129,601798,9
130,601246,8
131,601211,12
132,600023,8
133,598181,18
134,586423,9
135,582725,11
136,581519,3
137,578742,18
138,576628,13
139,574727,8
140,574180,17
141,551402,19
142,547823,12
143,545229,18
144,543518,19
145,536985,3
146,536820,17
147,530463,12
148,530204,19
149,528485,12
150,528104,1
151,527207,17
152,526751,9
153,524258,2
154,521953,8
155,521149,12
156,520806,2
157,516882,20
158,509258,1
159,503591,6
160,502961,11
161,498320,10
162,496925,13
163,495545,3
164,493229,4
165,491485,17
166,486657,4
167,482506,8
168,482001,8
169,477309,14
170,474888,7
171,472922,11
172,468733,20
173,458614,18
174,457473,13
175,451461,18
176,450663,13
177,447686,7
178,445548,10
179,444832,2
180,442580,2
181,441008,19
182,440080,10
183,437903,5
184,436276,6
185,434077,11
186,431491,20
187,428003,20
188,423415,9
189,421682,18
190,416606,14
191,415826,20
192,413410,1
193,396325,1
194,393018,17
195,392428,13
196,390469,20
197,385695,14
198,381397,9
199,377839,4
200,377781,3
201,375339,1
202,372367,17
203,372018,13
204,368175,19
205,367955,16
206,367873,2
207,365864,10
208,365632,1
209,365038,18
210,362630,14
211,358585,13
212,356198,11
213,349773,15
214,349137,4
215,344149,15
216,342355,14
217,341916,18
218,338978,3
219,334907,1
220,332535,9
221,332312,4
222,329396,15
223,328829,2
224,323329,19
225,316556,6
226,315510,6
227,313361,17
228,311866,20
229,311216,3
230,306445,12
231,297631,1
232,296649,20
233,295820,8
234,284513,20
235,280050,20
236,278858,15
237,278370,3
238,276007,6
239,272332,7
240,263420,7
241,262226,17
242,258989,19
243,257941,12
244,239679,5
245,232027,19
246,214340,16
247,210139,16
248,206429,9
249,200529,11
