ID,X,COPIES
0,999115,7
1,998637,2
2,998006,4
3,996850,12
4,996124,8
5,994738,3
6,994577,4
7,994326,12
8,993256,18
9,991552,2
10,989287,7
11,989264,20
12,988486,11
13,987310,20
14,986756,7
15,986572,12
16,985622,11
17,985568,3
18,984576,17
19,984297,8
20,984140,12
21,981571,18
22,980447,16
23,975619,15
24,975141,3
25,970936,19
26,970661,10
27,969727,6
28,968088,7
29,964244,17
30,960236,18
31,958008,7
32,956661,9
33,955747,11
34,952621,18
35,952189,10
36,950283,17
37,949654,6
38,949630,8
39,946884,7
40,945068,5
41,939516,5
42,936933,4
43,935471,8
44,935116,17
45,932960,18
46,932751,11
47,931425,10
48,930938,4
49,926119,20
50,924280,20
51,924010,8
52,921290,1
53,919806,17
54,919196,6
55,918476,3
56,916498,7
57,916186,9
58,914186,15
59,913768,3
60,912762,7
61,912159,5
62,910824,20
63,909284,20
64,906214,18
65,906170,2
66,904870,3
67,902643,13
68,898695,19
69,898154,16
70,895793,20
71,894945,18
72,892579,20
73,892507,9
74,892318,9
75,889612,17
76,888125,11
77,887919,18
78,885348,14
79,883056,20
80,882604,14
81,881357,17
82,880695,2
83,877942,11
84,877415,16
85,876648,10
86,875156,2
87,874881,16
88,872831,18
89,867194,20
90,866237,7
91,866073,2
92,865378,5
93,863138,4
94,862925,9
95,857796,17
96,857524,15
97,857461,12
98,856399,5
99,855203,11
100,853900,9
101,852165,17
102,848553,4
103,848022,15
104,847008,15
105,846918,1
106,845825,13
107,843851,10
108,842838,6
109,842815,20
110,842786,2
111,842059,19
112,841602,4
113,840760,2
114,839974,3
115,831991,12
116,829630,13
117,828268,9
118,827011,19
119,824105,16
120,821880,3
121,820140,14
122,819857,6
123,819545,7
124,819519,17
125,813472,8
126,813429,3
127,807124,11
128,802794,14
129,800588,15
130,800355,14
131,796622,15
132,794408,3
133,791376,20
134,789399,7
135,787764,20
136,786407,1
137,782452,8
138,782299,16
139,781125,10
140,780100,12
141,778133,20
142,775919,18
143,775202,7
144,774418,9
145,767578,10
146,764618,16
147,762360,16
148,759987,9
149,758164,5
150,749858,12
151,749110,13
152,749095,20
153,748695,5
154,748438,19
155,747174,4
156,738167,11
157,735945,15
158,734740,1
159,730679,15
160,730589,20
161,730508,8
162,727496,15
163,726967,16
164,726021,7
165,723887,8
166,723163,3
167,720781,17
168,720236,13
169,716725,17
170,715819,6
171,714155,7
172,713546,12
173,713022,4
174,712356,19
175,712272,2
176,711987,5
177,711185,4
178,707565,7
179,705628,15
180,701854,14
181,700938,5
182,696978,20
183,696298,7
184,693712,11
185,692024,1
186,688063,20
187,685769,8
188,684031,16
189,682547,6
190,679816,6
191,678098,14
192,677643,5
193,676537,17
194,674884,10
195,668449,20
196,667188,16
197,665281,14
198,664593,5
199,663874,16
200,660927,2
201,660558,3
202,659086,2
203,658237,20
204,655567,18
205,652058,11
206,651995,2
207,651870,12
208,650102,19
209,649169,2
210,648803,4
211,648032,10
212,647822,7
213,647259,3
214,646767,6
215,645643,16
216,645405,4
217,645348,12
218,645208,15
219,643003,2
220,642327,20
221,642059,8
222,641473,4
223,641135,20
224,640651,4
225,639032,8
226,637620,17
227,637464,20
228,636037,15
229,633787,14
230,630095,11
231,628977,5
232,628451,5
233,627910,11
234,627187,20
235,625245,6
236,625073,10
237,624855,20
238,622894,3
239,622657,18
240,621347,20
241,615769,8
242,614955,20
243,608749,18
244,608507,12
245,608175,6
246,606328,7
247,605474,19
248,595595,16
249,594720,12
250,594470,17
251,593773,1
252,593325,15
253,591705,12
254,591463,4
255,590501,16
256,589717,16
257,589244,3
258,588584,8
259,581792,16
260,580097,6
261,579100,20
262,577443,20
