ID,X,COPIES
0,333076,16
1,332796,9
2,331570,12
3,331142,12
4,330865,1
5,330487,9
6,329319,20
7,329284,13
8,328986,11
9,328701,5
10,328003,1
11,324676,3
12,324629,11
13,324450,19
14,324108,12
15,323709,18
16,323025,9
17,321838,13
18,321217,20
19,320930,15
20,320481,5
21,320121,10
22,319837,5
23,319396,17
24,318995,5
25,318650,18
26,317975,15
27,317544,19
28,316926,1
29,316097,3
30,315383,14
31,314793,18
32,314705,16
33,314065,1
34,313628,6
35,313191,6
36,313054,4
37,312710,16
38,311740,15
39,311643,13
40,311284,19
41,310393,12
42,310313,11
43,309718,18
44,309322,20
45,308373,7
46,308057,13
47,306964,12
48,306809,6
49,306400,8
50,304324,5
51,304019,2
52,303660,1
53,303232,9
54,303228,19
55,303090,18
56,303028,4
57,301928,4
58,301714,20
59,301268,4
60,299631,5
61,298957,4
62,298936,18
63,296959,15
64,296746,5
65,296163,2
66,293329,9
67,293094,15
68,291289,3
69,290573,17
70,289623,10
71,288943,8
72,288113,9
73,288060,10
74,286893,16
75,286644,16
76,286402,7
77,285511,12
78,285278,11
79,284838,14
80,284532,7
81,284447,11
82,283835,11
83,280588,11
84,279838,16
85,278643,20
86,278343,3
87,277601,4
88,274183,19
89,273459,3
90,273114,19
91,272780,17
92,272661,16
93,272390,17
94,272373,20
95,272093,4
96,271903,9
97,270832,18
98,270264,11
99,270068,16
100,270053,11
101,269873,16
102,267995,13
103,267927,17
104,267562,16
105,267374,20
106,267168,20
107,266970,1
108,266435,2
109,266091,12
110,265029,19
111,264777,6
112,264169,10
113,261457,8
114,260020,7
115,258741,6
116,257975,19
117,256640,10
118,256447,19
119,255914,11
120,255171,1
121,255089,14
122,254706,20
123,254586,19
124,252961,16
125,250552,18
126,250169,8
127,249981,11
128,249902,20
129,249497,19
130,248939,3
131,248875,6
132,248649,7
133,248616,17
134,247718,9
135,247583,7
136,247566,17
137,247059,18
138,246806,7
139,245114,18
140,243593,14
141,242927,3
142,241652,6
143,241578,9
144,239808,15
145,239740,4
146,239295,8
147,237948,7
148,237804,18
149,237655,9
150,235514,11
151,235287,1
152,235282,2
153,235099,13
154,234684,20
155,233150,16
156,233025,17
157,230817,20
158,230399,2
159,229086,9
160,228765,2
161,228434,17
162,226175,10
163,225976,6
164,225838,20
165,225563,16
166,224161,5
167,223783,2
168,223617,2
169,223071,9
170,222936,9
171,222841,11
172,222610,5
173,222312,10
174,222200,16
175,220754,4
176,219994,17
177,219486,6
178,219011,2
179,217218,4
180,216267,20
181,215385,2
182,214728,3
183,214572,19
184,213353,7
185,212927,12
186,212832,1
187,212453,19
188,211840,3
189,211505,15
190,211428,1
191,211073,6
192,210952,5
193,210918,20
194,210321,20
195,210080,7
196,209901,16
197,208990,10
198,208862,11
199,208462,19
200,207015,17
201,206033,1
202,204111,11
203,202231,16
204,201793,8
205,201325,20
206,200976,7
207,199839,11
208,198386,18
209,197646,14
210,196079,12
211,196052,1
212,195433,6
213,193757,14
214,193600,7
215,192692,5
216,192662,1
217,192611,19
218,192481,4
219,191155,16
220,190520,18
221,189366,8
222,188540,9
223,187961,4
224,187344,20
225,187013,8
226,187001,9
227,186542,14
228,186237,19
229,184421,5
230,184393,9
231,183926,19
232,181284,15
233,180894,14
234,180736,13
235,178886,17
236,178773,7
237,178100,19
238,177688,15
239,176065,20
240,175623,9
241,174691,5
242,174048,3
243,173786,8
244,173602,17
245,173538,5
246,173501,7
247,172839,7
