ID,X,COPIES
0,977797,19
1,972815,3
2,970975,12
3,968589,17
4,965321,18
5,959252,13
6,957452,11
7,951322,2
8,948218,6
9,945355,12
10,944586,3
11,941059,13
12,939276,1
13,923477,18
14,921783,18
15,921437,3
16,919252,14
17,917411,18
18,917018,18
19,915637,5
20,906209,10
21,895686,13
22,889773,17
23,888912,8
24,884315,7
25,882460,20
26,872968,9
27,867393,17
28,864494,17
29,858718,8
30,856884,7
31,856031,9
32,854202,12
33,836850,11
34,832526,2
35,829795,8
36,825695,10
37,825620,11
38,825148,11
39,788601,7
40,788470,16
41,780671,14
42,771644,20
43,764571,16
44,764232,3
45,764121,12
46,760232,4
47,752980,5
48,742105,16
49,733021,18
50,729891,7
51,727016,12
52,721927,9
53,718790,7
54,701574,16
55,697394,14
56,686183,19
57,681579,18
58,660556,18
59,656968,10
60,653198,2
61,638916,20
62,637553,5
63,626334,8
64,618724,19
65,617416,2
66,583481,11
67,583332,7
68,578279,9
69,574234,1
70,551037,7
71,534381,10
72,532198,11
73,515038,20
74,510834,14
75,500310,4
76,496365,8
77,490003,19
78,482434,2
79,472399,3
80,451587,4
81,439071,10
82,417371,9
83,416620,9
84,404981,18
85,397381,11
86,395896,14
87,394076,8
88,389200,15
89,381309,11
90,344309,20
91,339958,2
92,332372,12
93,329274,9
94,292882,18
95,266877,14
96,265723,18
97,264670,17
98,260474,15
99,253742,11
100,246437,20
101,237017,6
102,227610,10
103,212204,8
104,199741,13
105,195395,11
106,186282,18
107,183490,1
108,173823,15
109,167319,4
110,147863,9
111,147772,8
112,120916,3
113,113150,9
114,100111,15
115,96105,16
116,94948,20
117,85476,15
118,78618,5
119,75429,3
120,70094,15
121,58942,17
122,52063,2
123,27287,5
124,21737,4
