ID,X,COPIES
0,332794,12
1,332606,20
2,332552,16
3,332463,20
4,332437,8
5,332338,8
6,331991,3
7,331921,13
8,331315,17
9,331013,9
10,330810,18
11,329335,12
12,329122,15
13,328100,9
14,327848,7
15,326614,11
16,324292,8
17,323546,9
18,323537,18
19,323220,17
20,323218,16
21,323140,18
22,322977,12
23,322848,6
24,320861,9
25,320837,20
26,320826,3
27,320618,16
28,320536,15
29,320190,4
30,319910,1
31,318616,14
32,318336,5
33,317554,19
34,316875,4
35,316632,13
36,316235,8
37,316039,20
38,315932,14
39,315926,6
40,315094,18
41,314759,4
42,314175,18
43,313865,5
44,313855,20
45,313225,12
46,312860,1
47,311993,1
48,311547,5
49,311300,5
50,311223,15
51,310235,5
52,309696,20
53,308782,7
54,307976,20
55,307604,20
56,307509,9
57,307138,4
58,306863,1
59,306644,12
60,305549,5
61,304364,10
62,303879,15
63,302008,13
64,301946,20
65,301395,4
66,301381,16
67,300910,17
68,300509,20
69,299385,13
70,299376,1
71,299048,10
72,299035,4
73,298284,6
74,298277,9
75,295602,14
76,294344,3
77,294041,2
78,293672,2
79,293636,12
80,292584,15
81,292467,8
82,292073,9
83,291117,10
84,290724,15
85,289295,13
86,288919,5
87,288838,15
88,288168,16
89,287538,19
90,286890,6
91,285573,11
92,285225,18
93,284395,15
94,284191,13
95,283554,2
96,283447,17
97,282780,6
98,282282,7
99,282126,11
100,282053,7
101,281838,18
102,280224,2
103,280045,1
104,279546,8
105,279410,10
106,279336,17
107,279235,3
108,278702,5
109,277792,5
110,277313,4
111,277205,19
112,276046,4
113,275793,1
114,275787,8
115,275782,2
116,275519,6
117,273645,13
118,273242,2
119,272911,8
120,272648,11
121,271982,15
122,271213,4
123,270135,19
124,270082,13
125,270021,15
126,269027,15
127,268990,13
128,268197,20
129,268076,12
130,267937,10
131,267433,7
132,267190,10
133,265721,18
134,265330,12
135,265015,20
136,264078,17
137,263506,13
138,263255,2
139,262456,17
140,261842,10
141,261024,12
142,260713,10
143,260504,17
144,260477,1
145,260144,1
146,257923,5
147,257914,10
148,257586,3
149,257322,6
150,256677,18
151,255865,6
152,255473,4
153,255088,19
154,254101,20
155,253065,6
156,253047,5
157,252694,15
158,252102,5
159,251950,12
160,251285,10
161,251197,20
162,251187,5
163,251159,4
164,250503,5
165,249809,19
166,248770,16
167,248658,8
168,248440,2
169,248309,4
170,248079,20
171,248005,16
172,247656,12
173,245053,13
174,244548,14
175,244467,9
176,244297,12
177,244132,5
178,244095,7
179,243580,14
180,242685,18
181,242669,19
182,242054,20
183,241380,14
184,240097,5
185,239282,10
186,239236,18
187,239163,16
188,239131,16
189,237603,18
190,237418,12
191,237237,14
192,237027,4
193,236778,6
194,236552,9
195,236531,4
196,235395,18
197,234900,19
198,234710,3
199,234657,4
200,233393,17
201,233164,18
202,233033,2
203,231331,4
204,231162,1
205,230613,9
206,230579,3
207,229810,1
208,229316,13
209,228277,16
210,228094,2
211,226839,18
212,226418,20
213,225678,3
214,225566,18
215,225268,18
216,224893,10
217,224737,14
218,224716,2
219,224620,6
220,224442,7
221,223930,18
222,223737,2
223,223071,15
224,221711,18
225,221397,7
226,219627,7
227,219251,20
228,218696,14
229,217862,19
230,217063,16
231,216681,15
232,214270,19
233,212097,7
234,211984,12
235,211863,13
236,211412,8
237,210333,8
238,209965,3
239,207017,11
240,206510,6
241,206308,20
242,206130,9
243,205703,13
244,205593,12
245,204733,9
246,202266,12
247,201797,2
248,201573,14
249,200386,17
