ID,X,COPIES
0,325583,19
1,323302,1
2,320978,16
3,320939,2
4,311785,1
5,310928,20
6,309575,12
7,306013,7
8,303909,18
9,300820,20
10,296910,6
11,291646,7
12,287613,17
13,286148,18
14,285600,13
15,284465,13
16,282257,13
17,279977,5
18,267722,9
19,266606,20
20,264449,8
21,262863,4
22,261813,11
23,261129,10
24,260028,15
25,258911,2
26,253903,5
27,252345,1
28,250577,13
29,247194,7
30,245829,14
31,244633,15
32,241880,15
33,237435,15
34,235072,9
35,231735,7
36,231326,13
37,230411,17
38,229017,13
39,225601,12
40,224916,4
41,224325,17
42,219816,14
43,219023,13
44,218727,4
45,217636,7
46,217123,12
47,206030,19
48,202892,11
49,200692,10
50,195260,18
51,189782,15
52,181298,18
53,180187,14
54,175590,5
55,171374,6
56,170670,18
57,169717,4
58,165824,1
59,164110,13
60,162431,7
61,162424,1
62,161164,1
63,156705,20
64,154789,19
65,153282,2
66,150094,5
67,144946,6
68,140891,11
69,130772,20
70,130579,10
71,128538,9
72,126630,9
73,126386,4
74,124280,9
75,124256,14
76,122119,18
77,110772,18
78,108819,6
79,108739,3
80,107494,16
81,105558,14
82,104629,18
83,103554,12
84,100696,10
85,98364,1
86,97871,1
87,96087,1
88,94523,16
89,93537,15
90,84643,1
91,81698,14
92,81371,18
93,80624,10
94,78226,16
95,71825,1
96,68470,4
97,67397,6
98,64182,17
99,61226,14
100,61088,2
101,60961,8
102,55619,16
103,54416,4
104,53277,2
105,52377,17
106,49388,10
107,42639,6
108,42478,13
109,40130,12
110,37958,16
111,33212,9
112,29822,19
113,26901,11
114,25235,13
115,24722,3
116,21781,15
117,20487,10
118,18801,7
119,16165,19
120,15812,2
121,8205,13
122,7838,10
123,7185,9
124,5821,1
