ID,X,COPIES
0,333080,16
1,332962,1
2,332775,20
3,332620,18
4,332224,20
5,331409,18
6,330732,19
7,330281,7
8,329710,12
9,328381,3
10,328300,7
11,328025,9
12,327748,17
13,327729,2
14,326628,1
15,326014,16
16,325845,1
17,325397,17
18,324388,17
19,324380,9
20,324335,6
21,324295,2
22,322927,8
23,322349,19
24,322228,5
25,322093,7
26,321573,2
27,321469,6
28,321203,7
29,321055,15
30,317808,1
31,315006,4
32,314199,16
33,313071,19
34,312871,9
35,312137,9
36,312040,6
37,311810,12
38,309890,6
39,307041,9
40,305645,14
41,305149,4
42,304587,18
43,302922,15
44,302543,14
45,302158,17
46,300855,1
47,299358,20
48,299166,4
49,298755,20
50,297941,4
51,296220,9
52,296138,13
53,295975,20
54,295652,17
55,295576,2
56,294877,2
57,294588,16
58,294471,8
59,293894,7
60,292682,18
61,292637,17
62,292013,7
63,291101,8
64,290272,1
65,290022,13
66,288935,3
67,288637,18
68,288190,17
69,288060,4
70,287796,8
71,287394,5
72,286793,8
73,286210,17
74,284894,7
75,284870,12
76,284673,7
77,283756,18
78,282143,15
79,281868,8
80,281545,15
81,280554,12
82,280455,8
83,279969,6
84,278402,8
85,278009,18
86,277317,8
87,277234,8
88,276838,4
89,275668,17
90,275111,15
91,274790,14
92,274649,10
93,274096,5
94,272106,6
95,271841,11
96,271704,19
97,271380,6
98,269113,4
99,269100,15
100,268631,7
101,266654,18
102,266609,14
103,265977,13
104,265382,12
105,264742,1
106,262838,4
107,262132,6
108,261964,7
109,261388,15
110,261003,14
111,260638,3
112,259681,15
113,259227,8
114,258284,18
115,258155,20
116,257996,17
117,257183,13
118,255400,3
119,253451,3
120,253047,17
121,251980,18
122,250935,14
123,250311,2
124,249990,16
125,249172,10
126,248568,16
127,247486,15
128,246792,12
129,246756,18
130,246539,12
131,246425,2
132,245541,14
133,245247,7
134,245116,15
135,244316,6
136,244267,6
137,243213,13
138,242994,19
139,242986,20
140,242775,20
141,242319,2
142,241346,20
143,240572,15
144,239023,6
145,238758,4
146,237657,14
147,237354,14
148,236945,16
149,236874,19
150,234311,12
151,234273,1
152,233766,5
153,233568,20
154,233169,18
155,232874,13
