ID,X,COPIES
0,332934,2
1,328565,5
2,328283,4
3,328140,11
4,328130,19
5,327894,15
6,327117,8
7,325547,10
8,324669,4
9,324539,17
10,323902,5
11,321744,1
12,320777,17
13,320367,13
14,315207,19
15,314259,9
16,313741,2
17,312121,18
18,307712,7
19,307099,8
20,306583,14
21,302103,16
22,302010,6
23,300993,3
24,298895,4
25,298419,10
26,296701,6
27,296246,15
28,294115,2
29,293386,9
30,292902,5
31,292669,12
32,291734,14
33,290590,13
34,289855,17
35,289350,15
36,287923,9
37,286677,8
38,284698,20
39,284289,13
40,281529,7
41,281383,18
42,280875,20
43,277486,8
44,277088,19
45,275172,17
46,274330,1
47,273126,18
48,272030,6
49,270414,16
50,269089,1
51,268589,20
52,268323,20
53,268009,14
54,267124,15
55,265208,2
56,263909,14
57,262178,10
58,260968,9
59,258390,6
60,257852,4
61,255768,10
62,255674,13
63,253310,3
64,252462,17
65,250433,11
66,249490,6
67,249443,15
68,248277,15
69,248269,9
70,245372,17
71,245129,4
72,244201,8
73,243385,8
74,241747,14
75,241321,7
76,239998,12
77,239695,4
78,238015,13
79,237846,8
80,234318,12
81,232938,12
82,230988,2
83,228522,1
84,227564,17
85,226732,2
86,224646,14
87,222691,12
88,220774,9
89,218009,3
90,217661,2
91,216002,2
92,215982,17
93,215795,10
94,214474,19
95,213008,12
96,212817,15
97,211901,15
98,210108,5
99,207069,11
100,206286,16
101,205955,15
102,204764,2
103,200400,2
104,199023,4
105,198943,4
106,196755,15
107,195311,2
108,195086,3
109,194118,16
110,193603,3
111,193515,11
112,192787,3
113,190754,2
114,188685,18
115,183722,5
116,180035,13
117,179630,1
118,179509,4
119,179229,9
120,177681,12
121,177279,11
122,176607,2
123,176517,18
124,175394,4
125,173754,6
126,173321,18
127,170758,10
128,170452,3
129,169312,20
130,169216,11
131,167760,13
132,166812,8
133,165643,15
134,164946,7
135,164119,5
136,163618,19
137,160103,19
138,158761,3
139,158367,13
140,155080,2
141,154834,11
142,154650,17
143,152619,5
144,152292,5
145,151915,16
146,151579,12
147,150160,19
148,150150,10
149,148148,20
150,141985,15
151,141751,4
152,141726,7
153,137771,11
154,135452,9
155,134068,18
156,134004,10
157,132505,3
158,131041,17
159,127990,1
160,127343,9
161,126010,19
162,124771,1
163,123215,3
164,121961,18
165,118950,4
166,116622,7
167,116504,19
168,115332,12
169,110727,5
170,110277,5
171,109702,14
172,107729,7
173,105872,10
174,103007,20
175,97582,14
176,94856,9
177,94702,1
178,94543,2
179,91689,20
180,90772,15
181,90059,11
182,88961,12
183,87540,18
184,87319,10
185,83487,10
186,82972,12
187,82154,16
188,80895,1
189,79089,12
190,78942,9
191,78933,18
192,77053,1
193,75037,2
194,73852,4
195,73288,15
196,72614,1
197,71902,3
198,71785,20
199,71461,20
200,70984,16
201,68426,5
202,67246,4
203,62904,2
204,62863,18
205,62298,5
206,61465,2
207,60860,9
208,59965,20
209,59094,7
210,57604,9
211,56868,10
212,54636,12
213,53975,15
214,53551,5
215,49941,17
216,48764,1
217,48346,13
218,45362,17
219,42728,10
220,41677,18
221,41128,12
222,41106,7
223,40740,19
224,40359,18
225,39956,5
226,38386,8
227,38119,5
228,33594,15
229,29685,7
230,28446,11
231,27301,4
232,25637,9
233,21175,1
234,20852,13
235,18311,12
236,17832,1
237,17440,5
238,16668,3
239,16252,9
240,14986,17
241,14293,11
242,11685,10
243,11593,4
244,9666,18
245,8773,11
246,7857,12
247,5354,7
248,4446,7
249,4182,20
