ID,X,COPIES
0,329993,4
1,329207,15
2,328933,1
3,323519,6
4,320980,20
5,320867,2
6,317426,2
7,315738,9
8,313544,14
9,312258,10
10,310006,2
11,308768,16
12,299254,19
13,299206,13
14,297605,8
15,296720,12
16,294769,4
17,288822,19
18,287560,5
19,287207,16
20,285621,20
21,284780,16
22,282532,10
23,278929,11
24,277635,13
25,273799,2
26,273426,1
27,270642,19
28,268867,12
29,267045,2
30,264562,15
31,260326,12
32,257024,9
33,244709,8
34,242814,12
35,241687,7
36,238704,10
37,237774,17
38,236198,2
39,225233,12
40,220006,11
41,219063,17
42,218541,1
43,217886,19
44,217804,4
45,217440,15
46,217062,16
47,215867,17
48,215046,6
49,214909,5
50,208545,5
51,202604,15
52,201815,8
53,200286,2
54,197774,20
55,192703,1
56,192374,1
57,188162,18
58,187893,1
59,185990,11
60,181810,1
61,179908,20
62,179700,19
63,179285,20
64,177431,18
65,175165,5
66,173199,3
67,172536,4
68,162948,17
69,156604,4
70,155993,3
71,153896,20
72,146778,14
73,137937,10
74,135270,20
75,134418,13
76,131333,14
77,130642,9
78,126239,10
79,125332,1
80,123975,16
81,120361,10
82,119485,4
83,115730,8
84,113254,19
85,113154,2
86,111950,18
87,109318,16
88,103462,8
89,102882,11
90,89236,14
91,88690,17
92,85569,18
93,82040,14
94,79606,16
95,70183,19
96,69672,2
97,68349,4
98,57581,7
99,55827,8
100,55233,20
101,50892,9
102,46800,13
103,44848,6
104,44648,13
105,44641,3
106,44502,1
107,40661,7
108,39554,8
109,39012,15
110,38292,11
111,36083,18
112,35401,16
113,34534,18
114,30586,8
115,28562,20
116,27213,13
117,23710,2
118,23340,7
119,19861,16
120,15576,1
121,14567,5
122,8681,10
123,7631,11
124,5058,12
