ID,X,COPIES
0,983242,8
1,982723,14
2,979778,8
3,975998,11
4,962276,18
5,952457,7
6,944296,3
7,932482,11
8,925965,8
9,923478,20
10,914330,19
11,908134,12
12,900678,6
13,899794,20
14,899486,20
15,890869,6
16,885297,20
17,879235,9
18,877802,7
19,877746,10
20,866437,12
21,863317,11
22,849466,3
23,843898,17
24,840441,17
25,837401,19
26,833518,1
27,827313,9
28,817002,7
29,816472,13
30,816293,18
31,813824,17
32,810608,15
33,801618,3
34,783047,9
35,777045,11
36,761790,4
37,757996,3
38,756620,7
39,753648,14
40,748005,19
41,731599,11
42,720320,12
43,679160,3
44,678486,4
45,664327,15
46,653483,19
47,649119,19
48,648503,18
49,642454,11
50,616506,15
51,615384,15
52,609248,14
53,596851,18
54,591408,18
55,583629,8
56,581643,2
57,581317,3
58,574983,7
59,562580,9
60,562302,16
61,551950,14
62,549845,2
63,519466,3
64,517085,4
65,513489,6
66,495869,9
67,490211,13
68,487133,7
69,483303,4
70,482960,7
71,476822,4
72,467272,5
73,461511,3
74,446748,20
75,439568,7
76,433805,16
77,430572,15
78,400832,18
79,388495,3
80,381769,7
81,381488,4
82,362877,1
83,359647,11
84,346958,10
85,333198,3
86,321177,19
87,318533,13
88,307520,14
89,281874,19
90,281644,13
91,265502,14
92,262422,20
93,253448,2
94,252428,4
95,248817,2
96,231869,15
97,225918,8
98,223408,18
99,222844,18
100,212399,18
101,211108,20
102,196194,6
103,190943,1
104,164551,13
105,161268,20
106,155851,14
107,137268,12
108,134067,7
109,129974,3
110,127523,18
111,127109,9
112,127021,1
113,114661,19
114,112516,18
115,103899,18
116,89987,15
117,75659,16
118,74723,18
119,54832,3
120,53719,16
121,42040,20
122,34744,4
123,27147,20
124,18616,6
