ID,X,COPIES
0,994750,12
1,993352,1
2,990296,8
3,979303,13
4,976405,13
5,950178,14
6,940362,18
7,928001,13
8,927303,6
9,914895,7
10,905350,7
11,893880,8
12,892030,11
13,891457,9
14,889149,7
15,887796,19
16,876366,18
17,861336,15
18,856392,12
19,849429,9
20,849377,6
21,845522,2
22,840964,4
23,829254,19
24,811124,4
25,808940,12
26,807592,9
27,800227,11
28,772976,20
29,771855,1
30,768661,10
31,766279,10
32,754458,19
33,737357,9
34,736876,4
35,734378,19
36,730612,4
37,699998,10
38,694402,15
39,686810,12
40,682036,11
41,678728,5
42,674121,7
43,663499,5
44,658388,12
45,657610,17
46,657355,9
47,650048,12
48,643703,12
49,637546,12
50,634740,13
51,592916,11
52,579072,18
53,576965,10
54,575425,2
55,573164,11
56,555023,20
57,546153,13
58,539264,4
59,537687,15
60,532943,9
61,517252,14
62,515299,18
63,502169,11
64,499846,15
65,493090,8
66,492220,11
67,489972,1
68,487632,10
69,486994,7
70,479095,15
71,477352,2
72,459863,4
73,451909,4
74,419412,12
75,414595,3
76,413678,19
77,412603,17
78,409804,2
79,404405,13
80,394909,17
81,384054,4
82,360981,4
83,349636,2
84,337163,1
85,336925,2
86,303533,5
87,301588,15
88,274602,1
89,272982,2
90,257394,9
91,234803,5
92,220051,15
93,201940,8
94,200590,10
95,182473,6
96,182394,19
97,182246,16
98,171388,13
99,170320,2
100,164125,4
101,163271,2
102,153405,10
103,149837,7
104,146708,2
105,144185,5
106,125781,20
107,124627,7
108,121494,16
109,95383,7
110,90582,10
111,86142,10
112,74807,3
113,74638,3
114,74561,19
115,68706,10
116,53384,9
117,45772,3
118,41377,1
119,39728,1
120,38303,15
121,33737,1
122,21049,9
123,18612,11
124,11333,1
