ID,X,COPIES
0,991127,10
1,990931,16
2,985236,12
3,984010,19
4,982380,11
5,974908,15
6,972825,18
7,966094,13
8,958568,4
9,953588,8
10,952187,2
11,952074,11
12,949254,13
13,943048,17
14,928931,6
15,927963,20
16,921135,10
17,916356,14
18,912964,15
19,912348,12
20,911346,8
21,899043,16
22,898549,1
23,885762,11
24,883245,5
25,878416,11
26,872746,18
27,843340,13
28,828082,2
29,821617,5
30,816654,20
31,816275,11
32,813036,9
33,811714,18
34,800910,5
35,792430,13
36,789673,18
37,789208,8
38,787603,10
39,784444,11
40,776968,15
41,770765,1
42,767222,18
43,764642,8
44,751523,10
45,751369,18
46,737429,18
47,725873,11
48,721706,12
49,718032,8
50,717310,13
51,714462,3
52,713102,18
53,710011,9
54,701959,10
55,696351,15
56,692062,3
57,676263,16
58,669273,17
59,664525,20
60,629254,10
61,627525,14
62,625951,8
63,609178,5
64,606439,12
65,606242,6
66,591007,2
67,584324,2
68,582063,4
69,581322,3
70,576574,10
71,576539,10
72,561839,17
73,554294,12
74,550412,20
75,548337,3
76,544146,17
77,542820,3
78,525286,14
79,503872,2
80,495910,15
81,487621,3
82,486568,9
83,483215,19
84,478680,13
85,478044,10
86,467728,11
87,467562,3
88,442994,11
89,439419,10
90,416591,6
91,400520,3
92,390553,20
93,375114,17
94,374490,20
95,365925,1
96,349545,3
97,348459,16
98,347938,1
99,340436,12
100,339072,3
101,331508,6
102,330118,20
103,323541,7
104,315705,20
105,312707,1
106,311425,15
107,310289,18
108,303443,6
109,302441,9
110,298666,7
111,295577,16
112,262268,2
113,261143,13
114,257128,16
115,253506,13
116,249500,4
117,246853,18
118,245218,11
119,232437,1
120,212369,18
121,209950,20
122,208752,20
123,208488,15
124,201522,5
