ID,X,COPIES
0,998275,5
1,997038,19
2,994897,1
3,987044,20
4,986650,17
5,986502,5
6,985970,4
7,982415,2
8,980292,19
9,978409,12
10,976225,20
11,975825,4
12,975322,14
13,974546,2
14,971915,14
15,971254,12
16,970270,14
17,956465,2
18,953306,3
19,951798,15
20,949057,16
21,948220,19
22,947230,11
23,945903,14
24,944457,17
25,942507,4
26,941033,19
27,938304,4
28,936596,4
29,936495,14
30,929217,3
31,927348,6
32,924926,15
33,916706,6
34,916696,19
35,915624,6
36,915409,14
37,914197,1
38,907909,10
39,907073,16
40,906310,5
41,903496,14
42,901423,5
43,901232,3
44,897530,15
45,895365,19
46,894799,12
47,890184,5
48,888748,9
49,887310,17
50,885664,14
51,880869,20
52,879532,2
53,873279,12
54,871348,14
55,870560,12
56,868870,12
57,862521,20
58,860445,9
59,860115,18
60,855534,3
61,855408,19
62,854970,13
63,854418,13
64,847386,18
65,846856,3
66,846526,14
67,845435,18
68,844493,6
69,843642,15
70,843225,1
71,842369,7
72,841575,2
73,841571,7
74,841071,6
75,835900,17
76,835438,17
77,834427,4
78,832768,14
79,825941,8
80,824887,4
81,824841,1
82,821071,11
83,820238,5
84,820091,11
85,816067,14
86,815656,17
87,811604,11
88,806110,10
89,797647,8
90,797555,9
91,796826,15
92,796491,19
93,794224,7
94,792493,10
95,792299,7
96,790066,2
97,788507,1
98,787302,3
99,786232,2
100,785619,13
101,780337,2
102,775010,4
103,772450,4
104,772096,10
105,770526,13
106,768886,1
107,766723,11
108,764586,16
109,761332,10
110,759002,20
111,757561,12
112,756891,4
113,748985,2
114,748817,7
115,741538,12
116,741442,17
117,739482,20
118,738840,7
119,738232,8
120,733938,9
121,729649,7
122,728578,2
123,727195,9
124,726950,8
125,726836,1
126,726505,2
127,723670,17
128,723270,19
129,721301,12
130,720899,5
131,719820,3
132,719355,20
133,718300,16
134,716467,6
135,716340,20
136,714923,4
137,714123,11
138,713983,9
139,713314,3
140,710918,17
141,710445,19
142,709470,19
143,707998,10
144,707624,20
145,705307,9
146,701301,2
147,698059,14
148,692602,9
149,692145,7
150,690477,17
151,689749,1
152,689565,10
153,687571,4
154,687093,12
155,687087,2
156,681916,12
157,681252,4
158,679239,13
159,679165,14
160,677581,13
161,675919,7
162,673362,17
163,672953,20
164,670216,10
165,666629,12
166,666035,3
167,665408,15
168,658516,4
169,657765,15
170,657406,13
171,656185,11
172,654057,10
173,653768,10
174,648583,4
175,648348,15
176,641127,1
177,639097,7
178,639084,4
179,638538,2
180,638093,12
181,636797,15
182,636401,8
183,634501,8
184,633966,20
185,631530,9
186,630202,12
187,627500,15
188,627229,12
189,626951,2
190,626322,17
191,623699,1
192,622786,5
193,622615,3
194,621619,14
195,617954,1
196,615550,20
197,614975,17
198,612294,18
199,611007,6
200,608662,5
201,605241,7
202,602664,18
203,602536,15
204,594036,4
205,592917,12
206,590408,1
207,587788,11
208,583107,1
209,580508,11
210,578567,19
211,575533,17
212,574448,17
213,574422,15
214,566065,4
215,565892,14
216,556038,5
217,555749,17
218,554609,14
219,552154,4
220,551952,20
221,551742,18
222,551629,12
223,550487,7
224,549421,5
225,548682,10
226,547695,12
227,547284,9
228,542287,12
229,539748,2
230,539450,7
231,538640,15
232,535735,2
233,534890,20
234,533271,20
235,531574,9
236,527204,6
237,527198,12
238,523453,20
239,523080,12
240,520768,10
241,520476,1
242,520173,5
243,517470,7
244,517224,19
245,516687,13
246,516391,4
247,515902,6
248,508925,9
249,508442,18
250,508180,4
251,505098,9
252,501047,15
253,496005,11
254,491412,2
255,491386,19
256,490389,19
257,488977,14
258,486958,8
259,486513,19
260,484657,15
261,478332,6
262,475586,17
263,475384,11
264,468152,5
265,463357,17
266,458403,1
267,457999,18
268,457423,14
269,456303,18
270,455813,11
271,454158,18
272,453167,18
273,452817,16
274,451044,15
275,448279,10
276,442148,20
277,439032,18
278,433832,15
279,432966,7
280,428644,2
281,428506,3
282,428107,18
283,425199,20
284,423117,10
285,422909,18
286,422762,5
287,417431,5
288,416470,17
289,414840,1
290,414060,7
291,410316,5
292,408454,3
293,406537,18
294,405024,13
295,402411,13
296,399912,1
297,399215,12
298,396468,5
299,395878,2
300,395605,6
301,394821,7
302,394745,7
303,394615,6
304,393006,3
305,391069,8
306,389372,8
307,385937,2
308,381946,16
309,378260,11
310,375946,2
311,373571,17
312,369408,20
313,367803,20
314,366587,18
315,366542,18
316,365884,11
317,364617,17
318,363162,7
319,363136,1
320,360479,5
321,359701,10
322,359644,11
323,358563,19
324,355945,10
325,352494,17
326,352311,1
327,351532,17
328,351455,17
329,350739,13
330,347266,1
331,346304,10
332,343234,1
333,342498,5
334,342357,10
335,342313,6
336,334675,5
337,334655,18
338,334039,7
339,332098,7
340,328912,18
341,323798,17
342,319020,11
343,318499,19
344,313393,6
345,312824,18
346,312279,14
347,309569,11
348,307468,11
349,306906,8
350,306575,17
351,299494,15
352,299480,6
353,297279,5
354,294396,20
355,292672,7
356,291734,9
357,290232,15
358,284051,6
359,283143,1
360,282723,17
361,280746,15
362,280382,10
363,280120,3
364,279753,7
365,278217,9
366,276883,9
367,276263,2
368,275428,10
369,270200,16
370,269267,12
371,263173,5
372,261440,2
373,257663,14
374,254688,7
375,250734,12
376,246747,10
377,244506,7
378,240971,3
379,240565,17
380,239537,8
381,236360,16
382,236238,9
383,234473,15
384,233906,11
385,232199,8
386,231810,4
387,230517,7
388,229672,5
389,228554,19
390,226891,3
391,224042,7
392,222440,9
393,221831,16
394,220277,11
395,218609,2
396,218343,2
397,216156,2
398,214756,4
399,212518,12
400,210548,2
401,209484,4
402,208886,9
403,207622,5
404,204388,3
405,203208,8
406,203003,10
407,200960,16
408,196918,20
409,196483,13
410,193907,13
411,193490,7
412,192159,20
413,189990,20
414,189162,20
415,187835,6
416,185852,9
417,182159,3
418,181595,14
419,180992,19
420,180562,19
421,176923,8
422,176753,13
423,176478,2
424,175608,2
425,171511,3
426,166331,6
427,166072,9
428,163612,11
429,161426,2
430,158178,11
431,155929,9
432,151553,10
433,149419,12
434,140418,16
435,140218,18
436,138844,3
437,138412,1
438,137642,18
439,137408,15
440,135293,18
441,135221,16
442,134724,1
443,126863,6
444,126525,2
445,126255,10
446,121779,6
447,121045,1
448,120170,3
449,117715,17
450,116154,2
451,115970,8
452,115063,15
453,115020,20
454,114268,2
455,112948,14
456,99776,2
457,98461,6
458,96985,16
459,95310,3
460,95294,1
461,94266,14
462,93557,20
463,87951,3
464,86399,19
465,84281,2
466,83160,13
467,79830,11
468,75538,14
469,72915,17
470,72363,13
471,71466,13
472,69393,7
473,68499,5
474,66278,20
475,63250,3
476,62458,15
477,56029,15
478,55699,15
479,54261,8
480,53975,17
481,46991,13
482,44267,19
483,44162,4
484,43234,3
485,41111,20
486,39614,16
487,35213,11
488,33515,10
489,31220,5
490,31105,4
491,29145,2
492,24277,7
493,19274,13
494,18535,17
495,18105,8
496,17366,1
497,15880,19
498,14589,4
499,13425,19
