ID,X,COPIES
0,999801,8
1,999717,7
2,997386,18
3,997248,3
4,995492,20
5,994524,11
6,991714,4
7,991166,4
8,988097,16
9,987837,1
10,987290,10
11,984986,15
12,984269,9
13,982790,16
14,982475,2
15,982259,12
16,980571,4
17,979209,7
18,977386,2
19,974524,4
20,972955,11
21,971703,13
22,965779,1
23,964911,11
24,961616,3
25,961311,6
26,960879,12
27,960844,7
28,958111,12
29,956701,6
30,955340,12
31,953379,14
32,952021,10
33,948464,13
34,948184,4
35,946799,16
36,945868,19
37,945489,3
38,935035,7
39,934468,14
40,934247,2
41,933167,18
42,930001,13
43,929522,10
44,926621,2
45,920971,10
46,920031,14
47,919320,4
48,917175,15
49,916987,18
50,914402,5
51,913214,11
52,912474,20
53,910305,16
54,909891,7
55,909111,7
56,908530,6
57,897463,17
58,897034,11
59,894300,6
60,893874,18
61,889229,4
62,889117,2
63,889082,17
64,888847,4
65,888201,20
66,887243,8
67,886319,19
68,886244,5
69,878782,12
70,874256,9
71,873310,9
72,873304,10
73,872737,5
74,871404,18
75,870574,18
76,869051,15
77,868290,8
78,865597,17
79,865304,4
80,857546,1
81,857393,4
82,855696,7
83,855251,10
84,853355,18
85,853299,10
86,852941,11
87,852751,11
88,852184,11
89,851995,12
90,851718,5
91,851292,2
92,850200,18
93,850150,12
94,849042,6
95,847276,9
96,843551,7
97,842753,16
98,842435,11
99,840172,16
100,834811,2
101,834096,20
102,833111,17
103,832760,16
104,830673,16
105,830560,9
106,829604,15
107,829109,4
108,827996,7
109,827201,16
110,825102,6
111,822959,20
112,821932,7
113,821500,4
114,820522,8
115,820488,14
116,820066,19
117,819390,1
118,814252,2
119,811962,14
120,808698,7
121,808140,10
122,807396,5
123,805951,12
124,805747,9
125,799387,2
126,799202,8
127,797557,18
128,797519,9
129,796798,15
130,792283,11
131,789690,18
132,787160,9
133,787007,15
134,786521,14
135,782878,14
136,781160,18
137,774866,12
138,774155,6
139,773124,15
140,772913,6
141,772591,11
142,772437,1
143,771608,14
144,771093,4
145,770975,11
146,766346,4
147,766202,4
148,761311,8
149,761171,20
150,758758,15
151,755357,18
152,753412,19
153,752882,14
154,751069,18
155,747622,20
156,746861,16
157,746501,3
158,745309,18
159,742888,18
160,742812,4
161,740446,11
162,740208,3
163,739934,4
164,739830,20
165,733997,17
166,733019,6
167,732961,14
168,732351,4
169,731308,15
170,727686,8
171,726971,1
172,726907,6
173,726716,2
174,726627,12
175,726398,5
176,724355,15
