ID,X,COPIES
0,333253,18
1,331685,15
2,331464,12
3,329030,15
4,325996,10
5,325688,16
6,325484,5
7,325031,19
8,324208,9
9,324034,12
10,323913,17
11,323549,9
12,322090,20
13,321214,14
14,321004,4
15,319179,18
16,318460,2
17,317821,8
18,315636,4
19,315214,17
20,314929,8
21,314704,9
22,311918,4
23,310933,2
24,310258,12
25,308098,13
26,304382,6
27,301912,16
28,301770,8
29,299243,20
30,297753,19
31,297335,13
32,295822,11
33,293350,2
34,293076,14
35,292406,15
36,290153,8
37,287659,11
38,287301,15
39,287275,9
40,286661,3
41,285737,2
42,284737,11
43,284072,3
44,282717,4
45,282230,3
46,279084,3
47,277937,3
48,275594,15
49,275424,14
50,275404,19
51,275276,6
52,274662,15
53,273419,3
54,273350,3
55,272606,10
56,272057,6
57,271856,8
58,269987,6
59,269917,18
60,269638,6
61,268227,11
62,268168,14
63,267975,9
64,265617,14
65,265245,6
66,265026,19
67,264792,7
68,262851,3
69,262022,14
70,261118,18
71,259442,17
72,258086,15
73,257590,18
74,256979,14
75,255610,11
76,255596,9
77,254508,3
78,253930,18
79,253292,9
80,252039,17
81,250629,12
82,250101,14
83,247475,9
84,247054,17
85,246734,10
86,246706,16
87,246509,17
88,246434,18
89,245269,11
90,243538,17
91,242962,7
92,238207,10
93,236702,2
94,234210,3
95,233300,20
96,233153,4
97,232853,9
98,232023,11
99,231424,6
100,230820,8
101,230176,4
102,230141,5
103,229380,11
104,229194,11
105,227324,10
106,226998,6
107,225410,17
108,224328,4
109,224006,19
110,223863,4
111,222966,11
112,221262,7
113,220584,19
114,219809,18
115,219322,3
116,218571,2
117,218414,12
118,218317,13
119,217608,10
120,217261,5
121,216732,15
122,215660,7
123,215117,12
124,213099,3
125,209774,19
126,208982,7
127,208852,6
128,207472,5
129,207453,20
130,202380,1
131,199711,4
132,199432,8
133,198620,17
134,198390,5
135,198331,8
136,197264,18
137,196256,7
138,196208,15
139,194667,8
140,193794,1
141,192792,1
142,192358,17
143,189258,9
144,189107,9
145,187556,6
146,185179,5
147,184855,3
148,183678,14
149,183494,18
150,180708,17
151,180607,9
152,178931,5
153,177229,2
154,174409,4
155,174347,16
156,173835,10
157,173663,7
158,173301,1
159,168901,1
160,166188,2
161,165855,10
162,165569,15
163,165477,17
164,165409,3
165,164982,5
166,163081,3
167,162917,18
168,161238,8
169,160526,14
170,160341,1
171,160245,18
172,159594,17
173,159396,9
174,159148,15
175,158072,14
176,157425,8
177,157027,1
178,155848,11
179,155439,17
180,153734,19
181,151850,5
182,151054,20
183,149977,14
184,149363,11
185,147661,7
186,147372,17
187,146913,6
188,146008,7
189,144794,12
190,143684,18
191,141773,3
192,141328,16
193,139738,8
194,139651,8
195,137413,20
196,135839,3
197,134367,2
198,132739,10
199,127329,16
200,126096,1
201,125318,9
202,123784,15
203,123494,19
204,122658,1
205,122255,15
206,113975,6
207,112212,6
208,110906,9
209,110877,5
210,106954,12
211,106509,10
212,106206,1
213,104240,9
214,103780,16
215,102674,9
216,102501,2
217,102496,10
218,101426,17
219,101370,18
220,101347,17
221,100923,14
222,100691,18
223,100546,8
224,98699,3
225,96935,20
226,95448,16
227,94616,17
228,90776,12
229,89412,3
230,87536,8
231,87392,13
232,85502,15
233,85257,4
234,84209,4
235,83340,15
236,83242,12
237,80484,12
238,78482,17
239,77185,19
240,76622,6
241,76148,17
242,75422,18
243,74390,11
244,74125,15
245,72002,12
246,71306,18
247,71063,13
248,70168,13
249,68027,13
