ID,X,COPIES
0,996392,10
1,996378,9
2,996297,18
3,992548,5
4,992387,13
5,991709,7
6,991290,20
7,989848,2
8,989663,20
9,988858,18
10,987511,1
11,984212,7
12,984139,19
13,981280,6
14,975027,7
15,971156,18
16,970981,20
17,969465,3
18,968890,5
19,968809,3
20,968523,20
21,968090,16
22,964779,17
23,961374,20
24,957406,15
25,953552,19
26,950827,3
27,948901,2
28,947079,10
29,946832,5
30,945749,16
31,945575,8
32,942375,8
33,937978,10
34,937448,19
35,937217,7
36,932644,18
37,931130,8
38,930477,2
39,927645,16
40,917226,3
41,916979,14
42,915402,2
43,915364,8
44,913469,2
45,910890,14
46,910621,10
47,910046,12
48,906353,7
49,900737,14
50,899937,4
51,898370,20
52,896693,17
53,896664,14
54,892202,4
55,891278,15
56,891238,17
57,890671,15
58,890210,3
59,887933,12
60,881872,10
61,881573,9
62,881027,7
63,877071,3
64,875938,3
65,873326,5
66,872393,3
67,871076,2
68,870455,14
69,867195,17
70,865450,15
71,862314,20
72,860765,19
73,855867,17
74,853453,3
75,852476,12
76,852475,7
77,851031,1
78,850287,13
79,847590,2
80,846837,3
81,845660,4
82,843279,11
83,841902,16
84,839896,14
85,837737,2
86,837255,15
87,836475,6
88,835581,7
89,832332,16
90,830371,6
91,829950,6
92,824030,12
93,822795,16
94,820920,9
95,820064,20
96,816459,15
97,814543,2
98,814421,1
99,814272,17
100,811110,1
101,807757,19
102,806525,4
103,804196,1
104,801835,12
105,800039,5
106,799653,7
107,797339,17
108,796162,14
109,794283,19
110,789930,11
111,786538,20
112,786459,1
113,785795,2
114,785054,17
115,782987,3
116,773500,17
117,773367,1
118,772724,19
119,770347,2
120,760992,5
121,755813,10
122,754406,20
123,754286,11
124,753931,15
125,753127,2
126,747090,4
127,746939,16
128,746023,10
129,743817,3
130,743149,6
131,741497,13
132,737290,3
133,734666,3
134,734007,14
135,731731,9
136,731235,12
137,728001,1
138,727957,15
139,726935,5
140,726137,5
141,724297,2
142,723441,16
143,716281,16
144,714003,12
145,713200,12
146,712998,2
147,711872,16
148,711850,18
149,707582,10
150,696675,17
151,690147,2
152,687942,8
153,686159,16
154,684061,2
155,682978,7
156,677159,7
157,675911,7
158,675317,5
159,675228,4
160,670631,7
161,670048,13
162,669458,10
163,668978,12
164,668685,6
165,667900,6
166,665832,13
167,665282,19
168,653158,14
169,649635,20
170,649300,12
171,648872,9
172,648457,3
173,646928,16
174,642973,20
175,642108,15
176,638803,1
177,636027,10
178,634775,15
179,633314,5
180,628229,9
181,628158,7
182,622301,3
183,619291,17
184,617581,5
185,615132,4
186,614768,12
187,612854,4
188,608811,10
189,606853,9
190,605184,6
191,603966,8
192,602795,10
193,602574,14
194,602277,6
195,595653,3
196,593490,19
197,591353,1
198,588375,6
199,583313,20
200,582690,5
201,582134,9
202,581826,16
203,579120,3
204,573544,4
205,572392,2
206,569498,15
207,569100,18
208,565722,10
209,565285,14
210,564465,1
211,560523,11
212,556216,17
213,555647,6
214,553331,18
215,553004,3
216,551928,11
217,551665,6
218,548951,20
219,547803,4
220,544400,17
221,543793,11
222,542965,4
223,542434,12
224,538739,9
225,535598,10
226,534106,1
227,533910,10
228,531384,6
229,530452,14
230,525662,2
231,523703,6
232,518937,19
233,518762,18
234,516547,16
235,515463,10
236,512636,12
237,512159,18
238,512124,18
239,511714,3
240,511660,10
241,511431,20
242,510371,4
243,504644,17
244,503146,13
245,502437,8
246,499774,16
247,499086,2
248,497068,6
249,496934,15
250,495377,8
251,493406,9
252,493029,17
253,490472,6
254,488227,7
255,487082,2
256,486579,5
257,483557,3
258,482129,10
259,482018,16
260,479006,3
261,477869,16
262,476786,9
263,473201,19
264,473085,15
265,472368,2
266,472244,12
267,471448,12
268,471300,7
269,469159,11
270,468618,9
271,467353,16
272,467197,10
273,465569,9
274,464306,13
275,461850,18
276,452864,10
277,452138,2
278,448388,2
279,446989,5
280,446116,5
281,445094,14
282,443589,11
283,443000,4
284,439113,6
285,438130,4
286,437296,2
287,436245,8
288,435873,4
289,435295,17
290,435179,12
291,433751,4
292,426215,7
293,413992,9
294,413604,12
295,410967,17
296,409746,5
297,406096,3
298,404718,2
299,401685,18
300,397688,10
301,396545,14
302,396082,10
303,395864,9
304,395785,15
305,393963,7
306,391898,8
307,391636,20
308,388552,18
309,383842,1
310,382950,20
311,381976,4
312,381883,13
313,381681,16
314,376421,9
315,376102,11
316,373523,20
