ID,X,COPIES
0,999951,11
1,998659,7
2,995164,9
3,995101,13
4,990412,12
5,987701,12
6,983882,2
7,983745,10
8,979668,11
9,978744,19
10,978377,4
11,976534,14
12,975530,5
13,974483,16
14,973555,8
15,972637,18
16,968307,8
17,967182,20
18,962927,19
19,961760,12
20,961752,14
21,955401,2
22,953355,12
23,952660,18
24,947300,13
25,946462,20
26,946314,20
27,945599,20
28,943271,13
29,941748,11
30,941311,1
31,940903,6
32,938822,4
33,938418,1
34,936684,19
35,936001,1
36,935585,11
37,935273,19
38,934485,12
39,928564,18
40,927573,11
41,927078,20
42,925504,20
43,924730,11
44,923888,15
45,923509,1
46,921874,15
47,920701,15
48,918318,19
49,917634,19
50,917395,4
51,917295,18
52,916567,7
53,915236,14
54,913023,4
55,912069,19
56,910742,5
57,908315,20
58,908310,15
59,908197,20
60,907333,10
61,905221,13
62,903203,1
63,903182,7
64,903082,15
65,901846,13
66,900979,2
67,898998,8
68,898417,10
69,898270,8
70,897467,13
71,894553,16
72,894372,15
73,894300,17
74,892582,4
75,892399,16
76,892159,10
77,891679,2
78,890747,13
79,890540,18
80,886860,3
81,885039,8
82,884067,18
83,882762,5
84,880924,20
85,879341,7
86,878211,18
87,877790,11
88,877618,4
89,875951,13
90,875199,15
91,875177,19
92,874664,14
93,873549,17
94,872343,8
95,872339,7
96,868613,5
97,867039,10
98,865836,16
99,865711,6
100,864889,16
101,864205,19
102,864055,11
103,861546,10
104,861313,12
105,857205,15
106,856121,4
107,855489,17
108,855379,12
109,854635,12
110,854258,8
111,853147,4
112,851069,14
113,849533,15
114,849456,7
115,846112,6
116,841720,1
117,838308,17
118,837219,4
119,837167,4
120,836203,13
121,827220,15
122,825768,12
123,818906,14
124,817717,15
125,815797,2
126,815124,11
127,813018,16
128,812136,14
129,809332,14
130,808241,13
131,807191,16
132,807041,20
133,805004,6
134,801896,11
135,794733,11
136,792936,20
137,789802,19
138,788512,2
139,785140,13
140,784086,19
141,781254,4
142,780961,1
143,779915,14
144,777232,13
145,776052,9
146,773166,9
147,771910,2
148,771752,8
149,771021,20
150,770856,15
151,769504,9
152,767187,11
153,766030,17
154,765005,3
155,764425,15
156,762219,7
157,760655,16
158,758452,9
159,758130,19
160,757182,8
161,755426,10
162,754483,3
163,753960,1
164,753444,10
165,752566,11
166,747417,20
167,745980,17
168,745802,10
169,744150,3
170,741999,9
171,741074,1
172,740594,4
173,738765,17
174,735795,1
175,735663,7
176,734721,1
177,732513,16
178,731717,12
179,731369,3
180,727917,13
181,727068,18
182,726683,7
183,726036,2
184,725752,11
185,720313,16
186,719482,3
187,718326,2
188,714688,11
189,713940,6
190,713688,12
191,713501,3
192,713146,4
193,713000,16
194,711337,17
195,704503,14
196,704172,19
197,702907,8
198,697972,14
199,697394,20
200,693774,5
201,688528,5
202,687158,12
203,684761,16
204,683948,8
205,681144,20
206,678862,3
207,676799,4
208,675138,17
209,674110,10
210,673299,6
211,670448,14
212,662738,5
213,661964,11
214,661357,6
215,657045,1
216,656551,9
217,655696,3
218,654391,5
219,652980,1
220,652580,2
221,650481,18
222,649632,16
223,649372,20
224,641438,6
225,640906,4
226,639642,1
227,636902,15
228,635142,9
229,634507,2
230,634138,14
231,633880,14
232,631009,7
233,630572,16
234,623838,15
235,622330,18
236,621610,15
237,619643,9
238,613223,15
239,612525,19
240,609883,12
241,607280,13
242,607272,9
243,607161,9
244,607135,14
245,606161,17
246,602330,2
247,601720,7
248,601307,15
249,600314,13
250,600024,3
251,598441,5
252,597751,18
253,596127,15
254,595183,15
255,594956,1
256,594130,10
257,593903,2
258,593378,8
259,590805,2
260,590090,20
261,588669,8
262,585372,14
263,585367,19
264,584742,9
265,583248,11
266,579935,7
267,579381,1
268,578653,13
269,577502,17
270,577332,17
271,575979,9
272,575633,18
273,575076,15
274,574221,5
275,573734,15
276,573360,9
277,572738,5
278,572611,20
279,568622,8
280,566886,1
281,566076,7
282,566070,4
283,566001,18
284,565696,19
285,564893,5
286,564483,18
287,564413,20
288,562279,11
289,557130,10
290,553460,4
291,552242,20
292,546616,10
293,546220,17
294,545309,19
295,544312,7
296,543957,2
297,543661,3
298,542214,13
299,540500,10
300,536811,17
301,535408,19
302,533706,3
303,530587,5
304,529893,18
305,524125,5
306,524094,4
307,523964,2
308,519914,3
309,518443,17
310,517487,9
311,516951,8
312,512787,18
313,510233,1
314,509392,15
315,508752,14
316,508360,9
317,506849,5
318,506685,2
319,506381,3
320,505160,18
321,502718,2
322,499742,16
323,497953,9
324,497460,2
325,497161,20
326,497153,1
327,496564,6
328,496324,4
329,489754,5
330,487248,11
331,486060,20
332,483912,10
333,483006,3
334,481452,1
