ID,X,COPIES
0,323366,19
1,317367,19
2,314792,19
3,312590,9
4,311434,17
5,310911,4
6,310788,1
7,308073,17
8,306357,7
9,305870,19
10,304587,6
11,304077,2
12,299078,10
13,298262,18
14,297181,13
15,296270,3
16,294215,18
17,292827,3
18,292082,14
19,286174,8
20,285543,8
21,281477,1
22,278249,2
23,276308,12
24,275087,5
25,274962,8
26,273093,10
27,272526,18
28,271027,7
29,268592,12
30,268126,13
31,267730,8
32,267601,13
33,265587,9
34,260900,2
35,259597,10
36,258015,7
37,255720,4
38,247379,10
39,246865,5
40,238793,12
41,236297,7
42,234760,15
43,234370,14
44,234277,16
45,234252,14
46,232403,8
47,231048,8
48,224818,10
49,224752,1
50,224119,17
51,222150,17
52,221965,8
53,220381,10
54,219241,2
55,218225,14
56,217360,17
57,216691,11
58,213451,13
59,210435,3
60,210280,15
61,209420,16
62,202922,9
63,202189,15
64,202139,18
65,201963,7
66,201327,8
67,199378,17
68,197373,10
69,193651,7
70,193317,11
71,192683,7
72,192366,4
73,188998,7
74,188291,13
75,181618,9
76,177231,13
77,174779,2
78,173862,10
79,169479,14
80,168186,15
81,165573,18
82,164023,15
83,161945,9
84,156945,11
85,155923,3
86,155398,12
87,155177,9
88,155050,16
89,148437,6
90,147709,4
91,144653,10
92,142069,18
93,140660,16
94,139262,18
95,134198,3
96,133287,8
97,124166,4
98,123634,2
99,122785,6
100,120828,8
101,120554,2
102,120445,12
103,120390,14
104,119025,8
105,118742,15
106,113263,12
107,112547,13
108,108161,13
109,102694,3
110,101261,6
111,98977,2
112,98732,14
113,98098,2
114,94550,1
115,94359,3
116,94167,9
117,82151,1
118,81104,11
119,77540,5
120,76478,19
121,76121,5
122,70554,8
123,69005,16
124,68232,16
