ID,X,COPIES
0,999354,16
1,998047,5
2,996900,16
3,987212,11
4,987172,18
5,986415,8
6,986193,10
7,984373,4
8,984229,2
9,983827,1
10,982857,9
11,978720,3
12,977753,5
13,973914,14
14,973009,4
15,972735,14
16,972299,7
17,970803,6
18,970785,4
19,969675,4
20,968891,9
21,968405,17
22,966875,9
23,965361,3
24,965146,18
25,964836,6
26,964077,16
27,963648,13
28,959996,10
29,959090,10
30,956302,15
31,956008,18
32,954925,11
33,953755,16
34,953040,16
35,950109,16
36,948181,9
37,947021,12
38,946735,15
39,945931,7
40,944948,20
41,944481,20
42,942473,20
43,939410,14
44,937755,15
45,936826,6
46,936546,4
47,934688,17
48,930906,14
49,928850,6
50,928599,4
51,926150,3
52,925224,8
53,922118,15
54,921663,13
55,920697,9
56,920241,17
57,918878,7
58,917682,13
59,916791,3
60,915208,3
61,912584,9
62,911627,3
63,909494,20
64,904086,12
65,903394,13
66,896998,11
67,894852,5
68,894754,17
69,893464,12
70,893167,2
71,887851,7
72,886940,9
73,885422,5
74,882401,14
75,882160,9
76,880548,11
77,879898,10
78,875047,19
79,873322,19
80,866990,6
81,866532,13
82,865256,11
83,865139,6
84,864714,8
85,862988,1
86,862459,4
87,862016,1
88,861035,13
89,860726,8
90,859104,1
91,858991,20
92,856522,18
93,854975,9
94,854385,19
95,854034,18
96,853342,4
97,852136,10
98,847510,15
99,841109,15
100,836661,9
101,836197,10
102,835370,6
103,833906,10
104,831881,11
105,829920,2
106,829230,12
107,827888,19
108,826005,12
109,824766,8
110,822783,19
111,822015,5
112,821884,3
113,818837,2
114,818823,18
115,813694,9
116,812036,19
117,811763,18
118,811361,19
119,810530,16
120,808953,19
121,808711,20
122,807140,18
123,806773,7
124,806260,9
125,806192,7
126,804362,8
127,800350,7
128,799893,14
129,798030,5
130,797231,6
131,791544,8
132,783540,8
133,782674,14
134,780408,19
135,780396,17
136,776513,5
137,775917,5
138,770008,2
139,769134,2
140,765531,9
141,764538,17
142,759545,18
143,758980,5
144,752690,2
145,752501,12
146,752186,14
147,750438,18
148,748909,9
149,748290,11
150,747115,7
151,744318,8
152,742648,19
153,741675,2
