ID,X,COPIES
0,999408,10
1,993113,14
2,992729,20
3,991938,7
4,991162,1
5,991119,13
6,978545,10
7,975736,4
8,973846,5
9,970664,14
10,970429,17
11,969535,7
12,966733,2
13,963416,14
14,962608,8
15,940259,11
16,939989,11
17,935182,17
18,928240,18
19,919689,17
20,916843,2
21,908571,6
22,893111,1
23,883785,14
24,883613,18
25,882798,8
26,878101,7
27,876161,7
28,872770,4
29,872550,9
30,868748,15
31,856218,14
32,852828,12
33,849051,15
34,845677,12
35,842457,2
36,841929,12
37,839136,5
38,838406,4
39,838135,11
40,835845,7
41,834509,9
42,831319,6
43,821546,15
44,818399,20
45,818297,18
46,817997,14
47,817801,2
48,813088,17
49,806967,1
50,805976,8
51,794403,17
52,794219,14
53,786089,3
54,779402,2
55,777099,5
56,774174,15
57,769810,6
58,763914,13
59,760609,2
60,758700,15
61,755355,14
62,751873,19
63,751013,7
64,750283,10
65,749014,2
66,748259,18
67,745283,18
68,743075,3
69,740978,20
70,725180,4
71,720244,1
72,715581,16
73,712560,16
74,708165,15
75,700834,19
76,698375,2
77,697098,12
78,689091,19
79,686650,12
80,683338,3
81,682553,13
82,681214,2
83,680176,19
84,673093,8
85,668870,5
86,666614,13
87,663650,10
88,662336,1
89,661416,3
90,654780,5
91,650028,7
92,648312,1
93,645061,18
94,643767,19
95,642678,19
96,641620,17
97,641010,5
98,640102,4
99,636039,13
100,633687,20
101,632573,20
102,625840,9
103,623275,9
104,622641,16
105,622325,9
106,620674,7
107,619800,17
108,615730,3
109,614096,13
110,609984,1
111,605526,2
112,598658,1
113,597895,3
114,595466,2
115,588445,9
116,586745,2
117,585571,17
118,578233,2
119,577644,17
120,564208,18
121,563982,15
122,563779,19
123,560654,11
124,557827,14
125,547975,8
126,543038,15
127,542999,18
128,536833,18
129,533452,16
130,532928,18
131,532871,2
132,522761,8
133,514086,4
134,507976,14
135,502391,20
136,502201,14
137,493524,14
138,481455,20
139,462288,11
140,453099,13
141,445711,18
142,441798,4
143,436894,2
144,436534,2
145,432786,11
146,425839,1
147,421170,17
148,417391,7
149,412292,18
150,411383,4
151,407037,19
152,406481,17
153,406119,8
154,403589,16
155,397895,14
156,391962,6
157,380211,12
158,374208,20
159,363080,5
160,361885,11
161,361865,2
162,360286,17
163,359693,4
164,359525,16
165,351744,2
166,350026,5
167,347919,12
168,345077,17
169,340435,10
170,337933,18
171,336660,6
172,334677,2
173,333678,15
174,326568,1
175,325611,18
176,322251,12
177,321884,8
178,321547,19
179,306101,10
180,303105,4
181,302739,4
182,302180,16
183,290544,2
184,288447,7
185,287937,4
186,287051,13
187,285858,6
188,285418,13
189,282651,5
190,280709,10
191,275013,13
192,274987,10
193,264967,17
194,260607,7
195,251018,2
196,247008,13
197,246173,9
198,244533,17
199,237964,14
200,237602,1
201,232264,10
202,228802,16
203,226207,15
204,224781,2
205,222413,18
206,212739,11
207,203405,13
208,196047,14
209,195345,9
210,193176,5
211,191557,15
212,188059,19
213,183076,20
214,181643,5
215,180158,15
216,173592,20
217,172598,4
218,172186,13
219,168753,20
220,164884,19
221,163710,15
222,160518,9
223,158805,2
224,155874,4
225,152977,3
226,146871,2
227,144266,13
228,117180,3
229,114295,7
230,110497,9
231,108798,7
232,102955,6
233,83809,9
234,83388,6
235,75161,1
236,74528,19
237,71077,3
238,62901,6
239,53641,5
240,45294,18
241,42983,1
242,34565,14
243,32531,17
244,25174,9
245,22890,19
246,20561,10
247,18426,14
248,15720,4
249,13522,16
