ID,X,COPIES
0,333215,10
1,333089,11
2,332640,7
3,332103,17
4,330944,9
5,330265,2
6,330239,10
7,329379,2
8,328240,12
9,327640,3
10,326603,8
11,326461,8
12,326298,8
13,325196,11
14,323521,2
15,323039,18
16,322269,19
17,320523,11
18,319510,12
19,318605,1
20,317724,12
21,316825,6
22,315660,13
23,314939,17
24,314682,16
25,314229,3
26,313312,18
27,311124,3
28,310753,8
29,310430,7
30,308358,11
31,308069,8
32,307107,15
33,306889,18
34,306648,14
35,306434,1
36,306301,16
37,305447,4
38,305394,19
39,305245,2
40,304934,5
41,304137,15
42,304038,8
43,303278,12
44,303134,14
45,302679,13
46,302040,6
47,301248,1
48,300400,15
49,300184,10
50,300018,2
51,299558,11
52,299490,19
53,299342,18
54,299119,8
55,297860,11
56,296952,12
57,296429,12
58,296074,6
59,295316,16
60,294782,2
61,292941,14
62,292397,10
63,291460,6
64,291347,10
65,291280,20
66,290340,18
67,290245,19
68,290204,1
69,290090,1
70,289200,9
71,287640,6
72,287531,3
73,286334,3
74,286029,7
75,285507,12
76,285248,2
77,283670,8
78,283198,7
79,282920,20
80,282462,6
81,282293,13
82,281983,9
83,278482,5
84,277115,7
85,276529,16
86,276492,6
87,275736,9
88,275708,14
89,275071,9
90,274443,3
91,273746,13
92,273244,13
93,272737,6
94,272724,5
95,272038,14
96,271701,19
97,270571,8
98,269340,5
99,268964,8
100,268443,10
101,267811,7
102,266983,15
103,265571,6
104,265459,13
105,265448,5
106,265196,10
107,264971,18
108,264891,11
109,264574,6
110,263379,18
111,262963,14
112,262901,19
113,262817,4
114,262234,2
115,261971,14
116,260541,10
117,260212,18
118,258850,18
119,258832,16
120,258040,6
121,257834,3
122,256825,20
123,256042,17
124,255329,5
125,254587,10
126,253884,2
127,253263,5
128,252356,17
129,251368,18
130,251227,15
131,250745,19
132,249595,1
133,249516,1
134,249276,19
135,248660,7
136,246938,9
137,246453,13
138,246028,9
139,245916,12
140,244923,13
141,244049,13
142,243812,20
143,243695,2
144,243287,7
145,241722,3
146,241529,1
147,240360,15
148,240335,13
149,240064,10
150,239914,19
151,239276,12
152,237847,18
153,236567,5
154,235853,17
155,235490,8
156,233975,4
157,233490,3
158,233382,18
159,232472,8
160,231722,13
161,230891,17
162,229820,16
163,229155,12
164,227986,15
165,227196,10
166,225651,18
167,225519,17
168,225329,4
169,224893,12
170,224864,7
171,224810,1
172,224440,15
173,224067,17
174,223987,15
175,223869,11
176,223749,11
177,222259,5
178,219840,6
179,219220,10
180,218846,9
181,217898,17
182,217078,6
183,216756,3
184,214969,14
185,214740,14
186,214733,19
187,214655,4
188,214244,13
189,213529,6
190,213442,20
191,213393,2
192,212979,14
193,212061,16
194,212011,1
195,212004,2
196,211150,8
197,210022,5
198,209577,9
199,209224,18
200,207478,4
201,206332,15
202,204955,5
203,204218,2
204,203925,5
205,203722,17
206,203281,19
207,202700,12
208,202200,16
209,202051,11
210,201955,2
211,201672,9
212,200144,5
213,200013,7
214,199990,13
215,197471,18
216,196896,2
217,196455,19
218,196446,13
219,196187,15
220,196168,7
221,196117,18
222,196033,20
223,195030,18
224,194067,14
225,193285,12
226,192112,7
227,191230,11
228,190494,4
229,190025,3
230,189375,3
231,189370,15
232,187357,9
233,185337,10
234,185300,1
235,185015,18
236,184720,15
237,184359,19
238,184263,8
239,183817,2
240,181717,5
241,181508,17
242,181443,6
243,180856,9
244,180188,4
245,179714,19
246,178857,13
247,178753,7
248,178501,16
249,178236,6
250,177980,14
251,177404,7
252,176368,20
253,175502,4
254,175186,19
255,173508,20
256,172698,4
257,172494,15
258,172424,10
259,170409,3
260,168871,2
261,168718,5
262,167457,15
263,166645,19
264,165668,9
265,165535,14
266,164226,15
267,163498,9
268,163483,2
269,161027,3
270,160584,1
271,160072,19
272,155345,9
273,155283,9
274,155058,13
275,154430,18
276,154383,14
277,152378,9
278,150320,5
279,149780,11
280,149771,6
281,147607,7
282,147418,19
283,146717,4
284,146403,20
285,146047,3
286,145944,4
287,144935,15
288,144639,7
289,141984,20
290,141913,9
291,141418,5
292,141302,19
293,140906,20
294,140665,11
295,139821,3
296,139787,13
297,139067,6
298,138283,20
299,136774,18
300,135909,12
301,135037,5
302,134674,8
303,134310,6
304,134190,14
305,134083,1
306,132976,19
307,132702,19
308,132328,1
309,131861,11
310,131267,15
311,130176,13
312,130170,2
313,129030,14
314,127685,9
315,126808,18
316,126316,7
317,125587,14
318,125132,16
319,125105,7
320,125095,3
321,125043,19
322,123751,2
323,123032,12
324,122482,3
325,122357,1
326,120833,12
327,119916,7
328,118525,10
329,118524,8
330,117275,20
331,117253,17
332,116717,3
333,115895,14
334,114840,14
335,113587,2
336,112520,5
337,111723,4
338,111721,20
339,110397,8
340,109802,4
341,109407,15
342,109299,9
343,108317,7
344,107168,2
345,107075,8
346,106272,15
347,106015,13
348,104863,10
349,103108,19
350,103076,20
351,102964,9
352,102765,20
353,102524,4
354,101336,18
355,100893,9
356,98189,7
357,97398,12
358,97137,20
359,95799,6
360,95704,12
361,95340,3
362,94540,18
363,94075,4
364,91395,6
365,91381,9
366,90962,2
367,90413,20
368,90171,16
369,88854,6
370,88089,17
371,87929,1
372,85679,10
373,85592,13
374,85472,11
375,84412,2
376,83920,19
377,83818,6
378,83244,5
379,82564,7
380,82142,3
381,81420,5
382,81327,9
383,80965,15
384,80295,5
385,79611,7
386,79216,20
387,78589,9
388,78109,4
389,77691,15
390,76878,19
391,74813,14
392,74243,4
393,74140,4
394,72939,9
395,72317,8
396,71241,10
397,70875,10
398,70635,12
399,69238,5
400,68621,10
401,67944,2
402,67772,2
403,66878,8
404,64676,14
405,63984,19
406,63752,19
407,63679,11
408,63473,4
409,63006,10
410,62822,10
411,62650,19
412,61948,19
413,61361,20
414,60815,14
415,59831,1
416,58383,10
417,57830,5
418,57667,11
419,57174,16
420,57098,13
421,56940,7
422,56018,10
423,55901,17
424,55688,5
425,55650,10
426,54933,1
427,53790,8
428,53315,16
429,52947,7
430,52186,5
431,52000,12
432,49528,2
433,49408,17
434,48882,20
435,47309,6
436,46480,20
437,46401,19
438,46122,10
439,46048,18
440,45576,17
441,43262,19
442,42216,13
443,41075,10
444,40887,6
445,38852,18
446,38717,1
447,38570,12
448,38141,9
449,37857,3
450,35332,12
451,35105,13
452,34828,18
453,34210,9
454,32984,7
455,30686,10
456,30283,13
