ID,X,COPIES
0,976747,19
1,969903,1
2,962931,16
3,962815,2
4,953385,10
5,945191,10
6,932654,13
7,928722,12
8,918035,7
9,908942,4
10,902457,20
11,874934,7
12,863370,20
13,862835,17
14,854679,20
15,851935,2
16,841656,9
17,839233,8
18,830412,14
19,812317,17
20,803165,9
21,799871,8
22,799814,20
23,799804,6
24,793823,20
25,785437,11
26,783873,18
27,780081,15
28,776676,14
29,775342,8
30,765983,18
31,756896,7
32,751728,13
33,705995,6
34,698807,3
35,693977,13
36,692151,17
37,684102,10
38,680746,15
39,673689,2
40,659445,14
41,652906,7
42,652656,14
43,645259,19
44,637654,6
45,633170,12
46,621613,9
47,618088,19
48,613685,14
49,608674,11
50,596137,2
51,594917,15
52,586270,17
53,585778,18
54,574660,13
55,571907,12
56,567321,7
57,559842,15
58,558052,5
59,556704,7
60,548049,12
61,530036,12
62,521997,18
63,519583,13
64,512007,18
65,509148,4
66,485646,7
67,485403,5
68,484947,11
69,467246,16
70,465970,17
71,459843,2
72,427501,1
73,424207,18
74,423227,11
75,422671,11
76,421628,12
77,419187,16
78,403283,17
79,401906,17
80,379888,9
81,379157,4
82,376581,16
83,366354,18
84,365103,14
85,362774,14
86,332315,18
87,330813,19
88,326216,3
89,325028,9
90,324532,11
91,310840,3
92,310661,12
93,302925,4
94,295089,1
95,285503,1
96,283568,16
97,280609,15
98,266384,6
99,253928,1
100,245092,14
101,240801,9
102,239926,13
103,238860,3
104,234676,16
105,204689,15
106,197311,12
107,192544,17
108,183263,2
109,180241,20
110,179254,20
111,168491,20
112,123069,10
113,121881,15
114,98333,9
115,83711,8
116,74164,3
117,66546,15
118,61459,10
119,58773,5
120,56402,7
121,36993,3
122,23512,10
123,21553,9
124,17461,1
