ID,X,COPIES
0,332599,9
1,329912,16
2,329461,19
3,327150,15
4,325746,11
5,325564,18
6,324633,17
7,324499,11
8,324404,13
9,320632,14
10,318555,6
11,317272,3
12,313880,1
13,308209,11
14,307615,5
15,306581,12
16,305558,19
17,302039,4
18,301508,6
19,299868,13
20,298848,1
21,298325,12
22,297461,6
23,295362,1
24,294579,19
25,290304,1
26,289103,5
27,286654,11
28,285986,16
29,285721,13
30,283591,4
31,282880,13
32,281744,2
33,280628,16
34,280474,10
35,280391,7
36,279267,3
37,278524,3
38,278386,18
39,275458,9
40,274915,1
41,274760,8
42,274756,2
43,269140,1
44,269116,3
45,268467,11
46,266248,1
47,264176,19
48,258433,9
49,256923,15
50,255041,14
51,254669,12
52,252334,8
53,250771,20
54,250589,11
55,247923,20
56,247392,18
57,243681,18
58,243441,20
59,239145,15
60,238536,10
61,236519,16
62,236299,19
63,234783,8
64,229716,12
65,229351,20
66,228964,8
67,227094,1
68,226569,15
69,226196,8
70,224808,14
71,223374,10
72,223255,7
73,222483,12
74,222302,3
75,220959,16
76,220734,8
77,220555,9
78,218675,16
79,217607,2
80,216762,13
81,215811,1
82,215649,16
83,213979,11
84,213176,15
85,212795,3
86,212195,4
87,209567,15
88,207408,4
89,206106,1
90,205962,1
91,204750,15
92,202863,4
93,202237,17
94,201790,7
95,201747,18
96,201232,7
97,200526,9
98,198504,9
99,197356,16
100,194776,16
101,193998,12
102,193774,8
103,192409,11
104,189675,10
105,188140,19
106,182654,2
107,182426,4
108,180693,20
109,180367,9
110,180300,10
111,178970,16
112,178446,15
113,177963,19
114,175026,8
115,174499,14
116,174032,4
117,173287,14
118,173135,12
119,171040,2
120,170550,13
121,170169,13
122,169483,17
123,169265,8
124,169164,13
125,168363,13
126,167181,20
127,165657,2
128,163805,20
129,162208,13
130,161867,7
131,159420,9
132,159309,1
133,159016,12
134,157504,1
135,157326,20
136,157292,20
137,156317,5
138,156149,14
139,155445,11
140,155134,8
141,153799,15
142,152283,11
143,151459,12
144,149993,6
145,149574,6
146,149501,9
147,149407,13
148,148110,10
149,147611,3
150,147170,7
151,147004,10
152,146144,4
153,145253,12
154,144830,10
155,144046,18
156,142944,1
157,141972,2
158,141138,16
159,139514,10
160,139422,20
161,139379,16
162,135453,17
163,132800,1
164,132578,19
165,132222,19
166,131508,4
167,129810,9
168,122626,16
169,122235,15
170,121453,9
171,117547,4
172,115572,2
173,114027,9
174,113955,18
175,113673,11
176,112239,12
177,111478,9
178,109194,17
179,107358,1
180,103175,7
181,101926,7
182,98473,13
183,96977,5
184,96668,1
185,93957,18
186,92756,8
187,90866,16
188,89952,4
189,88263,10
190,88140,1
191,87386,18
192,86171,8
193,81618,10
194,78868,11
195,78667,10
196,78566,2
197,78100,20
198,75680,9
199,75430,6
200,74714,19
201,74036,1
202,72305,15
203,72240,4
204,71974,15
205,70994,20
206,69060,7
207,69024,16
208,68780,11
209,68055,7
210,65290,15
211,65200,7
212,64040,8
213,63220,1
214,62552,18
215,61926,9
216,60423,5
217,59050,2
218,57120,6
219,51410,13
220,51114,1
221,47313,18
222,47261,10
223,45798,7
224,45435,12
225,45318,11
226,45034,3
227,43951,8
228,43741,2
229,43504,12
230,41050,9
231,39181,2
232,39149,10
233,37761,13
234,37243,1
235,36076,6
236,26393,17
237,23674,9
238,22937,17
239,21925,13
240,16692,10
241,16104,3
242,14932,6
243,14844,7
244,14322,7
245,9056,14
246,7751,14
247,7146,2
248,6649,11
249,4452,5
