ID,X,COPIES
0,331867,2
1,331864,3
2,331803,5
3,331667,20
4,330178,15
5,330163,7
6,330022,7
7,329391,19
8,327046,15
9,326991,12
10,326156,9
11,325007,14
12,324967,10
13,323918,8
14,323556,14
15,322948,12
16,322620,4
17,322247,2
18,321975,9
19,321836,19
20,321830,1
21,321760,18
22,321617,3
23,320918,9
24,320044,10
25,320035,13
26,318796,13
27,318526,14
28,318453,7
29,315905,18
30,315316,19
31,314891,15
32,314676,5
33,314556,7
34,314390,4
35,313130,3
36,312530,2
37,312429,12
38,312188,13
39,311980,19
40,311438,4
41,311222,5
42,310445,9
43,309852,8
44,309268,3
45,308806,13
46,307982,6
47,307822,17
48,306972,7
49,306874,14
50,304470,14
51,304364,20
52,303173,18
53,302250,2
54,302072,4
55,302054,12
56,301995,2
57,301649,19
58,301406,7
59,301298,3
60,300621,12
61,300485,9
62,300385,4
63,300253,19
64,300084,18
65,300062,10
66,299355,18
67,298573,2
68,298250,4
69,298174,13
70,297758,19
71,297607,5
72,297021,9
73,296869,12
74,296739,20
75,295682,6
76,294989,6
77,293414,2
78,293050,17
79,292334,19
80,291641,8
81,290875,16
82,290418,2
83,289730,20
84,289509,18
85,289245,1
86,288912,7
87,288849,17
88,288321,9
89,287572,1
90,287147,7
91,285946,16
92,285615,5
93,285550,2
94,285155,15
95,284630,10
96,283914,12
97,283776,6
98,283600,12
99,282328,9
100,282290,8
101,281479,4
102,280161,4
103,278426,11
104,278293,20
105,277593,11
106,277590,5
107,276987,3
108,275711,5
109,274268,17
110,274184,2
111,273225,2
112,273081,12
113,271975,18
114,271488,17
115,271430,20
116,271285,19
117,270989,18
118,270864,13
119,270438,8
120,269003,1
121,267389,12
122,267124,18
123,267123,7
124,266859,4
125,266846,15
126,266640,10
127,266046,12
128,265519,8
129,263883,15
130,263349,15
131,263071,12
132,262986,14
133,262636,11
134,262451,1
135,261946,5
136,261898,9
137,261294,20
138,261102,10
139,260928,18
140,260341,12
141,260308,8
142,260017,6
143,259233,20
144,258918,1
145,258750,1
146,258741,9
147,258261,3
148,256083,2
149,252319,7
150,251959,3
151,251583,12
152,251291,10
153,250364,14
154,249777,9
155,249409,18
156,249142,3
157,248727,1
158,248178,6
159,247250,4
160,246942,16
161,246273,5
162,245807,7
163,245536,2
164,244160,1
165,243652,2
166,243030,2
167,242316,7
168,241360,11
169,241315,11
170,240751,5
171,240275,15
172,238317,2
173,237889,15
174,236913,14
175,236755,2
176,236631,6
177,236120,16
178,235212,11
179,235055,15
180,234242,8
181,233874,6
182,233715,14
183,233143,16
184,232708,1
185,232586,2
186,231976,15
187,231664,17
188,231631,1
189,231306,8
190,231123,1
191,230842,5
192,230475,1
193,229818,7
194,228064,14
195,227040,10
196,226485,10
197,226484,11
198,226022,16
199,225617,3
200,225568,10
201,225372,20
202,225244,2
203,225049,3
204,224709,3
205,224484,18
206,224053,15
207,224016,7
208,222485,8
209,222016,1
210,221791,5
211,221779,4
212,221721,8
213,219603,1
214,219181,3
215,219123,13
216,218569,12
217,217046,6
218,216425,19
219,214917,1
220,214900,15
221,214355,1
222,214163,14
223,214041,18
224,213008,20
225,212253,10
226,211514,6
227,211305,14
228,211164,10
229,211091,16
230,210904,4
231,210839,13
232,210034,10
233,208871,4
234,208692,7
235,208219,15
236,207811,16
237,207655,2
238,206900,10
239,205658,11
240,205632,6
241,205603,16
242,205449,16
243,205357,1
244,204841,7
245,204639,11
246,204512,19
247,203491,11
248,203343,10
249,203044,10
250,202856,8
251,202769,17
252,202651,19
253,202549,1
254,202328,2
255,201426,5
256,199859,12
257,199696,3
258,199447,16
259,198865,2
260,198197,20
261,197541,4
262,197344,6
263,197334,7
264,195955,16
