ID,X,COPIES
0,987576,12
1,985504,20
2,984015,11
3,981160,15
4,981039,5
5,978788,11
6,978472,13
7,978147,8
8,976463,10
9,974466,11
10,969209,20
11,963098,15
12,961469,14
13,959250,19
14,958206,4
15,956746,19
16,951486,6
17,949612,3
18,948095,18
19,946180,8
20,944580,17
21,937784,3
22,934093,2
23,924956,5
24,923491,8
25,916039,11
26,915809,4
27,910682,11
28,910421,15
29,909218,18
30,907997,11
31,907924,13
32,906062,16
33,905018,20
34,903305,6
35,898997,13
36,895188,3
37,894108,16
38,885934,9
39,883818,13
40,883595,1
41,880425,20
42,871864,20
43,870963,19
44,870124,10
45,869162,11
46,852996,17
47,851724,13
48,851618,3
49,847096,10
50,844890,12
51,844320,11
52,841286,14
53,830671,19
54,823183,14
55,822164,14
56,821139,12
57,807145,5
58,806933,13
59,804175,6
60,803086,17
61,802896,18
62,802450,8
63,794767,18
64,789486,19
65,789099,8
66,781299,5
67,780880,3
68,778177,17
69,778004,20
70,773700,15
71,773074,6
72,772201,20
73,763143,1
74,753775,13
75,748395,6
76,742381,11
77,742068,6
78,732755,11
79,730821,14
80,728536,20
81,722801,7
82,722704,19
83,715104,19
84,714548,15
85,714454,11
86,714291,10
87,708977,20
88,708216,5
89,707628,1
90,706578,1
91,703836,14
92,699684,8
93,699018,12
94,692937,4
95,691546,13
96,686866,2
97,686179,15
98,683014,15
99,682263,12
100,680423,5
101,679260,15
102,678345,16
103,677288,5
104,676106,18
105,672080,18
106,672001,8
107,669047,20
108,666759,18
109,660205,16
110,657486,3
111,657108,15
112,653320,7
113,643804,20
114,641096,8
115,638878,3
116,638133,16
117,635189,13
118,630582,2
119,630512,15
120,629904,19
121,625427,7
122,623524,3
123,619552,6
124,602636,8
125,598395,11
126,591041,10
127,588185,7
128,586287,5
129,585677,17
130,583317,12
131,581973,4
132,570022,20
133,563764,16
134,563417,14
135,557610,13
136,554088,6
137,553251,8
138,552875,3
139,546609,2
140,537730,4
141,537191,8
142,536650,3
143,525324,17
144,523169,16
145,521278,6
146,512703,13
147,512528,6
148,511777,18
149,510751,16
150,510287,17
151,510103,17
152,503622,10
153,498065,13
154,494942,1
155,493737,8
156,479946,18
157,479026,15
158,478898,20
159,477660,16
160,471853,13
161,466047,1
162,462129,10
163,455111,17
164,451665,19
165,447397,1
166,445790,16
167,443416,5
168,440961,4
169,436818,8
170,436504,1
171,435268,9
172,432596,6
173,427049,4
174,426226,8
175,422833,9
176,422100,20
177,417255,9
178,415517,13
179,414965,11
180,412890,5
181,401126,9
182,400963,10
183,397850,4
184,397347,19
185,393132,5
186,392409,3
187,392010,9
188,391130,2
189,390627,20
190,385293,10
191,384147,10
192,382199,11
193,376489,4
194,370494,7
195,369547,15
196,365140,15
197,364002,10
198,361570,18
199,360391,16
200,345518,3
201,343437,4
202,342428,4
203,341472,1
204,338935,13
205,338913,11
206,330049,5
207,328111,2
208,327641,11
209,323575,1
210,322778,19
211,322625,14
212,318942,8
213,312065,3
214,311743,17
215,302654,1
216,302303,20
217,301535,9
218,299061,12
219,298587,8
220,298579,9
221,296662,18
222,296385,13
223,289896,16
224,288687,8
225,287227,15
226,285700,2
227,281287,5
228,273232,4
229,266013,12
230,264378,5
231,255499,4
232,254739,6
233,252956,6
234,247187,20
235,247172,2
236,239648,1
237,238097,1
238,237468,15
239,237339,13
240,236181,16
241,222938,2
242,216507,18
243,214914,14
244,210758,9
245,209557,11
246,208099,16
247,205763,10
248,202723,10
249,202068,17
