ID,X,COPIES
0,999799,8
1,996722,6
2,992465,2
3,991924,5
4,989401,10
5,987441,4
6,985925,17
7,985878,1
8,985344,6
9,983201,10
10,979507,15
11,978916,5
12,978429,9
13,978107,8
14,977670,15
15,975799,7
16,975350,1
17,973291,2
18,972713,11
19,971913,19
20,971347,3
21,971100,5
22,969100,14
23,968209,5
24,966843,3
25,962124,1
26,960277,17
27,958464,8
28,955777,12
29,953554,20
30,953024,3
31,952894,17
32,951804,3
33,951455,19
34,950696,11
35,948659,18
36,947678,18
37,944636,14
38,942575,2
39,939426,15
40,936708,7
41,936302,15
42,936215,1
43,932967,4
44,930681,10
45,924723,17
46,923303,12
47,922348,6
48,921514,4
49,919925,9
50,919804,8
51,917748,20
52,916990,19
53,916845,15
54,915884,18
55,915807,5
56,914858,6
57,914080,12
58,912685,9
59,911856,16
60,911701,14
61,908990,6
62,907919,8
63,907590,7
64,903217,15
65,902371,15
66,900827,10
67,898571,12
68,897642,6
69,897255,20
70,896158,10
71,895467,10
72,893654,14
73,893097,13
74,889366,3
75,888913,10
76,888807,20
77,888402,17
78,884403,14
79,881676,20
80,881509,2
81,881383,7
82,881308,15
83,878828,7
84,877051,2
85,875834,16
86,875645,8
87,874943,20
88,874930,17
89,868886,12
90,866797,8
91,865400,1
92,862771,9
93,862026,19
94,860482,19
95,859361,8
96,858693,12
97,858554,11
98,857769,15
99,855732,8
100,853980,9
101,851148,4
102,850558,12
103,850218,13
104,848395,11
105,848171,8
106,846500,15
107,845559,19
108,841027,8
109,840943,17
110,840090,6
111,836826,10
112,835049,18
113,834556,16
114,833257,16
115,832920,5
116,829876,14
117,829112,10
118,826131,7
119,825797,9
120,820682,20
121,815616,1
122,815334,5
123,814793,16
124,814253,16
125,814018,6
126,813596,10
127,813269,10
128,812832,17
129,812415,3
130,812011,3
131,811906,8
132,809750,18
133,808944,9
134,807562,12
135,806719,4
136,806135,3
137,806108,5
138,804248,7
139,801956,17
140,801675,7
141,796719,16
142,795996,3
143,794893,17
144,792675,1
145,791510,17
146,789099,17
147,785256,19
148,781676,15
149,780346,14
150,778797,20
151,778109,20
152,774860,2
153,773577,8
154,772675,17
155,772256,20
156,771045,6
157,770837,3
158,770143,14
159,769971,20
160,765873,18
161,763595,11
162,761748,18
163,761252,17
164,761174,10
165,759604,5
166,758906,14
167,758510,16
168,757249,1
169,756515,7
170,747349,12
171,744999,8
172,744484,4
173,743362,14
174,743104,11
175,740833,8
176,740306,12
177,737553,18
178,735350,8
179,728793,20
180,724880,13
181,724074,11
182,723654,17
183,723504,15
184,716744,9
185,716645,9
186,715460,12
187,714200,3
188,712602,19
189,710629,20
190,707929,10
191,705907,6
192,703177,19
193,700412,8
194,693902,13
195,691615,3
196,691106,6
197,690047,11
198,688166,19
199,687120,7
200,686817,9
201,685434,15
202,683647,7
203,681709,17
204,679986,13
205,672269,9
206,671524,11
207,671465,12
208,670503,12
209,670334,18
210,668527,13
211,665548,6
212,663054,8
213,661253,2
214,657695,17
215,654576,10
216,654555,19
217,654273,1
218,653258,2
219,653119,17
220,651188,7
221,649652,7
222,643994,12
223,638266,14
224,636318,11
225,632329,8
226,629729,5
227,628211,15
228,627194,9
229,626495,16
230,625536,20
231,624324,18
232,623739,9
233,622564,6
234,619907,6
235,615143,15
236,608324,8
237,607868,20
238,602864,3
239,601069,20
240,600999,8
241,597276,9
242,595802,20
243,595371,19
244,594940,18
245,594900,3
246,593255,8
247,591456,1
248,591062,20
249,589656,16
250,588529,5
251,587068,3
252,584589,12
253,584269,16
254,583882,6
255,583681,17
256,579504,20
257,579190,8
258,577892,7
259,574693,19
260,572311,15
261,571319,15
262,571201,16
263,569706,19
264,568521,16
265,565726,20
266,565505,14
267,564223,18
268,563087,14
269,562333,11
270,561260,20
271,560651,11
272,559928,20
273,559225,6
274,558988,18
275,558247,6
276,555085,1
277,554247,14
278,553003,19
279,552202,8
280,550214,13
281,548616,18
282,546508,2
283,546175,15
284,544971,13
285,544355,4
286,543717,10
287,543447,9
288,542251,8
289,542243,2
290,537719,4
291,535799,13
292,533046,4
293,532238,4
294,531607,14
295,527829,2
296,522737,18
297,522355,16
298,521480,14
299,515354,13
300,513495,6
301,513422,15
302,513395,2
303,511755,1
304,510867,9
305,505951,13
306,502561,12
307,502108,5
308,500977,2
309,500210,18
310,499109,15
311,497982,18
312,497069,15
313,496692,14
314,496625,15
315,496154,16
316,495706,13
317,495291,7
318,490253,10
319,489888,10
320,486000,15
321,484075,19
322,478574,20
323,477457,2
324,477184,18
325,476868,2
326,476159,18
327,471018,7
328,467805,13
329,467097,10
330,466141,16
331,463443,12
332,462514,2
333,461294,14
334,458452,15
335,455684,5
336,453396,16
337,453137,9
338,452648,13
339,452391,20
340,451195,5
341,451109,15
342,448528,8
343,447000,7
344,445740,9
345,444093,3
346,443918,7
347,442418,2
348,439379,17
349,438467,16
350,438256,19
351,434978,13
352,434256,1
353,433264,2
354,432124,4
355,432116,4
356,430881,12
357,426328,3
358,425714,12
359,425139,17
360,423112,8
361,422840,12
362,420856,11
363,420849,14
364,419700,3
365,416834,1
366,415344,10
367,412880,11
368,411732,2
369,411233,12
370,409020,11
371,407345,13
372,401319,16
373,399404,7
374,399360,10
375,398012,7
376,397714,15
377,396389,9
378,395820,12
379,394062,16
380,391786,17
381,389267,7
382,388532,2
383,386875,3
384,386564,12
385,386037,10
386,384452,15
387,383123,12
388,382807,6
389,382233,2
390,379245,4
391,378992,1
392,377466,9
393,377157,17
394,375794,18
395,370799,4
396,366930,7
397,366642,6
398,366561,14
399,366559,6
400,365648,7
401,362129,3
402,351430,15
403,349920,20
404,348410,4
405,348341,12
406,343682,6
407,342944,2
408,341743,11
409,341633,18
410,338930,10
411,338181,15
412,335822,4
413,331079,16
414,330217,11
415,329887,7
416,329562,14
417,328122,10
418,327210,5
419,325637,11
420,324391,6
421,324257,4
422,322994,9
423,320960,19
424,320687,8
425,319210,9
426,319005,2
427,316901,6
428,314919,9
429,312735,13
430,311814,12
