ID,X,COPIES
0,333068,14
1,333053,2
2,331810,17
3,331506,2
4,331342,4
5,330084,10
6,329569,4
7,327481,11
8,326777,6
9,326635,17
10,326383,12
11,325645,1
12,325052,13
13,324801,15
14,323812,10
15,323752,14
16,323073,17
17,322450,8
18,321954,7
19,321580,5
20,320855,19
21,320278,2
22,319063,9
23,318009,8
24,317662,13
25,316853,13
26,316331,12
27,316060,8
28,315424,15
29,315161,1
30,310175,11
31,304973,1
32,304200,9
33,304117,2
34,302589,4
35,302540,20
36,302108,14
37,301106,11
38,299135,20
39,299047,10
40,298405,20
41,297533,8
42,297348,3
43,296982,1
44,296346,7
45,295727,15
46,292942,3
47,292379,3
48,290987,16
49,289655,9
50,287515,8
51,287346,1
52,286436,5
53,286261,3
54,284482,5
55,282781,14
56,282121,7
57,281330,7
58,280924,16
59,276864,12
60,275980,7
61,273601,18
62,272134,6
63,270957,10
64,270785,7
65,269901,9
66,268591,9
67,267508,1
68,264956,1
69,263113,5
70,260940,1
71,260099,7
72,259916,2
73,259290,1
74,259111,11
75,258107,18
76,257542,10
77,257258,17
78,255719,17
79,253940,6
80,251183,5
81,250072,11
82,250025,2
83,248416,18
84,246965,15
85,245844,10
86,245241,19
87,243343,17
88,240940,11
89,240933,3
90,238969,18
91,238707,11
92,237355,16
93,236848,10
94,235939,9
95,235051,2
96,233947,1
97,233925,19
98,233060,2
99,232958,14
100,232923,14
101,231653,3
102,230988,3
103,230493,6
104,230366,3
105,229534,19
106,227663,13
107,226756,1
108,225516,8
109,225464,4
110,225090,1
111,224749,4
112,223859,13
113,223736,10
114,222651,19
115,222035,5
116,217516,10
117,217192,13
118,215684,9
119,215617,14
120,214698,10
121,213074,17
122,212162,3
123,211990,3
124,210563,18
125,209850,20
126,209739,14
127,209130,3
128,208808,10
129,208769,9
130,208629,9
131,208182,5
132,208145,11
133,207362,12
134,206097,17
135,204747,9
136,204057,14
137,203013,13
138,198031,3
139,197530,7
140,196846,14
141,194451,10
142,193810,10
143,192619,18
144,191459,3
145,191006,16
146,189666,3
147,188952,11
148,188747,20
149,188646,4
150,187715,9
151,186602,2
152,185280,12
153,185026,5
154,184880,20
155,180486,6
156,180029,4
157,174546,4
158,174224,2
159,174095,1
160,173046,3
161,171467,15
162,171437,11
163,171362,8
164,170031,20
165,169039,19
166,168605,19
167,168482,4
168,161640,13
169,161276,5
170,160631,18
171,159769,5
172,158758,15
173,157320,4
174,156961,3
175,155903,3
176,153920,10
177,153912,12
178,153771,8
179,153020,6
180,151805,12
181,148993,19
182,145182,9
183,144302,7
184,144052,5
185,143948,10
186,142427,13
187,141343,3
188,140445,5
189,140328,6
190,139669,7
191,139074,7
192,134897,13
193,133770,11
194,133281,2
195,130071,11
196,130001,19
197,129537,1
198,122633,6
199,121568,5
200,120398,11
201,118248,7
202,117142,7
203,116230,1
204,113852,4
205,113201,10
206,113019,20
207,112435,5
208,109127,13
209,109019,19
210,107647,7
211,106219,6
212,105779,5
213,103385,13
214,103155,19
215,102847,20
216,102524,2
217,102213,7
218,102033,6
219,101789,18
220,100716,5
221,99400,10
222,95472,4
223,92391,6
224,90691,5
225,89798,12
226,89609,10
227,85177,14
228,85051,16
229,84941,7
230,82958,2
231,82773,14
232,82502,11
233,80688,11
234,80490,13
235,79853,20
236,79469,1
237,77629,7
238,76271,5
239,74827,10
240,72682,12
241,72408,2
242,70745,2
243,70447,12
244,70154,2
245,69730,20
246,68527,12
247,67514,11
248,67459,2
249,67318,9
